"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
12624,1142,679,5125,12768,14015,10924,5035,2253,7804,6432,19686,4004,9874,10531,15999,15454,6965,1422
12625,18921,5591,19927,11872,5840,12572,16710,13417,11722,8765,6438,1551,16474,5859,9669,7828,1608,7384
12626,9006,983,6836,17478,5581,16736,13938,8327,9388,15152,5162,4786,17292,11819,18043,12494,13602,4787
12627,4320,19359,2855,15145,13064,2842,9866,4891,3308,7702,17311,13309,16226,16299,15914,8269,16369,17610
12628,1518,656,6083,5413,19932,6033,10050,5357,13489,3723,14643,7606,8027,313,6655,5062,4041,12010
12629,2357,1925,2202,4254,14698,13507,13218,6339,126,425,4203,10655,19875,6373,11882,19007,9460,7876
12630,7330,5922,4504,16598,248,19133,2498,14750,8340,5624,2367,9307,9104,7023,14082,11966,18106,19668
12631,12170,18355,5427,14727,1954,7817,955,17195,14632,8476,15288,1301,17111,15549,8359,11119,18782,15490
12632,7472,6838,15920,10448,18257,1245,2434,12197,14974,8969,13322,13788,12055,12808,6408,13162,2302,9498
12633,10475,19464,12584,11348,3780,16108,15177,12558,3310,6252,17374,12671,6331,14865,3505,8324,10982,18341
12634,3667,14664,15773,14925,17223,5865,6685,18880,13762,7027,2653,11649,16616,14542,17763,16072,13370,4354
12635,17684,14972,6659,15096,137,8006,11440,18145,4832,1282,17489,16797,1449,2697,12694,16361,7810,284
12636,14425,1604,1015,11583,8082,8592,8752,13279,16648,3610,16128,16914,19964,2911,2838,2827,13278,3415
12637,8266,16266,4578,19507,10266,10452,10022,17352,11621,12050,7746,14086,13628,18755,5058,15625,2598,9456
12638,9253,16282,14264,14799,19609,8671,6325,4818,15839,16997,11156,11600,8510,3909,11532,11225,12054,2557
12639,6244,3881,3630,3650,1034,11399,11035,19957,9491,8140,11530,12132,6693,9933,17002,971,6457,17920
12640,19334,6952,14323,9978,8025,4769,4502,9581,9033,18014,11736,686,15136,677,9653,11044,4044,10113
12641,13801,9504,12662,14308,19816,18515,1231,5924,19750,4748,11367,490,6464,12563,4347,1484,3449,18575
12642,10272,8253,6116,7818,692,297,269,19178,15704,11147,13424,6442,18231,2703,12066,19221,9743,5771
12643,8704,5861,1582,2521,16814,12944,16582,1275,6814,12893,17778,18664,10155,11608,14178,5386,7478,8840
12644,10248,913,4274,17853,2925,7226,7340,3934,3162,12956,6105,18463,9866,12037,15536,17581,9537,4769
12645,6564,15308,14051,4980,10655,15629,1809,16493,1038,6482,6452,7214,11035,11129,11606,6884,1776,8301
12646,16229,8423,12120,11750,12564,5687,3495,9288,8062,2517,2444,8991,6407,10647,17586,18633,2044,327
12647,13044,3774,8236,6465,9600,11028,8725,7088,7370,14857,17327,17383,18151,11119,6641,6894,9282,14288
12648,15073,4486,8609,15059,9539,16137,5365,2792,5749,8786,13085,19651,6398,13371,18493,9506,14572,2080
12649,6609,1523,3166,17257,11359,4316,9210,4831,8666,1136,5224,2099,446,15854,11372,11501,13950,1056
12650,19519,784,3272,6825,6647,8879,6968,15799,616,5633,6284,1429,3155,6044,8382,16456,12287,15035
12651,687,5919,13667,430,5981,8258,230,5318,5276,19543,9663,8585,4359,3323,5475,3390,3168,4053
12652,16470,11892,15616,677,16496,9250,3462,7527,2407,18476,189,14578,8416,11308,12512,19884,17024,15473
12653,3511,5678,3622,10642,16677,18295,10868,709,3667,5189,4973,516,8344,2349,19661,2138,1381,5258
12654,18573,5566,10679,9551,18876,15222,16211,9640,138,3855,3745,6140,7690,13419,14374,7300,2929,9671
12655,13036,6465,14714,14888,5432,277,5589,4766,8910,6579,15810,17371,19548,2613,18735,15935,11725,18884
12656,1663,9132,8923,2824,2422,18056,19805,4210,19491,12797,361,13384,6927,6430,11332,14468,9832,12952
12657,2807,8559,7642,3377,2204,11078,6961,11467,14279,1034,17544,4753,8336,12383,10276,17468,3682,1426
12658,12510,12198,13167,13452,4829,12934,13429,8473,4187,19864,11750,366,6687,3378,16342,9687,5738,12938
12659,510,11311,12680,19182,955,11699,9972,3147,10850,17676,17517,15723,10788,7158,18999,1008,8931,19024
12660,19233,9077,18907,1650,4513,1374,13583,6397,18065,4209,2640,3379,12298,5051,14104,13961,5860,19277
12661,13381,19991,15669,5282,10094,11704,7120,3149,16024,10886,18310,6685,15986,10090,11454,18804,4495,11985
12662,2946,6438,1113,12767,256,17422,6056,14963,5547,9155,19122,11504,1853,5492,14877,8917,16735,10569
12663,2968,2159,6487,3748,384,3093,107,8107,12812,5416,10071,18839,7204,12140,9507,10143,19600,9941
12664,6604,10963,12969,7010,5478,1183,14243,10759,19003,8239,824,16351,14031,11427,5439,8854,1500,5358
12665,7966,10856,5029,6770,2564,11167,10248,3173,14814,8855,3538,18558,11269,14833,10668,12177,16805,1475
12666,9306,4059,19264,10617,10854,18215,7385,11864,16026,18199,16968,16614,16342,11862,1733,17210,2959,19337
12667,4470,8198,15045,6964,12964,7841,8464,19685,11161,14459,12703,5671,13977,2085,10039,3843,6276,13120
12668,7006,16243,12391,1844,18702,9242,17806,1627,485,8413,2727,17181,19258,18941,5984,9738,9154,8492
12669,10007,15784,18241,2556,14364,1514,15216,19807,12898,3221,19522,19119,15601,6609,16815,6097,13935,7427
12670,16212,15374,15405,569,2402,7166,2328,798,16731,10214,8630,16888,12641,16922,17631,3757,18504,17614
12671,15377,4858,18902,14693,5514,4272,18329,17508,7770,18046,5695,531,5833,14030,17759,11707,15009,1643
12672,14726,15155,17577,2905,15675,8076,2495,1954,11782,19638,18210,9500,3007,13097,15136,2482,17399,1479
12673,2505,17269,6659,13804,4603,13104,4584,13850,11412,1978,3251,13504,9709,5190,8865,7796,10211,13106
12674,4481,18644,17129,13786,10156,18789,10600,14095,9253,14957,5175,18269,14152,11683,7089,14454,2787,5534
12675,5352,6763,13876,6905,8324,15910,9319,13423,3013,7316,6357,11564,1706,10703,1951,12682,15180,9811
12676,2522,19244,16554,7673,9718,18873,5432,13748,3828,3292,8531,2748,3327,4860,15766,7454,11116,6274
12677,19888,6488,18774,13143,5226,15216,4752,17181,1938,7080,17242,3389,18729,8078,5899,8280,4388,15245
12678,19272,5902,18763,610,2118,3152,15607,6808,11387,7225,5357,15247,13990,18980,5034,3624,6237,4768
12679,10799,15845,6632,2238,16338,15157,16658,3323,11852,8321,9393,13699,8907,1861,5240,13278,19796,9247
12680,15475,17703,12093,6924,7561,264,410,2394,15200,3613,3488,2423,15427,8900,18963,2614,16566,10415
12681,13801,13831,7760,14031,12813,17438,9944,13064,6754,8927,15325,9712,9255,7888,390,387,13021,5675
12682,132,7858,18808,18455,365,11947,2555,8567,6792,12918,7496,13474,4779,17121,12749,979,12129,15642
12683,9508,7307,17806,1916,5320,14376,2691,6344,9660,14733,11051,9233,12351,17763,13014,1100,12583,17759
12684,11077,13913,17966,15572,5312,18882,3960,10958,5920,8166,9397,4526,17794,7908,12816,14593,1707,4379
12685,19417,11055,3048,440,8577,7815,14876,6147,2349,2093,9092,18998,8118,9275,2319,15232,8230,18806
12686,13247,6887,7212,15195,5566,1049,8040,2954,553,15234,4955,16270,5966,7668,2213,12195,3443,9387
12687,5586,954,17413,8398,11508,2428,8115,13071,1715,16609,10668,9000,584,754,2683,18862,4842,19910
12688,14737,17623,7364,16164,19208,18405,13723,2903,11613,5741,12526,7062,16275,416,251,16328,581,3642
12689,16797,15879,17484,8378,3692,17953,18239,4010,3778,4751,2104,6866,9097,3466,14223,5129,5215,13475
12690,7498,8555,6570,13750,7096,5722,12962,17089,10549,8261,8794,9711,16370,11482,1767,2961,8869,6269
12691,12694,17548,6317,1162,846,12083,18856,16945,18943,13812,17362,5386,13782,7633,16537,3585,12601,13799
12692,14685,18630,14968,15428,11526,2193,6307,1484,5148,8796,8247,9211,9986,6440,17071,8327,16969,18659
12693,16296,1310,12883,10020,19484,4537,12936,6826,12911,15738,17981,9339,10172,6080,12221,5285,16175,6916
12694,4096,17176,984,11681,11233,1343,17147,12379,883,10063,9884,148,18274,11854,7750,11342,16697,16983
12695,11551,7687,4575,11765,2228,16597,12957,7912,2677,9415,19672,12237,19787,9554,9246,7595,5203,13140
12696,9985,8900,10868,6071,11737,9023,1833,9665,10452,9519,13559,16335,9849,947,12201,19528,10297,547
12697,5642,635,3028,19209,13240,4853,6732,19206,5084,16360,15374,10910,7412,13962,12791,12480,4380,13450
12698,18651,19254,13207,618,3485,7561,5136,14320,19786,11556,7704,5145,11544,15415,3490,16147,3854,11847
12699,17748,10769,9681,8769,6079,16339,2763,8961,11532,17895,4421,10875,11763,17626,6936,1073,13147,5489
12700,11260,18492,6521,498,18581,17407,13030,15061,19029,2288,6336,15273,477,17487,8769,3751,841,13473
12701,15668,18232,5591,3104,6610,5046,437,11579,11356,9733,7233,1144,2998,8141,8564,9426,7835,18137
12702,1100,4487,4103,1765,6926,4268,14872,9423,17848,17851,4071,711,4528,2553,15138,11600,16813,17650
12703,11140,8173,13684,714,8085,18800,15658,16874,8094,8215,10106,5422,6360,4147,12524,17833,10415,2785
12704,2673,10015,499,16983,813,14897,13975,2024,3819,19335,11370,7344,8084,2773,2498,9333,498,19824
12705,14133,6926,7714,12662,17513,19034,5315,3179,4466,275,12873,9211,18706,15904,11717,19847,17323,18524
12706,14327,13599,9511,19256,13644,731,1850,18136,18182,18668,16207,3736,19755,7370,841,7669,9722,830
12707,18942,4609,1997,11291,16335,14315,4951,6459,5012,13989,12095,16326,4574,373,6780,10078,18154,11085
12708,16219,2951,968,13612,9466,13453,1703,1844,18943,16108,19321,1894,15342,19415,9996,791,12889,16058
12709,7962,12807,12656,303,16039,10662,18847,15006,11632,12038,17646,12591,12649,809,8008,17119,5183,2017
12710,15858,5739,4738,3583,7796,16559,6926,19354,15937,13385,126,935,12588,1650,14852,12670,18312,14650
12711,16660,8883,1730,19574,12414,8910,17430,9392,13713,1432,16422,13148,1409,16055,8716,7898,17069,6134
12712,3041,4189,576,13222,4884,13535,5672,17071,10503,16313,9163,7285,18410,1260,820,8782,17871,11753
12713,8256,15219,10269,15093,5276,11231,16870,1655,15254,4056,15452,11708,5691,18882,12502,16338,14301,12051
12714,10493,6753,10443,15533,6393,7981,14191,18527,1473,5693,15749,11846,1485,6574,3381,2199,11321,10563
12715,7438,14112,16190,5000,14300,4897,5237,2617,8225,2478,1172,11525,2105,3763,3479,12518,2579,3219
12716,18913,4250,4280,7821,8993,18388,11462,14074,7301,11807,8150,17435,3832,7553,15313,19050,13249,608
12717,17006,6631,7136,18593,389,15617,18646,10153,13270,5950,6150,17577,7619,11357,5829,19771,14718,9509
12718,12861,7720,14177,12440,4268,10884,19432,9090,6634,1678,14494,3109,8580,19592,18838,6301,1005,7861
12719,7810,17314,3084,3618,16243,3393,2494,6527,2716,13764,14527,2448,6369,4618,6311,13824,17839,12105
12720,11537,3424,11333,13172,18269,14716,15769,10669,2611,14179,4900,4998,17677,10220,10636,17111,11339,17893
12721,13621,12372,14839,11001,9017,10439,11606,6535,9586,12454,15440,5082,16846,6705,8738,5292,8579,1112
12722,8632,6420,666,1191,4815,17344,9790,16785,293,5827,15244,12717,2290,2637,7181,2387,17157,1246
12723,5734,4522,6711,3599,8689,16871,4745,12531,17968,11885,18754,7693,1166,16607,11933,12599,5344,12500
12724,19499,6439,12542,13551,7995,8745,16522,4015,1960,1452,7499,12505,1958,8198,1557,5884,15300,11573
12725,7965,3055,7648,13746,2846,7765,118,13451,18039,15322,2757,7299,5250,330,14374,4342,12438,3803
12726,11247,8648,9788,17214,19580,17803,10181,16137,9531,1140,11157,7307,11276,13212,8031,10392,8083,15059
12727,4938,19313,6139,14734,17745,2708,11182,15071,8999,1658,12480,2557,4395,18479,6551,13143,13389,8907
12728,16536,4398,14936,404,5397,8003,849,3100,14429,5794,15033,6646,2638,4265,4795,13573,3323,443
12729,15442,3327,10694,16532,19146,3510,7550,17874,16959,6783,138,7534,6372,17437,15779,9688,8584,13235
12730,7878,19803,910,5259,19929,2774,13847,985,13655,18691,10179,7153,17196,3185,5372,11127,19543,19736
12731,10107,18178,14179,6753,18413,2319,13868,10359,15203,12546,4467,11071,2904,1990,1767,10007,9184,5823
12732,8730,8111,2055,9467,14499,6089,11592,1920,6082,10570,19688,6869,3224,4154,5865,7008,10585,19747
12733,8173,14023,3145,12836,19164,5187,10924,10409,9131,3168,17205,9609,4477,840,860,4678,4622,18244
12734,13396,18922,8538,14269,17014,451,15264,2358,18324,11463,14375,13797,3555,2593,8948,937,16422,14666
12735,3869,9576,15224,15904,1342,2964,10768,3321,17278,13434,6739,13073,15875,18492,13158,16461,19456,15501
12736,10493,7697,19165,895,7550,13835,1727,279,2555,15388,16134,12686,2884,6955,7132,520,5040,11969
12737,6190,1566,7146,7112,18126,9160,7666,4421,4385,10981,15623,10640,19792,4821,6833,3778,14933,794
12738,12110,9689,8412,9707,3281,5316,19243,1796,4484,506,10444,9565,18358,13677,13106,19369,19267,4449
12739,14396,5637,13830,1151,3249,799,17620,1196,9541,13385,9126,1239,7883,2844,912,13577,10576,3685
12740,15347,12823,19083,4592,1971,425,18433,18433,1065,825,8424,16391,387,18754,8562,816,19206,2698
12741,10258,8709,9167,8231,6958,1043,10080,1208,6991,10449,1507,9636,14957,12101,15376,6162,19152,10958
12742,6315,8605,14040,5296,9649,17013,19724,13601,426,3750,17460,15458,16300,16454,15731,6174,18556,12885
12743,19643,2290,16805,16918,6842,783,15883,5183,16125,9099,18860,15427,17207,10656,14035,7062,15105,4540
12744,6550,10389,15878,8697,9696,416,8269,1884,4951,1022,3527,2111,10301,1404,12721,12981,15917,19680
12745,13480,5034,11648,640,1081,9237,2458,8555,11254,11952,7565,3285,15399,8939,415,8402,10125,11604
12746,3273,19751,11145,6637,2993,5687,14317,19764,7176,12258,13661,18245,7116,19494,5586,10565,6437,2791
12747,17447,11173,4658,14870,17143,132,9940,11839,8028,15791,13448,4759,8387,18804,16960,17896,9435,12912
12748,17555,8644,10497,3502,7595,14226,17072,11473,19662,14586,12974,746,10858,8740,14407,19651,13426,11272
12749,16851,10941,4176,367,4220,6792,6793,6923,4338,7400,17423,11064,4203,4096,11284,2714,14839,2845
12750,4235,12310,12331,5853,5184,12041,5681,15730,12469,14470,12470,4030,10366,488,5070,10169,14434,16703
12751,7469,7895,8509,2682,4476,19332,15511,8585,1100,10607,8973,3128,17411,17844,9583,16676,1150,7281
12752,13662,4633,678,18645,13272,12356,5734,3633,5065,4706,7524,19484,9823,16539,15858,2293,11028,5043
12753,8259,18061,9722,16216,11352,9008,13357,2938,2511,18685,10634,8977,12492,14859,14111,4724,12707,4746
12754,13668,16824,11083,10794,12707,19314,19780,7448,2484,4085,10408,14239,5726,10447,4302,16089,11058,5822
12755,9211,2848,8494,3704,15022,18430,9921,18331,3120,10983,10120,7843,479,10781,912,9011,8997,5620
12756,11318,9024,10863,2025,515,5486,3960,2087,7791,8516,9992,6210,11334,13154,11382,17529,149,10327
12757,12583,11961,4501,5100,11749,3861,7473,1854,4521,16344,5270,10235,12443,7689,10927,159,10211,17009
12758,8866,877,6928,9215,3076,2463,15249,14567,4543,19678,6534,16255,5569,13941,8577,5118,14695,1500
12759,4971,9098,19630,956,17239,14995,9107,17008,15593,10941,1249,5839,14702,12484,10227,11457,3434,4313
12760,11398,3385,11564,7551,6463,6675,3376,14098,608,632,3845,2092,12767,17721,8365,11122,7957,19682
12761,6778,16809,11390,6969,2154,13334,5457,14663,17573,2492,7937,16295,2233,3936,16955,8661,789,856
12762,19347,12043,16930,12259,15257,9260,13301,2173,1490,9932,1991,15399,11716,19614,19296,2845,17774,10068
12763,2747,536,8657,3878,2903,2430,1498,17480,7897,8968,1514,10674,9996,15725,17208,5600,10892,12033
12764,12046,18873,6653,9717,5146,4012,12560,15562,6672,19313,9233,15644,16920,893,16163,15307,3623,12609
12765,928,1316,13190,5305,8488,9999,5441,12517,13347,1107,11047,10489,17289,7313,10097,11227,1588,10974
12766,11871,16220,18039,18877,4014,3342,5475,18858,16749,8025,8742,8641,9199,13297,5985,16059,11613,9766
12767,11364,4581,17789,5500,6890,4562,17141,14655,8872,17727,18269,10917,12202,9855,14345,12392,3160,12848
12768,17215,9724,13130,12827,6909,1129,10075,3183,6383,8208,14734,13714,15004,7374,4956,5665,15950,15335
12769,3635,15785,16303,16380,16810,18526,14109,4141,13597,13753,10590,4074,18073,15076,5985,7363,2187,8478
12770,10889,17946,10993,10553,4025,7427,16088,9627,15747,1349,17537,14053,8935,18943,14719,15687,18305,7169
12771,6218,17791,8130,7140,8443,14512,8818,12820,3612,11890,6941,4100,17705,12720,11711,7025,13880,16616
12772,602,1284,4159,16603,5786,9311,13465,1296,4569,122,12820,16391,5458,6880,14276,5399,10269,18675
12773,5789,11314,19252,14367,8003,18452,9929,4606,4436,6975,9038,18042,1853,16764,2083,12394,369,2493
12774,4456,14583,2271,18793,11094,16494,1707,1569,6454,2502,17584,14328,12863,1715,2819,3815,915,5704
12775,9081,14927,2763,17857,3743,1728,10405,12773,19154,4383,3657,4990,13896,6206,8420,15362,13276,5305
12776,9365,8953,17937,9973,18210,2180,16157,5937,7626,3036,16355,5475,12379,11906,8757,11337,7978,3289
12777,15636,16730,5563,9053,18545,10540,4894,793,14165,7423,7352,5970,5843,11849,9628,14564,19769,11842
12778,17199,6369,9970,10640,8320,5276,18297,8190,9802,6930,3213,1197,5000,5725,8049,305,12062,13211
12779,18621,14928,9624,4893,5995,12617,3728,15241,3242,13501,4682,4503,12448,5745,14085,11569,14953,5179
12780,14784,1851,18248,494,2540,5395,3895,9405,5043,4469,12495,9028,15353,9266,14380,15057,3649,8235
12781,15453,5630,7125,11278,18756,7323,19672,6928,1580,12337,17454,526,18121,8519,18542,2319,19271,2468
12782,11231,9991,19502,3805,14436,5507,12302,16224,7127,5475,5736,13623,17573,14531,2787,2295,2465,4132
12783,9870,16776,2407,3992,17900,4357,371,10526,10126,18483,5064,442,17838,6867,6385,13269,11101,7935
12784,3260,5464,2301,9664,8133,17670,17634,227,5182,13743,10442,1852,12391,3079,14441,5889,3569,17066
12785,4805,11979,13557,19463,1158,5821,16240,2754,5911,17696,10510,9819,15776,16927,10000,13832,1147,2789
12786,5750,3273,5183,14504,13902,1894,8336,3706,17884,7923,4541,6839,3455,6722,8160,9607,18768,12949
12787,1171,18319,2068,19827,13679,8960,1420,2455,17740,16255,3866,139,14403,2314,8764,6712,19015,4352
12788,2002,19035,7778,3918,5355,17578,4256,5523,4012,3886,8431,12744,17096,13197,3310,8045,4762,10617
12789,10906,17864,18250,19464,14605,8827,4415,3511,11553,5077,5127,5227,18219,19086,10132,8149,14777,18470
12790,11926,9050,10057,14343,16643,12677,19326,5595,17875,13823,18108,12168,10590,9666,1238,15120,6092,19825
12791,5720,359,17345,13769,8604,18363,1627,12141,10536,3853,2162,699,15545,11602,5028,1818,12539,17112
12792,16679,12955,7272,19157,3409,3588,12469,2290,16930,16979,15963,2394,7774,15853,17019,14820,11227,4082
12793,6724,10706,10193,18542,1726,3745,8905,10779,17308,13540,18171,2076,1951,16703,16245,15413,4699,10515
12794,18781,17479,7514,16014,14480,5991,12090,7761,2409,2653,15220,7601,7411,18314,5847,8896,4668,18822
12795,9221,19045,3785,18428,16557,18298,13350,18897,7581,17654,15292,12585,19552,12557,12772,7718,13216,17349
12796,11020,4063,12207,17598,3489,9134,2754,19114,358,19805,4690,11879,9763,3107,11545,6162,3597,12227
12797,7327,15840,18626,11842,14088,7045,17046,14375,7818,10613,4635,19339,11896,980,7220,14794,7136,8398
12798,15820,17322,2667,7076,18913,19165,7739,12484,3389,6033,9681,8727,13082,10441,9877,19908,6522,4330
12799,2979,2127,12878,19184,10522,15542,10796,3866,6643,8078,7944,9080,3097,6507,1723,1388,8547,592
12800,12057,13628,17768,3722,19310,15008,2933,9923,18341,6396,9708,12823,11212,8100,2373,6172,8165,8101
12801,5768,2044,10365,1446,13692,4737,4962,5200,19841,10144,3739,15596,18653,12420,16166,12498,4054,2661
12802,18568,435,18836,17255,443,10567,10625,3885,7945,16345,14988,2664,3143,10884,6348,16197,7842,1589
12803,2713,9989,9952,17277,441,7413,9995,8534,18795,1871,12258,9302,2453,12738,2848,4732,11091,12436
12804,12393,17587,5142,16837,19974,6977,9067,17383,13940,13643,1350,6280,12542,11791,517,1035,5651,9114
12805,15109,1857,19194,7053,3491,6508,11397,5172,16452,6871,11137,6041,7258,16170,11973,5009,15623,7258
12806,19158,1893,14584,15503,11926,1346,1302,4084,14905,9479,4341,8403,1902,18603,12857,9868,1215,13866
12807,14532,12895,13881,7425,18947,12499,6436,18343,15225,18747,1507,14858,19096,13841,1106,6076,15921,3964
12808,8119,529,19634,12136,18318,431,17717,12249,10913,8903,11786,13190,18097,6017,5868,19465,4899,12493
12809,7195,1168,9366,3036,1056,17560,12587,19829,1674,12894,8561,17981,3372,19345,12116,3031,1630,5272
12810,2360,17606,3222,8948,4269,3220,6601,18621,19946,17476,9497,14139,8234,13277,15423,7617,4164,6789
12811,8554,12551,12505,1356,17239,8933,4512,18801,7799,6871,10532,16616,2975,17769,7436,1827,17494,17305
12812,19610,9428,3706,19724,13802,12485,632,2347,978,12576,1200,7057,17449,18448,14267,919,15941,16583
12813,15852,18969,6276,17362,12602,766,10156,3615,14699,18403,18028,7596,8821,15605,12160,15835,17890,4401
12814,2450,11389,18500,17850,10221,3757,13985,10093,10328,9117,14910,14713,4064,19558,2496,8072,14467,19876
12815,184,15181,12233,9101,1114,2278,1893,1421,16202,13864,1827,918,18045,4523,19192,10011,4609,19439
12816,697,12801,3951,11100,5932,4101,12175,4863,18174,10086,17247,16505,7955,2093,4878,2628,6805,6017
12817,8713,11250,2453,7645,16558,9035,3155,2952,7791,19787,12271,7165,15815,15125,10385,19966,4452,19342
12818,2549,10800,12947,17515,11515,10291,10591,16361,9365,12461,4933,775,5509,17214,8087,11738,10471,19829
12819,14076,12878,17257,1723,6546,14541,17903,4865,19533,11015,5876,3571,2793,2035,11712,9823,15035,10707
12820,10220,18884,5566,2936,2129,14407,13890,7074,15295,16254,8251,13719,1360,14737,4804,2718,18855,13138
12821,11811,7946,11873,17681,17488,17880,19308,15076,14480,13031,9864,11598,17383,13925,10961,5084,5250,10239
12822,3031,17406,2408,2366,15266,1448,12989,14907,6553,9978,3403,11821,13078,17631,8817,17162,4371,6821
12823,10288,10377,17223,19891,10497,7410,14890,6536,9008,8222,16475,4671,12072,19345,1324,1721,5540,12609
12824,4214,1233,8297,9261,14895,5389,14281,15070,3563,15670,2057,5852,2296,13661,1285,19210,18825,5240
12825,8128,18965,2920,4709,17634,18336,19218,15601,12840,18004,1754,3248,3456,14958,11926,19839,18451,17059
12826,8389,12217,8951,11868,16815,10911,9385,8108,17357,19480,996,8664,10179,7628,7277,14461,4728,18498
12827,16443,3042,19761,19174,15186,10875,2264,9002,14290,10131,15932,12328,9330,9639,4618,10953,4704,9067
12828,6020,5791,2150,9965,5950,11878,1690,15984,1814,12622,12178,13659,14118,19159,12568,4936,11429,18142
12829,15369,16808,4375,7221,18246,6018,10680,353,5594,17329,17325,11170,2427,3766,6691,10086,16317,4754
12830,19606,17148,527,10805,6659,12498,5437,19585,9251,19220,6841,18780,4668,3018,8845,782,18217,2676
12831,11340,16464,14389,7526,16535,8635,16741,6536,7390,386,2689,10349,15399,19717,14942,16245,17095,14842
12832,17385,5107,16137,9128,15460,10333,9356,16371,13607,17386,16947,9143,2542,9571,9036,13401,12756,12128
12833,19095,5978,15102,15851,11277,11432,5168,5983,5643,7014,18222,11640,13773,12574,7127,7759,9945,18725
12834,19865,11678,13030,15511,14551,17903,19672,15667,4097,1906,13461,16364,17949,2850,1501,16924,2919,2355
12835,5036,19487,1688,1270,9267,7776,2733,7375,336,18390,18485,17901,19733,14188,13511,15346,4562,7014
12836,13881,12254,8364,11503,16566,10341,752,4335,12303,5178,14678,4636,13449,1236,18826,17005,7030,15572
12837,5794,13610,17332,10462,608,19411,2970,10055,6102,6104,19088,10600,13246,10746,4643,15631,12488,10800
12838,14868,2980,14934,3815,13470,7176,5097,17617,3455,18257,4772,1035,7908,7447,5823,849,11434,3335
12839,3035,7397,7090,13234,12490,12982,17438,18439,13176,7631,4578,11039,14027,19765,3217,2061,2672,12237
12840,19975,13011,5317,2083,15428,10172,19368,17325,8829,16929,7958,17280,6833,14566,18930,1181,4896,10419
12841,17536,10193,9271,4629,9311,11909,2456,15261,2830,18258,14294,11992,18125,17394,6547,14670,4329,13934
12842,14073,1292,3036,14410,16431,10448,13217,3487,2731,16047,7076,15609,4119,13200,19877,18964,7565,12242
12843,12722,13132,6716,2629,16886,11160,3663,6508,16860,8516,16460,2800,13564,11653,7853,15445,12582,5787
12844,12353,6201,127,13255,7969,6828,13446,19074,7496,16309,15878,6020,19666,12027,8419,7163,461,719
12845,9215,11324,9463,10898,1375,19946,3379,13694,12092,10376,13777,5335,14131,16335,17835,18519,9658,14001
12846,19493,18809,12827,17295,17489,9985,4060,1363,14768,15988,2958,19813,14840,6366,12110,15467,16206,13624
12847,4086,4538,12761,13463,18109,4777,8824,12659,13299,7820,4796,19197,12264,9417,4123,2465,7545,6984
12848,13114,17419,9098,12705,7824,15952,7370,17792,9845,3774,6429,18859,2472,12670,7046,14130,1606,16209
12849,1304,1965,8331,17814,6927,9709,17270,12819,16699,1436,3464,3467,18076,13559,15153,6364,4569,9961
12850,14951,12367,3505,6221,3363,13100,6548,3546,13512,17335,15789,583,15116,4097,10008,5302,12794,17095
12851,15343,518,13204,19739,16423,6350,4637,4139,10599,10009,14150,8862,776,245,3057,7199,2998,10455
12852,5584,18508,17306,14906,14617,19101,16628,1145,7876,1119,8072,13038,14022,11886,19726,154,3432,7297
12853,10975,17428,11577,13185,7012,4436,13239,8690,2545,12291,19060,6862,18257,13301,9519,6094,4938,7737
12854,14981,950,7395,2248,5740,9931,9367,7290,2931,2129,3481,5366,14254,7749,5800,15793,15148,1273
12855,17974,2230,7732,7374,12971,15269,5684,11998,17446,12117,15183,17977,15289,10502,10946,10017,2721,12145
12856,1847,577,1827,5786,6694,3255,17271,1168,1380,931,2312,18481,19970,17790,9268,12005,3066,7942
12857,6223,9778,1397,6329,3775,15070,12670,19821,7787,2847,2869,4638,18525,7576,1494,18301,17385,8096
12858,4653,13486,19639,1154,6741,15996,13860,2766,18675,12549,7272,12742,18968,18037,17539,8227,5593,2633
12859,8274,7216,3554,16019,16392,10011,15910,9693,9118,19610,11128,3281,15667,18441,18980,10129,4016,6063
12860,19946,12126,16810,390,17304,14228,19402,8241,13688,1325,15145,19766,12885,12702,19905,17640,17080,7625
12861,8235,18328,18065,9079,11623,16360,16684,5191,15865,3431,3674,17815,2431,3303,17328,11089,2122,5000
12862,12106,17682,3508,3086,8784,10214,17753,10973,13136,1029,6387,18344,14717,913,18302,4709,1747,9179
12863,15341,3484,4464,5928,18692,8430,15402,15343,5257,7958,3662,136,6590,1123,1729,879,2998,18923
12864,17815,16516,5342,12228,14156,1342,4227,19085,2046,7195,6362,15997,10672,7278,8749,9918,4031,11366
12865,16154,18557,1867,7717,7455,4991,504,16913,12751,17267,19675,17056,14300,16828,8611,19974,1697,4568
12866,15732,2946,10933,3544,3949,306,3449,11663,11363,308,16220,17949,9475,16634,5972,8664,5090,4287
12867,6082,18089,13767,3545,13951,7457,17588,18724,12471,1082,12059,15681,9825,954,16745,5704,12539,18285
12868,8502,16233,7266,13115,19216,9503,11567,3975,14055,8660,3017,2490,14470,19429,9076,17935,1812,17140
12869,13335,11751,5351,13741,3573,16304,6986,17060,14882,7124,10743,6930,16555,16805,1112,15486,1916,9563
12870,19831,7163,17050,8754,16787,18541,11751,8668,5273,5618,9591,18950,856,8478,18582,4354,4021,2064
