"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
18123,4244,18258,1826,5411,4374,16707,6971,17072,19824,411
18124,16682,5001,16979,6686,9953,9506,13199,10107,6631,11032
18125,1954,4017,9781,6329,5209,3771,15870,18954,19854,15925
18126,14200,12825,3594,5683,11833,16500,17520,9712,12511,1862
18127,12776,14372,17756,14801,8610,973,8666,1035,14512,13398
18128,9785,19359,4785,8908,1758,2508,18938,18679,10648,19105
18129,2996,4092,12143,16863,16410,10548,2324,1145,19293,19901
18130,17067,8819,7794,16926,9394,17086,14548,9893,12701,15853
18131,17992,10095,558,12758,5352,12644,13616,3384,8255,10878
18132,12423,14233,7699,7890,1610,4772,9514,1009,6015,18136
18133,13114,8956,18219,16499,19108,12478,11395,16368,6128,6889
18134,11568,10644,7168,1309,3633,3188,15297,1837,16493,18304
18135,9967,12168,6546,7861,13206,7064,17786,17737,9859,15531
18136,14544,11091,6355,2396,1813,19140,393,5951,8933,16537
18137,13808,10777,9800,564,3901,15089,9611,1946,5997,17532
18138,4742,14217,8864,14132,16052,1232,793,14808,13500,287
18139,19217,12195,6255,4293,13857,7892,10617,6832,831,1106
18140,536,2466,3166,19895,6699,4786,1420,1005,10417,13042
18141,17439,12274,4317,6644,10574,13236,2149,8550,8160,18896
18142,12034,18084,7272,6609,10425,9276,2206,4335,13227,18896
18143,14984,7861,7640,7071,15880,18876,11836,15500,14715,14190
18144,9511,6147,153,17226,16838,16591,8644,12641,1472,15116
18145,17736,15410,19809,7725,6416,9940,1525,5432,16927,4312
18146,478,4018,5002,11319,12821,9803,3231,13901,3600,19679
18147,13113,13992,3922,1435,8860,1538,5949,5382,7469,7001
18148,11078,9337,11215,1801,18396,16233,4038,6227,6715,18386
18149,3087,10848,2240,14424,18702,6988,17261,6756,9633,2447
18150,3084,1139,10380,476,15086,491,13409,16722,3457,10497
18151,11257,11265,11933,11402,14610,4435,3371,17961,4643,9449
18152,8651,7276,2549,3636,3163,3877,3079,2249,6108,8329
18153,8970,8752,13350,6178,4179,1982,11983,7242,7533,5556
18154,2536,16530,5481,2108,211,19434,11138,9033,12290,5122
18155,6070,19203,14040,9735,5720,3619,12316,13951,1387,13796
18156,6997,14246,245,5835,14921,5219,16869,18840,3633,9643
18157,10735,10563,2955,2061,13183,2063,16642,16158,3859,3873
18158,10047,10179,7442,11520,7307,15366,15731,19530,7192,6155
18159,3403,18233,3380,14265,8698,7466,19872,2569,2706,17147
18160,5431,12675,16928,3537,1220,17197,12016,6091,11010,9354
18161,11131,12571,2053,18752,19778,6974,14707,18748,12765,13241
18162,9616,17001,16263,9046,2024,15020,8331,4790,6032,17536
18163,9604,4891,4512,5396,14314,841,5778,13231,8589,17361
18164,11813,14068,3762,15816,1867,16546,14171,249,5852,14547
18165,16429,8766,8831,1727,12729,5942,18645,3100,19986,3943
18166,10729,16334,8620,14573,12597,6682,6017,18278,2320,15562
18167,995,3283,10996,389,10967,946,3622,16498,17603,15283
18168,14507,801,6879,1538,2773,18645,16652,1497,7328,1922
18169,14526,10915,2599,15343,15813,6679,10497,15937,2147,7618
18170,5750,1048,6189,381,13102,5285,10285,18848,15703,10322
18171,16350,15223,17254,5346,14097,12871,17982,12345,7948,1702
18172,5929,11947,14673,3916,2751,250,10823,4880,3972,8995
18173,19884,11258,12529,4363,8863,515,10309,16518,7741,7098
18174,9400,4410,18143,19877,6815,8262,2988,18748,14724,2054
18175,5121,10868,3901,10330,9092,8463,4951,19180,4640,5083
18176,4054,4452,6853,18249,5548,7598,15432,6224,1330,11798
18177,13227,18429,5123,1047,2270,16015,16859,12728,3029,9681
18178,16740,8820,7693,5840,15899,615,10436,18549,11456,12084
18179,9453,3517,7077,8437,17699,7943,13111,2423,10269,19764
18180,19330,6368,2037,804,8237,4972,4740,18377,9234,9988
18181,18055,14225,18172,12184,4206,9573,12372,4026,1319,18507
18182,6987,9561,2611,17820,3035,3278,13161,17455,5603,13604
18183,8905,6314,4889,9670,17186,19799,12923,5085,19236,8422
18184,4325,919,10496,3079,356,9256,12540,13839,8078,15516
18185,17510,2370,11734,16835,7796,18134,10714,15067,19367,4473
18186,19196,2926,15463,9396,7613,11313,16760,10538,2391,3683
18187,7882,13934,9017,18661,17576,9256,1885,18647,9238,4216
18188,520,15016,16578,11723,18254,11031,5831,10340,3183,15041
18189,11635,7862,14309,14092,7321,12498,5426,18615,14736,1225
18190,12813,3392,19182,7480,1588,16231,1621,6812,16814,6532
18191,7435,4958,12584,17399,3222,7138,10263,13291,13669,10401
18192,18778,10576,17714,14014,2174,15585,9201,2147,8262,13528
18193,9435,5819,9988,16677,2617,3441,4633,8531,9533,3257
18194,19516,4831,3885,14333,18622,16793,5225,10317,14408,8639
18195,8576,13693,2004,11070,5912,2589,11261,14772,215,9004
18196,4731,14088,15292,17552,12200,3784,15393,2882,18341,3365
18197,15239,3679,6999,9168,3415,11270,15416,3100,18462,3955
18198,17939,13951,13348,10449,8198,6782,12819,10750,17706,14983
18199,3507,1311,19267,19071,7067,16798,2035,11449,15463,10471
18200,7877,17768,16903,5682,5960,5194,1617,13056,5045,8691
18201,10054,13941,1658,582,19060,19708,13988,1241,10534,17770
18202,11497,14135,14875,3825,1352,17819,16818,13244,10099,19039
18203,15409,6718,16585,16968,18210,15343,3852,18654,18920,10627
18204,7851,6596,6913,7657,16577,17293,18162,14984,4440,12456
18205,11061,716,17341,1910,2412,6471,18432,5806,11163,7821
18206,14035,19478,3630,2226,7936,14656,5861,19186,624,5076
18207,19589,12974,19856,18233,639,19372,15445,10154,5278,11459
18208,9004,1699,1672,4313,14260,5447,13714,13451,2484,13552
18209,17224,3540,4792,9495,13979,1019,8325,671,816,1599
18210,6839,18930,10542,15709,9878,4676,17919,19639,11315,2823
18211,16094,7878,1200,1878,19293,13599,7490,2303,1573,5026
18212,7900,14235,12223,6807,3498,16274,7871,19388,12990,10826
18213,9619,15164,8914,11866,5155,18205,9318,9671,16158,7320
18214,10228,18767,8321,16116,12999,18020,2259,14033,15067,674
18215,3490,10298,9225,19310,3426,5210,18584,11015,5569,483
18216,13288,12519,1644,18440,10268,11046,12338,6730,602,9523
18217,18387,12744,13832,6814,11070,6200,6683,1309,2665,5275
18218,4083,5516,7653,17124,3639,15600,5662,9323,14485,12366
18219,719,12806,1452,662,627,9622,11514,4433,16823,5405
18220,8294,4178,3046,400,4825,12491,9197,2023,5793,9909
18221,1655,10452,2137,1072,17324,8856,5385,17343,5924,12652
18222,6616,7212,10085,6728,18546,1330,8854,19735,3849,9342
18223,12104,13389,9743,6934,16299,6009,10502,5557,11819,2141
18224,5065,12628,12856,11748,19784,18459,3075,7686,12116,3314
18225,13173,3702,10294,7737,10504,7962,12404,9894,16407,14649
18226,7850,17589,14788,3040,5428,13557,868,2940,17609,15855
18227,3711,1690,4279,7932,9714,7205,13997,19237,6107,3754
18228,2618,11296,5959,4610,14492,14374,6069,17452,10396,10792
18229,2104,10267,3104,7118,3879,17517,3355,319,11091,2785
18230,8282,13647,19961,12531,3495,16154,15086,2727,14603,5805
18231,1658,3209,14845,6669,910,11269,18221,1843,6089,6437
18232,13175,14651,12113,6926,16384,3322,17416,8038,7372,9531
18233,15240,6433,4436,18520,551,7731,7051,13137,1844,10743
18234,2901,17859,6062,641,17423,16002,13652,5632,16376,11760
18235,15957,5051,4789,7873,15055,4554,10572,16866,16638,9160
18236,4310,14884,15698,11913,19224,9391,15941,6950,17792,6618
18237,11803,10007,6988,10172,8267,3387,18573,8941,11116,14308
18238,9625,16140,3344,218,3929,11530,831,4785,17550,7780
18239,8384,8830,841,16502,3908,16925,16639,4057,13487,12264
18240,2393,11661,1105,13209,9881,10818,8198,12081,17154,11831
18241,16474,5069,12516,5447,1133,271,13754,8163,16285,19692
18242,7907,7811,16918,8635,4635,13453,360,3973,1429,4454
18243,13240,19157,5987,16399,17476,6733,857,18142,4316,3438
18244,4180,1170,14384,8435,12932,18228,1860,11554,5802,7899
18245,13429,11089,13381,19420,5550,7265,16366,11849,9442,17477
18246,16857,9240,14133,17295,1471,8554,404,18690,5565,17967
18247,1541,19892,16781,673,229,3299,7688,12729,4659,17465
18248,17059,19764,16545,13241,6051,5654,2721,2588,2601,15158
18249,2449,11628,452,5415,17076,17680,3647,5548,12095,8342
18250,4385,15841,8611,2868,6441,8599,10422,7609,18393,2973
18251,16536,15939,6396,12622,2427,11619,18682,4230,3186,9496
18252,7760,2765,9028,11841,12603,475,882,4010,7647,3398
18253,3396,7996,6620,11391,17138,19663,15742,15046,628,1563
18254,19902,19729,2709,7809,6182,15447,18922,7849,13049,12825
18255,11749,10568,14345,18299,6756,16940,6457,18439,8648,5206
18256,18234,6155,11600,921,3787,11738,11786,15028,4635,6811
18257,13098,5744,4057,2029,17670,18042,16928,10457,18913,13978
18258,3929,7800,12714,13084,16569,19143,6202,10593,10679,5202
18259,11190,3354,11673,18409,3589,6870,13044,15721,6685,7630
18260,6586,3073,19810,5406,6360,9192,3587,15733,13562,12411
18261,11811,9043,8807,15849,13127,6386,3767,16019,6394,12143
18262,17262,13214,10520,15691,10436,3925,10659,6917,1028,19714
18263,7004,8361,2933,13126,2570,654,12316,6663,15650,2741
18264,12670,843,4957,437,15295,14072,7414,3298,3600,18392
18265,10276,9986,3353,5485,1158,5202,3365,9807,4728,2086
18266,19452,10136,1374,1743,2790,12791,18041,12385,3282,3750
18267,5215,739,9270,7160,4556,14268,5827,4705,17541,6789
18268,4856,19354,19539,3838,15463,18418,8418,8354,7130,6389
18269,14139,7859,15292,18259,18834,15188,8816,16901,3950,9602
18270,15395,597,11404,3048,10181,16940,19876,1368,11522,1708
18271,8523,9075,13495,7163,9813,4145,9702,1721,8281,8369
18272,6289,3961,19648,13353,7125,13977,666,442,19840,17315
18273,3390,5589,3260,13743,6754,15938,11818,7369,8259,19405
18274,2955,1619,7181,13805,18433,6296,8879,1061,2911,3553
18275,1895,19075,7693,1887,18974,6729,7545,13216,13647,6892
18276,12646,8599,18857,14556,15487,7203,1281,2353,15109,1124
18277,12286,9975,8793,3416,2810,7793,9566,13750,9976,16812
18278,18174,4245,17012,2616,1770,10004,3680,12689,4227,4547
18279,17916,18833,4177,8688,12837,3287,5406,5413,19987,1686
18280,18858,18542,6116,1944,5262,14107,9901,17604,3168,12715
18281,4332,3501,9465,952,19634,4678,8155,12174,14305,8141
18282,2560,8915,5550,4807,5420,9514,16169,18819,9758,5025
18283,6386,15001,9731,14973,5612,10487,8325,6730,13136,331
18284,13213,15120,8768,5483,7111,7818,19227,810,3090,13313
18285,15387,16657,12790,11989,2177,5391,16549,765,959,11920
18286,12823,19226,2222,18239,4924,708,9621,19663,11383,11588
18287,10676,19606,4876,7807,19162,2048,1548,5939,3629,4482
18288,18962,5944,3126,19106,8851,3060,4696,1713,15416,7572
18289,4193,8285,329,9812,9122,3102,16599,2148,16943,18762
18290,1123,12781,7435,17902,11141,13493,12478,18141,19418,13902
18291,1690,15662,9772,16208,17349,9274,5016,5371,17229,13463
18292,5726,6806,14034,775,18132,2076,19064,10669,6077,6881
18293,9465,6556,18589,246,16523,13375,10872,17415,19069,18188
18294,19553,17273,2282,6753,11641,15495,13567,6698,11289,11295
18295,8003,5688,17322,8875,4727,713,4979,17364,6396,3951
18296,11751,1483,15460,12143,19517,6030,2584,19988,19632,11753
18297,10808,18960,13253,10934,2208,11259,2834,2692,184,18053
18298,11583,1491,7183,1149,8461,17632,4011,8204,10566,12865
18299,2729,10304,4004,17095,4332,11178,4515,9430,16955,1040
18300,6014,12090,8320,13112,8317,6062,10016,1697,8158,4029
18301,5486,3452,16700,7747,12525,8589,2937,6655,5055,14997
18302,1789,1333,903,11870,7943,12573,5468,9078,6887,8304
18303,2734,5161,8794,8219,13311,6178,10921,400,9564,244
18304,15190,18803,7583,14276,6359,19298,14839,18415,18119,1426
18305,284,5352,9662,7162,13519,9042,16025,3812,14596,19683
18306,8531,3986,19687,10448,16630,18916,9197,17416,10555,13691
18307,9961,19976,188,17707,2160,1386,5182,11691,8123,16968
18308,1266,13154,16699,5911,10888,964,14379,13618,11631,17619
18309,1302,8344,5928,4584,6291,3804,8663,14031,6172,14562
18310,8517,17594,12350,2401,4933,7228,8463,11519,3881,14961
18311,15046,7681,19288,787,18756,12912,1524,9139,6954,17926
18312,6012,12943,14302,4462,18934,10703,12495,9476,17670,6535
18313,8544,1483,17182,4068,9529,5405,17232,3590,15523,2432
18314,5325,4782,5465,4368,14706,12451,835,2784,8907,3904
18315,14869,9095,11434,8788,15054,5362,6867,17573,4271,1094
18316,17312,6983,7369,10831,693,13400,19843,17104,4230,15268
18317,10794,12334,18444,8759,8872,16100,1964,2501,2336,10224
18318,6576,18055,16015,11195,19683,13667,14215,14552,6907,6052
18319,17795,4578,1975,4742,2612,17950,18576,13180,1487,2139
18320,8225,18527,657,19082,17699,19151,5432,11758,16218,6286
18321,17892,19231,18999,13153,14652,3881,3493,14586,7074,15633
18322,19112,16220,18923,3402,4050,2260,7176,18891,4246,14389
18323,859,13100,10352,10239,16099,3971,9102,5709,9131,6824
18324,17345,10119,6354,13612,1410,11558,987,12160,9136,12402
18325,13376,1377,17436,12532,16462,9832,5923,12387,8656,693
18326,3733,5594,17337,16086,4327,2966,17229,293,16207,4267
18327,8036,10234,6641,7776,7698,19165,17892,19090,3629,18736
18328,8849,17084,13954,2254,10622,708,8033,18984,14051,6719
18329,2100,10090,17651,5618,12391,8032,14222,13815,15842,11843
18330,9216,7867,10310,13213,17841,19467,10471,8769,10179,10441
18331,10877,11615,7486,13835,17318,5830,16594,7517,3791,13200
18332,3225,14498,10332,5010,2834,8838,12156,19218,14651,17330
18333,10485,8137,14082,11795,9570,1199,10164,14536,17344,7216
18334,13809,2172,228,9107,18789,13859,990,13040,2790,692
18335,18031,7670,3174,14477,6775,10842,2207,15099,1164,5192
18336,4918,4451,7704,12755,14538,11213,9201,448,13803,7942
18337,6589,12870,3188,1103,10369,10838,5558,9311,17809,9344
18338,2989,16289,10939,533,18726,2638,16106,18271,18380,4858
18339,17949,4785,6340,12592,14410,7372,11859,1414,19867,19623
18340,15432,7007,2025,12428,5200,11661,16128,4595,9412,16732
18341,676,14792,12161,5925,3300,2438,14540,6291,16758,9026
18342,17844,19199,10122,18848,19834,16313,16564,6590,1524,15030
18343,1045,12619,15483,8377,6636,2304,14370,8222,686,9211
18344,17917,10585,17169,13303,2189,13876,10081,4667,3801,11321
18345,12348,2090,8435,18411,2278,2342,18453,5682,2036,16740
18346,17313,3614,4897,18286,9844,6084,19135,2658,19896,10733
18347,5074,1671,635,16472,11824,10798,4495,3150,4318,19082
18348,11535,10384,12866,19679,14820,15042,2278,8085,9711,3580
18349,17705,16494,13743,8086,11434,15799,1470,19612,5289,12046
18350,15108,18226,7399,11914,3812,16505,126,13908,17676,477
18351,432,2867,1045,10446,6263,8682,6524,714,19610,7639
18352,2488,1452,11863,18320,2240,6583,17914,16846,18245,14766
18353,7853,12357,7830,17229,11481,6846,3487,6342,10952,16318
18354,5419,7683,10418,5055,9562,9171,5870,5945,13663,6094
18355,7865,10013,14523,2014,15494,11544,916,17747,6222,18054
18356,16885,7644,3340,1806,18818,16773,10725,5063,17049,15337
18357,3502,12364,14235,8816,8505,19790,1557,16329,2734,7351
18358,8956,1217,11318,8533,3760,2551,10604,551,17992,3663
18359,9551,12757,8277,1013,10802,13345,8003,7775,2964,15519
18360,2298,7880,12505,3969,8921,13200,13565,18263,10699,16923
18361,2691,928,18504,5190,8576,16088,6208,3839,10784,10242
18362,4768,18402,6552,11884,13717,16592,9907,15332,14410,14009
18363,572,5195,16692,5839,6032,18995,8642,2031,18098,9835
18364,11366,11281,19497,6267,12678,427,3267,6597,11297,4261
18365,7652,5000,11060,6850,12214,12601,15107,17383,19390,11524
18366,6235,1898,12054,6893,17722,10431,11294,18400,6883,12474
18367,11125,1309,12310,1015,17132,3252,4164,8261,11798,14968
18368,8962,9568,13420,15816,5263,1800,12519,869,13666,517
18369,16135,19750,458,12775,3600,1727,942,19608,11968,17706
18370,7939,12495,9227,2302,15408,15698,15652,3004,2997,10260
18371,18911,17847,19398,4905,16438,5988,5369,16510,1618,14978
18372,14373,16719,5326,18073,3486,19001,16034,1592,8455,15951
18373,3471,16576,16135,8043,11670,6568,2143,15160,15815,19898
18374,11715,10332,14703,3038,17681,18525,19904,13448,19342,6701
18375,9904,2057,15579,3753,12968,5326,10736,15990,3433,4979
18376,14934,210,1593,13992,7013,18952,3134,11061,14787,15794
18377,10280,17369,13301,3661,17993,6029,17620,13801,11305,4868
18378,9447,18915,18610,17158,9125,18086,6554,17052,19068,18632
18379,10672,5009,11949,11880,8833,14378,4710,5004,8171,17448
18380,14699,10124,13671,9088,5635,4573,14335,8814,15440,15207
18381,15131,9966,3741,16674,19325,8690,2739,10530,19010,2448
18382,14970,18158,7281,2865,4218,6662,9828,3076,4025,5094
18383,8437,12476,14263,15692,6763,4264,15250,3125,307,8493
18384,7722,15562,6911,7653,6792,16693,2011,9509,8083,4819
18385,12681,8000,2148,16199,5065,6139,19215,15466,1421,13646
18386,6694,7556,9535,9993,1845,18802,10304,5948,6665,15004
18387,9179,2469,3150,17138,17768,10201,1875,19668,2367,13787
18388,10695,14789,17154,1045,3813,3833,18431,12800,7747,19820
18389,7163,13634,18598,15795,12814,2838,14216,9130,14869,18230
18390,15873,15706,8467,4350,13953,19508,9049,12875,13421,18005
18391,2129,18968,15637,187,5077,4417,14674,11528,3525,9235
18392,18503,17077,6058,695,282,19359,11734,19735,5406,3257
18393,7585,1750,2990,12565,11455,3578,17739,12272,14037,6986
18394,18360,952,12013,11615,5173,386,14192,2670,17415,14646
18395,7326,17196,4380,1089,2483,14361,2355,9093,3408,7497
18396,18858,14073,5476,12330,8214,8672,8288,17924,14274,4871
18397,4233,17466,17423,11681,19559,19787,3355,14093,12740,16953
18398,6071,7546,4289,12837,7027,11154,1770,15285,14587,10319
18399,12662,4373,2832,14017,6794,370,15258,754,11542,5072
18400,4912,3960,16855,4970,13288,11236,17942,2412,7868,8707
18401,5557,3845,13259,11795,1830,19974,8383,9787,18762,12986
18402,11833,131,11968,7281,5463,14909,3728,7867,6950,17962
18403,16943,6788,7698,11547,17660,19056,6812,14328,18874,13948
18404,1233,10399,3171,17199,13444,8645,8323,15885,16747,368
18405,14253,2474,11023,17553,14058,8395,2208,12695,17367,3679
18406,14429,11094,13885,9712,1330,15029,13651,19944,16964,2009
18407,8483,16499,6931,6289,2408,15789,12611,13983,2487,19705
18408,5226,2112,4398,7303,17403,12051,15462,3653,7922,15013
18409,18353,9641,13888,5858,15915,7077,9858,7745,6078,7090
18410,11689,10906,15909,10701,4888,17553,6155,14039,3106,10466
18411,1145,4169,16020,13901,2584,15285,5446,8532,4838,10626
18412,9846,6311,9194,12212,18513,15768,14316,11027,4137,17958
18413,13331,16079,2833,14388,943,10703,11044,4571,18747,9005
18414,16969,12629,1172,13111,18733,126,9769,5015,2421,9309
18415,6517,18463,13551,3371,18837,17504,18964,818,14908,10341
18416,5251,3907,4708,13050,12553,10777,462,11430,12266,15366
18417,4452,10091,1986,15988,10227,15251,14453,6209,4136,10675
18418,11379,14037,18195,17637,571,9202,2605,11412,7548,13077
18419,2946,17223,4259,11407,5483,5426,11864,4676,12797,6805
18420,18259,11365,8436,3395,1680,3320,2943,7662,5002,16962
18421,247,17462,17605,4854,10746,13294,19170,1792,15967,2497
18422,14683,1260,5973,9805,5790,5271,14896,9284,10464,3786
18423,6882,6484,13637,16039,11712,2869,14392,12600,17322,1104
18424,16123,6982,10906,2109,6151,4327,13240,13047,5531,11132
18425,126,13688,17636,5409,463,3393,18696,3945,18267,15476
18426,19206,7737,7026,9977,11400,13258,15563,19545,13162,11150
18427,16951,12449,11179,11672,18515,10092,2653,5327,270,9323
18428,4667,9658,6542,884,1643,12361,14936,14391,2579,10463
18429,2291,1488,4820,11415,5590,8463,1840,17187,6095,3317
18430,8604,7928,9393,7162,15182,19293,16141,13213,17288,10384
18431,10982,17291,19075,7499,3543,1799,11471,13028,9078,403
18432,14504,16183,9226,8910,8139,3635,8435,15587,1712,8928
18433,520,4043,16508,15204,10972,5026,10553,9319,4555,12167
18434,3759,8943,18660,16055,16976,18773,7326,6882,13054,4295
18435,6362,16739,1606,9441,6357,11679,10183,13998,4435,3185
18436,10441,5709,9483,5807,14060,7376,15956,14012,6762,5016
18437,13165,17560,12315,14338,1359,18017,8322,7138,10320,3857
18438,4712,8667,3414,2014,18295,5511,13610,14055,17058,13623
18439,19249,14722,18866,6815,10605,8313,18356,16038,383,2558
18440,4544,2720,18952,10044,3659,5101,19826,562,16294,3928
18441,17735,10641,3578,10693,7084,10574,18182,16924,19290,740
18442,4658,19224,2175,19484,17523,11760,7101,9250,19430,8056
18443,17480,9793,203,3220,14977,9029,4220,17584,18138,7047
18444,4599,1477,2996,14874,5024,8971,5194,16295,18665,17561
18445,14371,16662,8181,12040,17604,12355,11583,3679,1991,9453
18446,8833,3968,8980,15069,5030,19890,3516,9818,15561,3612
18447,14855,8213,4715,17302,7330,15833,3933,2467,18788,14751
18448,1690,15584,4295,7803,18440,16718,14056,14875,12990,1949
18449,8227,16283,10853,8918,7030,9296,5695,18427,19170,13063
18450,8654,3033,5622,12957,7581,5212,14254,15686,16124,1397
18451,9329,19661,18925,11841,460,9131,14874,16196,13518,351
18452,11163,8695,8636,14573,15206,18001,4203,12699,9365,5990
18453,16058,3948,148,14550,4149,6272,9191,12789,8110,16686
18454,8454,11491,17497,10163,9117,19923,11310,12487,2542,16384
18455,15212,9628,18299,4822,3591,13225,8187,7417,9078,328
18456,9191,5881,5630,13370,8448,5286,8822,11539,6498,14203
18457,11142,19051,7866,8504,12300,15583,279,12178,3060,6650
18458,6849,13410,10942,18123,7550,12173,3187,5436,16681,14158
18459,17683,3580,15623,9679,6794,13493,16673,7562,3995,6375
18460,2511,8879,2347,5623,11778,13013,15962,2383,8681,17064
18461,10772,9513,2469,11224,16756,7783,3516,19895,2744,6872
18462,11403,12950,13221,18670,3370,8595,9264,9533,1777,12849
18463,19924,10981,18477,8931,3631,19942,4335,7036,12660,5857
18464,12265,1682,968,19310,9781,2206,18822,17891,1540,10505
18465,15723,860,425,1672,16056,19366,9130,9842,18340,2454
18466,6177,4784,4559,12803,11607,11477,18218,6830,10266,16792
18467,16178,1183,194,16100,1925,2457,13375,9699,16161,17538
18468,16899,1465,4552,13281,15349,5317,10885,9019,2662,6267
18469,6947,15806,7581,12089,10214,9659,1885,5162,15237,2202
18470,3416,5698,4835,17896,15973,19227,12735,9601,15952,15405
18471,12819,1632,2905,12600,11432,16249,6323,16154,8444,9230
18472,6211,18339,110,6999,11560,7171,14719,18509,1061,18063
18473,107,580,2132,6771,10530,1127,14765,12617,3605,17717
18474,10017,18935,10620,9855,9038,18999,17263,10822,18071,11758
18475,16288,15356,15455,12037,10684,19974,13464,15535,4510,7216
18476,18676,12051,7019,1633,2264,17535,10334,3798,12568,12210
18477,3660,8775,7838,2547,16278,11049,13505,10304,10431,11437
18478,6816,14752,2328,6927,14605,10202,18527,14707,2481,18282
18479,12358,6745,12383,10217,2629,10924,11083,19133,18541,7259
18480,239,8406,19618,11635,3541,9261,12580,12369,6993,19857
18481,3545,8241,18869,8449,7354,15642,19499,10593,7688,17401
18482,12940,5246,8912,15563,19740,8182,14334,3778,16088,7707
18483,1229,18842,3644,1677,10901,5809,9750,10728,3914,16643
18484,7820,6881,7382,9531,9137,7741,16116,7183,10214,10345
18485,9724,13814,16682,14573,8470,10556,14334,10807,17668,13000
18486,5955,4483,9049,3091,14631,4484,8516,8682,12858,3075
18487,19744,17051,2129,5554,3870,2289,8285,11637,440,12211
18488,9205,16138,8227,18816,1134,14597,18607,8417,8165,8324
18489,8462,14948,15673,9627,4183,17901,1255,10526,8750,5229
18490,16698,18586,9436,16792,15260,3556,3973,14295,3003,2915
18491,3995,7313,14670,17702,2914,7050,2750,6272,18247,10107
18492,18702,6508,1914,10972,11910,6676,11073,5145,18991,8488
18493,9324,3786,163,16867,15555,741,14152,13294,3820,11631
18494,5628,4940,16728,387,1517,2432,11207,3960,13721,17714
18495,17199,7601,19612,8402,6145,10656,11103,18423,13365,7944
18496,17221,2958,9177,5117,18930,11995,3698,5834,13097,5970
18497,5454,6393,10579,3902,5999,12820,9677,9561,9536,8046
18498,13298,10723,5395,6410,2398,12061,2555,13864,7905,7986
18499,16951,2040,10411,12204,10453,2336,16794,5841,1542,6950
18500,2452,869,5716,11923,14269,2591,10663,900,15499,4227
18501,11135,13585,4131,1054,3835,5745,7141,8416,1122,15005
18502,2855,3654,3268,8970,10368,10168,3085,16825,6235,12840
18503,9645,2798,8927,17673,2230,14164,15735,7131,2712,7770
18504,14824,2646,19085,4379,17328,5416,17211,15748,11100,16345
18505,4503,4239,1005,19915,4535,16621,18879,15698,18112,6850
18506,5017,18987,16694,18592,14465,12478,4955,6733,9623,12763
18507,15674,12731,3863,6807,6467,9046,5208,12300,6590,12198
18508,4161,18997,3806,18197,14129,1285,16803,17260,6330,16133
18509,13733,8621,17617,7578,1946,13507,9250,11918,777,19158
18510,9482,6803,6019,1166,14105,10221,11087,16493,12263,17888
18511,11958,13496,2783,9562,9545,8283,17421,7772,791,7531
18512,8089,12905,2817,5449,19920,6676,12420,6341,6359,12255
18513,1514,13242,8484,1927,357,3094,19646,13881,10636,19224
18514,14419,6262,16853,4300,11539,3425,17393,18251,2532,5076
18515,14849,2097,16115,8625,5801,15699,546,2793,13239,7856
18516,10970,5768,1154,16770,16668,16891,5576,12758,3424,6112
18517,8112,16389,8475,19128,12883,5612,5297,10105,5622,3392
18518,12378,10236,10217,17311,3973,13952,1993,5200,677,837
18519,10346,10189,7596,4765,3517,6611,5365,14993,5739,8837
18520,2975,12533,12721,10039,10028,16351,8168,10215,18943,3475
18521,10801,19697,2297,3145,5946,17266,1442,15482,3205,7983
18522,18463,12990,8570,6423,13203,17401,19445,7119,6903,1492
18523,2013,16194,6623,17213,15199,5466,3382,2225,15033,19732
18524,1855,13548,10408,14402,15050,1305,12402,18800,1306,14354
18525,17707,18302,18169,17439,7497,1196,12482,9941,527,2671
18526,19441,2425,12721,10523,12914,19622,11056,12618,11624,19254
18527,4601,6524,1580,5371,19632,3919,14308,17875,5203,10118
18528,5051,15364,7899,16680,4016,12951,14727,8031,13573,10456
18529,16977,8952,16992,4099,14008,3682,5674,9753,7290,12193
18530,1300,1477,17534,7739,18035,8740,5581,9196,5836,6722
18531,6652,7607,2590,1139,12902,13145,7109,15992,15734,5127
18532,16404,19501,15860,2080,4397,1085,3142,1929,2312,4687
18533,18908,8090,18844,7158,12417,7801,2935,18375,5286,627
18534,3399,18394,13571,14851,7104,10415,16855,13509,14494,4270
18535,4188,3487,5037,9586,10131,2277,14049,1210,16634,1360
18536,7074,14866,13402,1272,3307,8287,15609,846,19151,1763
18537,19396,10013,13325,18587,18217,5258,1827,5096,409,12055
18538,14766,12120,5256,16512,8594,16889,9058,1361,13294,2643
18539,19484,277,2212,13144,18093,14265,8976,16641,17256,10891
18540,15292,5636,9702,14634,18750,14224,9939,14223,14414,13327
18541,14047,250,9948,4500,13240,6980,15518,8602,4923,3986
18542,15584,2011,16412,5420,15690,8013,8192,3501,6413,17126
18543,15387,9302,11098,2276,13405,8219,12586,11146,14403,9351
18544,16415,11151,8093,13616,16808,12661,7646,4209,7029,4884
18545,5865,6964,2887,1849,14924,11709,15786,5058,19102,4664
18546,3634,18949,19133,4112,14968,8208,13176,16388,12196,7030
18547,11759,8893,6942,16024,7462,6980,14835,18587,2798,2146
18548,17017,17778,17776,11766,5805,18895,15258,13222,19272,2326
18549,19298,17802,19939,4630,15445,5774,9757,16757,1199,8672
