"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
13143,4652,8334,8955,8540,10222,3215,8131,18254,5018,8085,3009,2504,14850,1155,19650,1571,14931,13671,3635
13144,6796,123,5159,3081,7317,8044,5611,17273,715,8042,2968,15617,12627,5503,5020,19374,7023,16102,6460
13145,4731,17738,10794,13600,8210,15863,19364,14771,4944,17323,12601,6100,6609,8299,17634,13613,3130,19043,14922
13146,8385,7467,6892,9783,11977,15023,1658,11719,246,2892,13603,3688,13649,19771,2764,1352,10969,2223,9662
13147,6321,17826,15875,5741,5324,4215,4458,4990,11123,4688,10930,5697,3543,8584,11345,19420,19584,15617,9886
13148,10284,15837,7377,4712,14604,5520,16974,5359,14869,5780,16450,14223,17908,9352,9303,7279,11776,8976,10246
13149,14193,9739,11865,3782,12334,364,6162,10597,3309,19009,5220,13536,3902,9306,19734,18862,7711,6618,18485
13150,18982,7381,10094,17375,1221,13771,10354,11886,5285,8009,3818,14688,11496,14915,18568,922,18129,12102,2329
13151,18564,16418,3340,7997,19763,4661,15342,2567,15383,15270,10436,15908,12237,18907,12213,10171,19863,6581,19998
13152,5563,9112,2197,7888,18487,15189,1375,10774,2552,10578,18626,8612,3070,7706,19310,19670,268,10177,9193
13153,4809,11514,5875,6774,2816,9601,17993,9613,15347,10348,18209,4514,9377,8670,17256,7368,15243,4653,14612
13154,12075,7621,2420,17821,3245,15589,5383,3322,4982,2970,4030,17078,18928,803,13886,7186,19568,7173,13084
13155,14887,1761,1253,6139,4979,7819,12140,14280,14988,4754,3229,16688,11157,13075,9033,15840,6184,17383,16574
13156,13369,1946,12986,3704,9133,8874,11392,8401,13187,1377,6044,15371,17997,5247,6047,12476,19158,17204,8974
13157,13884,19360,11015,18164,9683,499,11069,1965,15274,3724,13049,17966,2633,17038,18621,13727,5392,3749,8889
13158,4677,15628,5118,14918,15456,14683,634,478,12126,16479,5168,17168,10095,5926,14772,5714,5892,4661,11666
13159,17503,15430,11938,11451,18948,10232,18440,17560,13461,17497,6807,3596,10255,9113,8525,8001,3622,12134,3943
13160,11103,6781,1383,16746,15073,13942,10309,11267,17335,4206,8528,16483,11011,18253,6954,2439,13059,3726,12753
13161,3635,12241,9872,11186,2302,18844,284,16390,8583,16953,2758,5095,7061,11559,7696,5865,13500,2626,11721
13162,8262,19080,16985,12868,2273,6438,11064,10121,5540,13111,18652,934,19490,6106,16538,1757,6843,1828,563
13163,16113,4202,16874,5769,15005,17979,1561,12632,17295,9825,10530,17326,19656,13260,2272,10867,16273,4034,13885
13164,11624,16881,790,17541,16557,11654,17886,8811,219,9200,17913,16204,2120,2688,16468,17069,12922,2545,10542
13165,16608,1329,12596,19099,7708,4163,17144,17819,17830,8524,15905,3828,4560,4946,16685,18944,3143,18559,18892
13166,8163,16363,15813,6334,8008,8328,18296,4321,7126,18278,5964,14160,12176,4499,17403,384,10192,8950,15422
13167,6630,15824,3573,16360,6894,8355,1749,7501,893,5120,16891,13477,15119,3605,18795,8541,7250,2039,18040
13168,19367,17773,1568,5249,7662,12382,7977,8626,16000,1900,822,14211,10809,5316,11311,8496,8084,19594,15979
13169,11658,17320,2509,1638,16493,12976,14639,4944,18679,12796,4491,2990,5836,9518,4482,13401,4079,10250,19394
13170,4864,282,6253,11749,3563,4320,6935,5847,13073,16704,9512,14335,2555,855,19349,17467,14535,7347,18331
13171,14446,13797,4541,6403,3624,182,1670,12301,12702,2046,19376,17520,19247,19226,9451,11414,3683,7824,3242
13172,6790,6710,15582,13502,3763,5538,5160,6242,3998,7050,386,10202,8807,12407,7435,19543,1856,18522,5899
13173,6318,663,5219,1448,5277,14115,16450,1329,11772,12408,11413,15670,11364,12606,5630,16888,4805,14781,8026
13174,4220,8110,1457,651,12624,5887,5518,12373,5441,7272,11819,6475,19194,6964,11169,15308,18898,6586,4387
13175,4627,19042,4375,7912,718,18609,4240,3017,14608,14693,7411,1572,7885,13063,11058,11422,8520,6615,7706
13176,11233,10091,11574,3096,3121,12149,8821,251,5540,11225,9467,13899,3138,3554,16788,11316,17647,17854,11472
13177,7496,121,15297,19234,16376,14541,9301,17691,2971,11421,4369,7439,4174,3367,17101,3808,12334,11240,6810
13178,17242,12978,3488,6197,12949,12899,13548,9749,14577,8768,14635,14819,4347,19142,10463,16298,18297,17795,19480
13179,11320,17764,6275,9586,4498,9811,18896,11214,1901,15651,10748,1837,1208,18419,12400,8384,10874,4768,2165
13180,8250,11090,15659,17733,16819,13788,13048,6048,16171,3917,17061,6667,2841,15518,5875,14374,3799,9185,3517
13181,19606,18460,19958,17804,17962,2775,12135,5606,12146,6378,14328,11020,5757,3360,4380,687,17652,9405,14974
13182,4932,7235,4958,7093,16547,6775,4933,11436,16699,954,1786,8945,15241,10772,5892,17329,19741,4126,18219
13183,12354,7089,14984,15857,5798,13405,821,19244,16264,13424,4353,3031,9945,12640,17205,15026,16796,10347,13155
13184,18843,12986,14771,7259,15956,19441,6827,16898,8559,3218,9120,10055,13229,17545,2810,983,17765,6120,11731
13185,5837,2325,14679,2501,667,9069,12548,16131,18445,1485,11522,9516,2634,14523,15172,18938,9337,5488,15681
13186,11949,11852,14745,10156,19841,2552,16226,1755,9111,6272,16697,7656,623,855,5994,17751,19363,10345,13152
13187,7860,18032,16031,7652,6979,616,8545,8312,6277,15740,3822,13848,7185,13258,8620,3106,10058,19687,18490
13188,11965,12616,12686,7425,2106,13778,7859,4640,16545,8900,8591,6765,3888,9530,10093,3678,15568,14314,19868
13189,16866,3009,10751,11896,468,5818,18171,13076,5110,8922,2217,16974,189,12501,5299,19126,10728,16000,15192
13190,16794,8243,7145,9478,14309,2642,6320,4738,17561,8347,12074,3725,17606,3764,16862,19073,7217,11656,9588
13191,10577,10038,18211,11849,3473,10981,16107,15291,8059,11882,1759,10643,14999,3634,11687,2742,12479,15435,2196
13192,6905,9289,8625,7501,12805,2280,18325,2157,13226,19509,19685,4466,11480,3586,8555,10911,7264,9988,14407
13193,11620,14625,17732,17193,11555,18852,14661,8865,3684,10411,18539,5473,18011,11701,10478,15496,19592,1293,13722
13194,9781,19464,2571,726,6994,15475,6643,10555,13128,18221,4249,8577,17994,15215,19903,12724,17070,7925,13418
13195,17250,11719,9916,2239,980,4653,1211,19734,13396,4427,8082,1786,16120,14477,1068,2525,19873,2459,9754
13196,12733,18577,18935,13321,5762,1842,18579,17359,5318,1727,11036,17789,5095,16722,11696,19231,14740,7112,16510
13197,19672,14666,613,10419,7138,18585,19468,3964,9665,10379,5644,6007,15270,4641,10567,17509,3897,15845,1722
13198,15804,9584,1796,9456,18846,19689,18789,10787,1848,15211,18754,1739,4428,3398,10777,13215,12742,1015,6173
13199,14719,6459,3360,8315,19401,474,2956,2947,16588,18967,13506,5677,17865,16255,14916,8073,10943,7498,8916
13200,7564,16447,1874,17052,3774,18739,569,10178,17791,8517,16412,2107,10947,14452,7659,4608,6126,4222,4776
13201,16583,17781,12941,5930,11570,19280,10555,2977,3145,9960,12471,13288,10428,11643,2535,17642,18773,17937,4469
13202,11928,8869,12606,7171,6774,6298,2724,1226,7385,18715,11309,9623,13501,9746,8982,10068,15173,10842,3538
13203,948,18499,17440,124,17887,10132,3304,2708,5697,19570,7028,18686,11320,6001,1398,19013,2742,5516,16449
13204,5118,11436,10447,14104,7729,10789,8680,10721,8676,16302,7829,618,5507,11745,13897,2373,5315,18266,2678
13205,4867,1629,13253,324,5176,12276,19356,3734,6220,14700,10471,8418,12432,10851,793,2794,18887,7501,8710
13206,14441,18255,14946,2167,13827,3627,15882,4115,11728,11540,19946,8676,15675,10379,3895,6086,7776,8023,4134
13207,186,19773,181,5994,9862,12959,830,8419,15407,15629,2956,1640,18521,17689,1427,12830,11826,5712,14908
13208,4556,13811,4164,4675,14731,884,974,16742,19466,18749,940,12079,11297,4347,16406,1193,19015,2360,7266
13209,5442,5181,11693,12774,3269,13368,14218,19915,10363,5073,9798,12659,1583,7542,12095,14735,8749,6246,7367
13210,11202,10604,724,19698,5616,11532,286,13680,13648,3724,17952,535,19852,11046,15288,8754,290,5323,4437
13211,10189,197,11946,17110,19900,10143,18994,16860,16488,18385,18416,2422,4089,9778,11891,3791,19591,4920,7838
13212,7134,5907,7881,17924,8663,7592,14047,947,1560,16865,4149,7917,15208,5838,7877,15948,8373,15304,6586
13213,15598,13770,841,2884,3139,7740,16094,10699,18048,3007,5217,14436,8803,1246,5454,15910,18980,7263,6296
13214,4287,19901,11969,3463,6314,7436,8570,13570,17960,16088,13855,6568,15224,9624,1142,1285,3537,4161,7444
13215,8219,3046,5925,11158,4488,16416,16355,18756,12081,11081,19003,18552,6011,8128,2398,7480,10272,17484,10624
13216,18107,9493,4103,18937,6152,4534,11514,13147,2089,2676,4459,12870,18001,3466,19326,5849,2533,17390,1999
13217,18402,16278,9156,15151,17058,17121,18634,14396,7062,19943,15769,5411,16115,8574,5922,6234,11081,18100,17641
13218,3040,5611,15750,1798,11440,16118,4182,4506,15304,13638,17607,18978,8429,16195,18364,17862,6907,16356,14727
13219,9428,19487,19410,16700,3640,11196,10296,11321,4249,14648,14730,11836,11566,5418,8442,18784,16939,8942,5943
13220,14470,17739,7611,18856,5178,1341,2612,3963,15282,7033,19932,8970,8745,688,5264,1550,11296,17171,11332
13221,17049,15944,16664,15062,11527,13302,15421,7352,8842,12429,5403,264,14527,162,18753,18686,15789,18772,1314
13222,18307,13375,13664,2421,4023,3283,5153,10403,6878,6098,3347,13642,3077,14530,11188,5537,12722,8975,1267
13223,18559,18565,6619,6305,4381,18537,18552,11954,3908,2734,14545,10304,15832,6934,19813,9887,10746,18044,8284
13224,8538,13246,5976,850,18992,14544,14120,19454,822,15832,10110,17371,19972,7920,18575,1804,11904,12628,4819
13225,14094,902,7432,9206,16092,2500,3131,7061,1142,5073,13507,12077,9750,5348,16358,19573,9571,16611,7542
13226,2215,9931,2659,17515,7826,3014,6213,7811,5095,3731,19549,12410,11565,2803,868,9168,5503,3215,17682
13227,2330,1210,17346,1656,6658,5467,4363,4721,14689,13054,11938,10645,9161,3861,8807,10651,19613,3046,3383
13228,12932,7804,9412,7430,8049,7028,16262,4195,17818,3780,12475,12511,10757,16790,14346,2655,8830,13905,14613
13229,19471,13639,5071,2307,6366,18538,7923,10478,18503,5297,14410,7145,4038,16138,9772,15746,7883,14769,7400
13230,18896,10208,3501,15213,6229,2622,15922,18860,10024,8515,16168,10493,1942,5435,1959,13765,15368,10230,10246
13231,17362,11361,12250,19741,17648,7010,10860,2273,3620,16500,2369,350,4832,2516,11023,18974,192,10910,18805
13232,16069,10399,17497,4930,8865,14224,12299,16838,15627,18733,11617,7205,9918,5101,18726,3120,710,11211,18818
13233,15003,11814,4378,18022,3849,19027,12283,11698,14607,10612,229,9915,18966,3585,8679,2153,356,15924,15236
13234,13504,5488,17216,19849,14517,3584,5805,9838,861,8405,1180,10484,6414,11313,8624,11281,8731,13429,18018
13235,18056,1930,4780,2645,2637,8551,16668,15636,5986,2451,18371,4232,6689,10185,816,3701,15056,11307,18112
13236,13350,2506,15041,18089,19049,5617,2967,18693,5703,654,17088,3738,12430,8850,9177,8791,4478,13718,5137
13237,765,6214,15690,8218,8335,3748,1969,1705,8829,2803,17846,1360,9533,3281,15581,8851,10167,7445,8559
13238,3387,2469,12457,4423,6058,224,17138,18445,7543,15262,6268,8863,13897,1108,11157,2081,16682,9666,18996
13239,2224,13074,19096,2464,14511,16874,9307,10175,2967,11488,6390,12062,15970,9182,14164,4903,11629,1477,18316
13240,1625,16016,15070,385,9078,5197,5541,4661,10424,9051,13805,16503,15769,1020,5400,3857,5628,12048,9913
13241,6387,17721,1063,14224,18300,8134,18994,16864,10368,11806,6193,1714,13124,5301,1027,14471,4716,9529,910
13242,12347,17543,17089,11610,18844,11833,17355,5021,8412,18783,13004,8256,1707,18142,17933,16523,13545,1849,17921
13243,15331,16010,2716,7807,646,15439,4660,7555,1564,15338,3374,17894,15251,12035,11164,3595,16065,6526,17612
13244,7455,16561,18041,2805,11297,14240,11272,13711,10722,17529,13459,2278,19114,19311,18752,10596,7506,8730,9204
13245,17205,3987,1615,3581,3193,341,8939,17672,5013,286,1555,4549,16103,16089,6594,13558,8233,8865,9822
13246,18656,18418,11625,15449,9568,16299,8224,19968,9881,17937,5461,17069,8247,10554,4352,11405,14889,5939,7313
13247,19740,19864,12939,12311,16396,4131,374,1959,19528,16805,7571,18713,10487,15796,1349,17448,10799,1534,14118
13248,7059,2440,11318,1575,17929,4895,10258,14307,5212,6646,19238,8098,12773,13577,12271,7396,7317,4341,5886
13249,4721,11975,10608,6472,4354,16057,14229,2686,12042,12840,7144,1431,7972,8979,9264,914,10338,654,9504
13250,15220,6321,11096,15403,7760,12698,19354,7684,9899,140,5846,1302,19000,1449,9746,19265,10551,2618,2194
13251,1107,5419,14709,917,17316,17062,7373,17242,6090,5426,15986,19416,9513,19041,13977,3662,19441,14310,13323
13252,2140,13277,17351,5811,4516,8794,17566,10465,16358,6373,399,6338,19675,5249,8220,2956,14999,923,9699
13253,11938,12825,9516,15441,5821,15890,5259,19083,6819,4469,17437,13508,17030,18807,17844,14298,6754,729,8241
13254,8386,6958,8218,6416,16969,210,13027,8972,1848,16525,19728,11933,6479,8737,19050,18345,5277,7030,12478
13255,5824,3290,18853,15214,3627,5889,15632,8820,3036,10678,5420,11042,19602,6415,5333,4569,19275,11534,9947
13256,19684,3517,19941,18035,10235,2535,8614,10992,13704,12236,1768,17925,9454,18776,2640,19564,19338,1583,1994
13257,6698,5695,17995,7192,2857,13548,9733,18909,17443,9530,16056,6786,11417,9847,1707,4807,7200,153,8673
13258,6957,19483,5486,13129,14557,9755,298,6079,559,6651,17138,1538,3463,17217,10942,1500,19219,11576,521
13259,10493,1862,16360,4155,13670,12589,3599,249,3916,12050,9630,14421,7178,9713,8013,11828,18599,4568,5753
13260,7124,11092,17348,16746,9727,2524,11124,8496,749,16301,15522,19300,3971,14203,5918,3966,11784,12807,5761
13261,16452,810,2778,16118,6876,7205,14783,2316,1968,4481,5207,16524,18849,7030,5168,679,8548,13241,19544
13262,13812,16389,9874,10100,3475,11474,7779,558,1742,5822,13099,10672,7512,7037,13738,8743,5382,10990,18668
13263,1998,7677,4299,11244,16842,13931,17138,16730,13149,12659,17858,17886,7222,1548,3033,15435,4599,8404,760
13264,16557,8458,8565,16868,1494,14978,19921,1784,8552,17623,13093,10083,8111,13528,19885,225,11722,1632,2233
13265,6600,13797,131,4595,1953,19385,11421,7858,2046,4137,1897,19279,11607,18920,16937,3290,5997,6239,11735
13266,14371,14614,8971,12072,10786,4295,10385,6688,19153,9673,1801,1176,1830,7360,6969,12860,7439,13696,9961
13267,1648,17410,19811,7618,5786,17381,11771,16453,10782,6600,9637,7931,9580,14782,5678,18974,11927,9945,10579
13268,2359,937,4658,3715,9021,6683,18889,8103,15548,10877,2916,8122,14405,14855,15955,16851,18346,7683,18376
13269,11127,486,9648,16870,8695,7391,18674,292,7783,2668,16640,810,6212,4517,11938,911,13041,1171,1356
13270,12865,9903,6712,10015,17355,7816,1940,15344,19333,5118,8963,348,1961,11291,17265,5669,9859,19229,9845
13271,15625,13188,2744,11469,16588,18389,6522,7121,1614,15305,15729,9705,1251,6051,14655,13396,8085,862,1825
13272,7194,4455,14468,10521,6980,3324,19019,12436,11043,12967,7672,13187,19252,17778,7589,11946,13541,6226,15874
13273,2415,15509,1715,3741,14023,16927,11818,1548,155,14980,1628,12034,15921,8349,9684,1484,7520,11390,12153
13274,17543,17878,16002,16090,13912,5988,19679,6512,19804,6520,3259,11614,13670,10607,12392,6500,3027,2959,15545
13275,15088,7269,18386,9257,18686,9328,8376,18631,18470,16584,11328,11427,15322,18592,19121,12540,16462,19497,8534
13276,1019,4023,1666,897,9406,16122,1629,4076,8759,14829,2155,12769,15151,6614,19142,11063,12195,1173,4016
13277,11659,5382,16441,7781,17171,7050,6374,9106,13332,5520,4897,8788,19723,17788,15165,4311,14113,14912,7196
13278,8487,3139,14290,18225,14561,4247,14156,9859,5268,15008,3620,18693,2032,16426,3115,5407,16407,2804,13918
13279,2022,15456,537,1701,10265,357,14881,16988,4688,13423,18664,14366,5536,14822,16314,8894,16746,1957,4371
13280,2506,1422,9734,5994,18159,3230,7702,8258,19192,9128,12016,10860,8900,18955,1756,4168,4585,9809,2121
13281,1790,13911,7607,4933,919,13730,19836,18097,16339,14191,2440,19116,10093,10207,9198,18337,1434,14674,3267
13282,8426,19149,17694,3520,11368,5819,4515,3316,15101,4825,17642,18903,5822,11585,18573,6229,15880,5596,13473
13283,13458,15867,9640,939,10138,6634,5319,15635,19907,919,12575,818,11102,9018,4729,2282,15777,8065,15036
13284,19400,9357,6063,5603,18512,8840,3293,9142,12827,5913,18645,6824,14239,15594,2795,18884,17240,2589,12449
13285,10445,17899,4898,18074,11993,9307,1087,4757,17388,2937,17913,17753,11391,16654,2390,14389,15496,14574,342
13286,12676,18036,15839,13878,2372,732,15819,16594,11048,18207,18003,4984,14231,8902,6814,9081,9724,4465,15383
13287,11643,4332,19573,7472,2282,2981,6875,6379,3741,5708,14674,5426,7986,6876,12085,136,13026,1741,4586
13288,14104,2019,4446,15083,11938,17029,12846,16803,15651,10518,19309,6521,9293,18828,4888,2408,11064,6484,4954
13289,16117,10437,17027,17339,9354,16605,10158,19984,11388,1067,110,9607,15634,18349,17348,453,7407,11689,485
13290,3708,2163,17218,6016,2906,10552,6860,6393,3437,6570,17193,16901,575,14964,8321,7021,12632,3466,828
13291,9770,11166,11371,6544,3120,10623,4787,1525,11666,8761,14224,4943,19739,10964,11013,10988,8386,13205,2295
13292,6639,7204,12102,11726,12740,3290,10429,5149,5632,2431,4965,3122,121,7101,5348,18378,12075,8755,17027
13293,16167,15791,3491,9674,5772,9060,1995,5626,202,5068,12057,14988,1376,7824,16355,5624,19200,2480,18383
13294,5503,11017,9237,18191,4122,15812,3479,15709,13956,2733,5089,5823,5154,8537,9039,15611,19050,17191,19017
13295,6993,18147,11475,6019,9155,19236,7904,18380,10342,2215,17273,13842,19532,17221,3688,17615,3778,6786,11009
13296,1368,12632,11553,7734,6791,6585,17395,19559,8593,5145,9638,16273,15813,1032,11749,9281,12181,10317,13782
13297,11628,16486,17886,15070,15323,18791,238,19712,13646,4781,15525,19182,5431,9216,1055,11786,1156,19578,7959
13298,3110,8142,453,5814,13123,12363,12043,12180,2701,18174,15145,18047,15907,14139,5276,1465,7492,7648,19000
13299,7177,8791,2454,6104,830,16702,19570,17303,18097,17775,17579,12575,13329,15946,13605,9773,14253,6941,7107
13300,14027,1751,5518,13368,4151,4942,18636,7481,12771,5326,18015,19436,5393,13552,11442,3088,2099,1606,13438
13301,11519,11681,19564,8186,18034,2103,12183,3948,18734,1431,4574,6780,16538,14775,15084,4273,15022,2285,9222
13302,702,6303,9733,15762,19290,1061,2377,16761,8068,7700,12518,4214,17741,11444,15468,12385,10459,8404,8751
13303,10335,9160,17600,3011,8720,8005,5314,1412,5043,5234,5593,9975,5415,16043,16072,19066,9460,2771,12528
13304,13438,12068,8375,18855,9835,7480,485,10906,19974,2185,3486,16470,19441,15168,1667,19395,6004,6813,5659
13305,19760,11502,16704,6280,17351,196,19103,2722,14927,772,8421,5865,1741,10475,12298,7653,6279,6336,15323
13306,8847,12851,18316,2838,105,2287,6015,739,4637,9441,6332,13236,15013,4087,4401,8981,18931,19372,9145
13307,10385,8257,6516,8253,17079,14469,12891,7925,6223,3132,18479,2597,108,17754,17485,12264,1823,854,19861
13308,19405,15622,15337,949,12592,14042,6683,8040,2833,5639,14714,15519,10328,7889,17517,14874,539,8704,18003
13309,9625,16039,3566,17757,18782,8721,18202,14742,9914,4050,5618,17471,7326,13543,9332,12084,8390,14110,11604
13310,11988,14401,5866,16186,5944,15606,11839,7244,6534,8470,565,6352,1833,1725,7634,3969,14169,8368,11078
13311,19215,4969,15328,19227,9086,1806,5142,6638,487,9390,4237,3704,1432,16650,3438,18136,14651,14645,19619
13312,11553,18190,6695,19234,7860,5774,14330,4116,5515,13800,2799,11370,10801,13082,17553,7189,1207,18386,5327
13313,18290,13830,12598,7315,17246,16607,5747,11980,1434,14943,14984,6687,7618,1332,17144,9905,3894,19203,10263
13314,15364,17177,15070,19639,17272,5250,2708,19465,17959,16611,7896,10893,3120,1670,19039,18594,266,8146,4592
13315,16918,16534,11831,18439,1815,13906,974,9482,5278,12024,12460,2044,4269,6530,3265,5794,19150,10866,2187
13316,10230,11386,3152,5730,14307,3594,5910,7769,4259,17598,14555,9450,11774,3536,725,17933,4240,3508,18380
13317,10359,16229,4864,12054,14236,17528,4494,19038,4184,13435,9907,7049,16190,15785,1414,12986,18814,4762,6779
13318,14733,19496,172,2670,9385,4926,19822,7916,5843,6165,9221,3288,3733,8857,3868,2929,7786,13274,16127
13319,13847,14906,7112,4089,14200,5489,11533,2478,9740,259,2964,2437,13964,15300,5634,10142,5404,12553,13652
13320,13557,2375,15607,6794,17817,18409,4230,16805,15331,18947,4200,17079,6597,4639,1117,9198,19270,16264,9782
13321,949,7760,19741,8839,2294,3232,15376,11505,5577,8591,9495,1516,11253,4348,15471,15998,289,16550,16439
13322,14985,18355,2339,15446,19417,9666,10785,4120,2042,3348,10620,10775,15569,7609,8392,3433,7448,5407,14389
13323,13402,7740,9570,4266,6713,9915,18557,12417,17011,18667,14783,15441,10805,15976,9502,3675,11193,5975,9338
13324,19120,7062,8040,13971,1686,11587,16897,10234,14113,728,19914,9567,1981,9724,1512,1694,11025,9998,3843
13325,18079,6393,9115,2301,13083,5180,12908,10120,7335,8330,6318,8019,144,13044,7786,15591,12819,17337,4278
13326,18853,7381,5441,14912,18082,648,15891,8311,6042,18268,10733,2830,18828,4225,17536,19716,2089,15625,16342
13327,6822,4294,7932,14797,3511,19685,12213,15408,2024,7239,5857,2697,2743,11441,18753,4126,7784,15690,876
13328,11017,13580,15234,18202,14679,18782,16058,3111,7286,9006,4380,11243,633,10401,270,9003,16534,7089,13911
13329,11201,1567,8089,1874,8472,14103,11671,10374,12648,19421,18889,4838,1479,4484,13019,13350,5121,2050,16169
13330,5686,7311,3743,2799,18880,4338,2833,16907,11630,17408,6180,16400,6350,14138,1554,16427,10951,16046,1999
13331,3174,7682,11133,16789,7999,3916,13309,3347,10989,14224,4662,12621,1916,11603,19733,18020,6874,16404,17070
13332,18989,9861,1019,15974,4425,4198,18638,1213,19195,11922,1170,1005,6158,14547,12568,15390,19930,17580,19169
13333,15744,18535,10251,14814,11189,18483,1196,12527,768,2969,6580,2167,2344,19482,4271,6854,19736,19789,6188
13334,677,13768,17215,1814,19918,4390,18178,14988,18353,9497,17650,724,19006,3047,18217,11604,8640,10132,11076
13335,9821,6723,13700,13051,15410,7413,5784,5654,11691,14533,19095,14124,6471,12558,8038,18891,1385,11392,3045
13336,14963,12519,16630,1342,11664,17977,19824,18209,5869,18782,12847,10437,4803,9888,18000,16009,1303,19067,17490
13337,15889,13022,7940,19107,7892,7882,8070,15665,2860,17839,6799,1981,10328,1486,17430,9282,15035,4308,10356
13338,17061,14793,786,9799,2513,5897,445,6941,13321,15122,7179,9923,7501,16959,15987,18408,10894,9409,2544
13339,4181,19992,19837,5430,14294,141,955,15432,669,17074,7503,6474,17172,2331,9214,1338,3315,3521,7574
13340,6186,10358,19931,19281,3245,7840,7556,3956,10290,17563,10250,5990,11281,7215,8780,19193,150,4169,13510
13341,18341,3753,16486,6538,12989,2480,19748,700,769,13859,2269,16855,7558,4442,9986,5678,9561,17981,17624
13342,7997,13336,1595,6622,16658,11009,12409,18829,12368,17249,17536,679,1185,11077,14412,12435,3794,19608,3984
13343,6270,4359,15357,18335,19089,19028,19403,12660,19877,7922,2363,14190,16985,7382,7426,4430,19443,11401,3014
13344,2483,12223,9566,11079,7942,5317,19070,8538,2487,301,1969,16851,15458,15051,17792,4354,16965,17070,11061
13345,13708,14376,9996,15229,3916,16940,8355,12421,694,18580,4728,4079,18531,304,5714,321,17205,1257,16962
13346,417,7121,4062,2016,9900,1136,10055,5644,10457,4003,1266,16832,11119,11440,2326,3043,2378,2580,3387
13347,9852,19102,10634,14671,4255,3182,8202,950,9022,16046,19183,7581,10260,12647,2944,12592,5987,11105,10971
13348,12913,6616,18933,6828,18444,13631,2495,344,1845,17883,15577,5610,621,10182,1283,19010,8604,10087,12859
13349,3288,12015,19456,1093,1776,16308,5166,7183,18490,15120,1113,5714,3157,419,12351,8465,9184,19356,9355
13350,14900,809,6752,4767,12234,17867,4712,2956,14302,17522,2347,16457,17135,8309,5455,7184,13082,7418,12246
13351,3799,14280,6954,8061,17765,688,3346,420,413,3920,16504,16491,19834,15613,13105,14474,19004,1034,4482
13352,6018,5461,8135,3116,15657,17733,157,8987,16804,10426,4318,14619,2946,18950,16202,12461,5399,3949,8346
13353,1227,6505,10835,862,5542,10243,19735,9827,7772,10140,11068,14292,13401,16854,2702,11340,6672,976,6811
13354,6891,3033,4384,5260,11193,5271,18887,206,13758,3706,11025,8680,15629,3575,8885,14330,14008,13306,14791
13355,5583,8795,15763,18646,11617,2693,920,1759,4239,13451,3321,12547,18949,11645,9143,10045,2679,2722,2912
13356,2957,10587,18799,18114,19061,1999,5070,16793,2917,1423,2143,9898,9971,17635,1573,17552,13868,3654,12164
13357,4574,12969,9081,337,10871,3378,19895,2209,10155,14057,9324,12384,18963,2712,19357,6028,10581,19924,8763
13358,8773,9035,7549,2755,12397,19212,17180,16306,11648,719,12379,12754,4399,12545,4082,15345,177,13530,2451
13359,17050,19211,2130,12461,18685,7156,10126,13389,14066,13053,11264,9540,5889,9625,19759,2906,3083,1894,8745
13360,9521,16753,7849,14810,7617,6576,11744,4467,6673,2741,6619,14053,6158,3700,2432,12938,9339,2955,7312
13361,2100,17684,6184,11617,16432,13342,2451,9433,849,15918,8810,15323,14479,11549,12093,2750,4975,6451,1472
13362,9481,15806,13853,4478,8584,4158,5255,2967,17588,12175,14070,3244,7831,15508,19258,2659,12904,15374,3231
13363,4537,6164,16953,1568,7852,17922,12274,8418,11343,2496,3932,1297,3206,18191,9862,5066,16489,19224,19287
13364,5974,9953,18190,2595,12787,10768,3536,10111,16075,6740,13956,10154,9870,3399,8170,1776,7440,18503,451
13365,13205,8785,15340,16557,1126,6883,16406,4584,18587,12834,3559,5603,18507,14091,4397,8017,2490,345,10068
13366,1397,17108,16437,10841,3304,4133,11804,7235,10881,12703,8821,12134,19718,14159,18385,16824,1202,18827,15104
13367,9037,4632,7428,14732,7836,15714,11776,9443,5731,8658,10560,15898,1601,11382,6180,5284,423,5368,7841
13368,11004,7200,10730,18331,16259,18884,16025,1684,1290,14763,15544,15530,2949,7680,3509,526,13335,10820,7223
13369,8617,1117,849,9660,13170,15881,16935,6627,490,9500,10877,9399,6613,3162,4461,16050,8408,14133,18116
13370,18048,11554,513,11626,5623,12642,4823,9332,13283,1033,10359,19488,18534,10127,9764,6402,17191,1125,9082
13371,4548,11915,14859,16393,9076,13399,14819,706,12470,4062,663,15107,19579,12793,2556,15678,9802,12067,19495
13372,11524,7200,13640,13596,16891,2449,16063,8655,9810,8374,12477,8933,17363,14730,17975,15564,913,11357,19198
13373,19181,5804,8612,1212,14850,10147,10430,9761,18214,4901,11330,11865,5410,11913,3905,3760,13336,13912,1317
13374,18158,6583,12101,15110,18784,11525,11320,16498,676,10925,1279,5063,17529,18634,15068,1029,551,18480,409
13375,733,13039,17266,4062,19718,13730,17883,15550,14588,12840,2475,5260,18822,3420,18717,16618,19463,939,7411
13376,966,709,12528,12392,12435,12699,8381,15458,17779,17007,571,10659,10117,16529,369,3429,13400,418,8937
13377,16706,5785,5512,7996,7998,16403,3420,2375,16387,3732,10213,1066,3630,8289,4643,14309,19898,19419,12982
