"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
16571,4575,14474,18362,1173,2691,6084,8914,12387,17789,4748
16572,10815,9485,4511,1413,17441,15451,7597,2622,2586,13220
16573,495,15807,14002,18285,19455,4615,17551,5195,6047,8904
16574,15081,4511,10695,9696,6517,5956,3732,2791,15159,16600
16575,9044,12759,17539,12395,9875,10238,2376,2374,9727,14741
16576,16279,2912,1533,19337,2684,9692,15526,4900,1825,7532
16577,14951,15153,17826,13356,17858,10124,2931,8771,4834,7723
16578,2009,17797,17318,15951,2353,7505,19143,2379,8471,14320
16579,5040,19216,12117,14069,380,4685,8638,14060,12526,9282
16580,19614,9323,8310,4295,8567,7678,14365,5434,7433,10488
16581,12083,2870,6494,1483,12288,630,14596,11831,11386,3089
16582,1304,5807,2335,13476,18032,15022,6551,19323,7580,19971
16583,12146,10361,9574,5844,13215,5346,1809,19536,17015,11533
16584,11464,1558,7634,16079,16334,7635,2034,4597,13060,12941
16585,9814,6092,3124,11113,12957,16608,19564,13212,14946,15678
16586,17238,9548,567,11663,15201,12881,18943,12490,5748,19935
16587,6517,5009,10344,15588,14499,18771,19439,14259,13431,6113
16588,12435,6766,18339,2773,9471,17309,7765,18664,7101,15717
16589,10493,18323,14514,14181,3047,5999,3938,18695,11265,8478
16590,1069,10256,13017,17773,1089,2123,11412,5015,10672,12182
16591,9537,6108,5565,16263,7970,10285,2809,2131,16056,3074
16592,8017,12812,11484,15039,13247,16200,3464,11954,5368,880
16593,13999,6642,12763,13128,15159,13794,5130,14326,7597,4638
16594,16577,18318,394,19787,3072,16969,10139,4142,6236,12533
16595,9129,12732,13487,9767,18978,3169,4121,16854,18092,14290
16596,754,5991,10147,13583,13326,5441,2961,16710,367,19989
16597,6897,2236,13974,17834,2009,18707,8961,5874,6177,4936
16598,8717,12339,14161,15695,19365,12209,1370,10818,18137,16528
16599,2386,18621,11008,18965,5379,9656,1785,16782,6577,7575
16600,6512,10989,13977,13727,8996,13484,13432,8571,14119,3219
16601,7473,14330,17882,11534,14549,4291,726,14289,16807,13968
16602,5195,18141,15746,12163,12145,5020,17038,4391,11275,1483
16603,7939,9490,14099,18947,14060,18218,7579,12361,3390,664
16604,10692,10458,6477,1594,10897,12498,4436,8348,13468,18113
16605,1428,2205,6506,10693,5287,2620,10239,800,763,19695
16606,8866,16471,13177,1314,11476,10161,7927,3868,12171,2524
16607,372,11497,2403,10749,1099,9646,2743,6526,5063,16705
16608,13387,10572,11989,18628,19540,16329,8713,19203,17148,17721
16609,17886,5778,14062,6761,4265,13791,2245,10770,18028,727
16610,14323,8554,4701,124,8981,15022,19485,12090,14862,10084
16611,3189,1801,19353,2043,1887,15063,8329,15453,4836,12585
16612,12139,15170,19785,4726,14073,8120,19162,17416,4021,5508
16613,12488,6067,14591,1872,11234,13279,8574,11281,11536,12897
16614,16025,9940,6180,18025,14548,12083,14405,5999,4408,9526
16615,18040,13394,6806,12407,13647,17871,3138,17659,6807,15190
16616,13518,7270,14685,4249,18331,10220,9168,11153,11720,9979
16617,10902,10799,10757,3140,9703,10448,11375,14375,10641,6262
16618,17124,8854,581,14870,16976,18193,12946,10339,11569,19829
16619,6939,3305,5581,2459,13832,11809,8106,2981,5819,12171
16620,2022,12975,9518,207,10275,10470,11902,19929,11588,19601
16621,7210,14647,17761,8421,11978,6959,2115,16643,11278,11245
16622,10315,7556,9907,4360,5639,2411,8492,18449,19311,8692
16623,4494,3038,15893,15208,16107,10070,5756,6889,17910,1999
16624,14830,7468,13712,2763,1199,5902,8280,15415,1999,19985
16625,19464,11266,12198,8764,1045,15728,6743,2766,11328,11121
16626,18676,18999,11770,10919,2229,6791,7460,14991,183,646
16627,18167,11781,17393,8140,9893,1777,13745,18645,3483,12776
16628,2615,18513,7088,13542,6250,11995,3563,10726,6391,170
16629,19796,11252,790,7061,14508,17733,7280,16727,13106,8803
16630,17319,16289,17676,1700,17329,13004,10984,2145,1022,17148
16631,13902,11239,15205,12397,1263,15177,16480,18140,11183,8354
16632,8999,17320,16293,14201,17538,6497,8277,1129,4770,3589
16633,19557,18623,9536,19768,6182,14630,17262,261,6373,15968
16634,14814,4296,12107,3029,19151,15013,6347,8783,11789,4204
16635,17305,7237,10307,19203,4095,18249,5389,12960,18625,16786
16636,14810,17250,3114,14672,16554,7431,2327,6067,5549,2240
16637,8898,4909,10175,7679,15704,12618,4599,15523,15885,8084
16638,463,15794,5592,8652,17955,5288,4718,3977,3598,14799
16639,5470,5988,1054,6192,16933,12534,14104,15879,11130,15714
16640,2700,7954,18707,4641,9224,4787,7466,1256,11345,15359
16641,14115,14507,14575,15772,17219,14922,12371,7404,4214,9232
16642,10692,19512,19339,4022,12510,18434,7177,3365,6552,7318
16643,2808,1922,7655,8532,11177,17697,371,6759,17678,16093
16644,7073,6812,16574,2493,8393,16190,18316,16758,6723,16069
16645,2519,18055,17724,16781,643,16740,12614,15459,15777,6069
16646,14768,17065,16902,14106,3082,13279,7945,17360,17753,1727
16647,18390,17964,11135,17811,10797,1758,18641,10132,6808,3627
16648,9370,17122,9708,7252,3208,6263,13059,9335,2851,5894
16649,3422,13746,18781,15357,4940,12583,9030,15568,5302,213
16650,19776,2424,16018,5387,3142,2858,3079,16094,12313,17414
16651,8302,17289,11412,16496,18802,15171,5331,11529,10665,17092
16652,4464,14653,1505,13093,13247,8075,10115,14645,7150,17187
16653,10476,11586,16282,4615,13806,7019,5247,2411,8606,11620
16654,8127,16904,1493,14842,8345,8416,9060,15442,1305,8925
16655,1057,18982,4500,1879,14900,14749,16173,9659,12909,14677
16656,8986,18332,10200,18052,177,4945,9629,13252,194,19052
16657,16170,15816,9471,1541,1541,15297,3021,14854,17992,8024
16658,14685,1498,11178,13258,10555,8237,3888,10688,3668,17270
16659,19489,5149,12181,7010,4832,1584,18164,3689,13886,100
16660,17183,16854,7569,11148,658,9843,11024,11861,3956,2197
16661,5421,5790,6001,596,18371,16172,17106,6531,2535,9649
16662,14208,17875,6614,16865,394,15340,17149,14799,15670,15363
16663,7995,11541,3373,3496,5839,3178,5179,4881,14720,13205
16664,15600,4997,16234,11329,18003,7003,14559,19338,10933,15505
16665,362,7799,9255,11854,15803,16215,7851,8469,2205,10229
16666,15316,1451,16932,13089,2304,15363,13615,5144,2853,15560
16667,17620,1116,8735,16168,13674,3136,8677,11448,18648,2646
16668,2772,18462,1762,15272,1842,17319,11695,4827,14720,15451
16669,4045,1500,6568,850,11206,3708,13805,16201,4573,3539
16670,1921,866,5401,17769,7884,6129,14017,19106,6626,7605
16671,14439,17196,9093,16345,11590,6464,1654,18222,5263,868
16672,1846,19400,14081,19587,10851,14174,3272,15196,7165,12048
16673,11290,16268,15993,9579,15779,8605,1727,11541,2944,19889
16674,6357,10996,12512,5694,4896,16809,18631,9377,16236,6145
16675,2682,2236,19495,18385,1888,15274,8107,10696,10704,14690
16676,4157,5481,16608,11603,4528,12134,12023,17717,10275,1161
16677,13015,4123,6614,17497,12285,19944,9787,12753,3219,17758
16678,9763,18337,3284,9609,5926,19368,312,3075,15914,6112
16679,272,18714,15830,17215,7613,8658,839,1099,9647,14144
16680,354,6833,6970,15090,19757,14375,3190,11736,7615,9190
16681,4432,12376,13505,2067,4250,12473,2264,8214,11462,17364
16682,9760,7440,9900,6615,19663,16279,10406,152,16923,14647
16683,18788,19899,9293,9078,10601,1070,17383,2547,8565,11907
16684,12184,7390,1897,14420,19292,12431,18013,8166,2056,11442
16685,16557,11011,4943,5613,11947,11770,12185,3006,11959,3757
16686,11731,1948,7853,3347,5483,9057,6748,19039,11913,18274
16687,9057,19122,7437,18108,18053,4288,13544,2572,1046,17758
16688,11243,2638,5865,16866,12482,676,10308,18127,7900,7804
16689,9385,4967,9769,2508,17267,5537,19057,3991,8660,10945
16690,16102,15945,8342,16608,1275,19602,17623,13934,15937,8562
16691,8927,12239,12231,4079,18694,18846,16742,1107,1330,10593
16692,9009,8131,2980,12873,19963,1565,19928,5027,12255,739
16693,19176,7320,16987,16975,5676,13414,13814,4668,3929,18969
16694,8164,5745,17139,1077,1711,14130,2586,19171,19803,5708
16695,607,4259,5167,3232,14841,19172,15204,11757,15441,19368
16696,6736,16377,3329,15963,11905,9344,12759,3684,6471,18071
16697,811,7062,9618,17889,2260,6221,9857,16586,14436,17810
16698,1424,9693,15548,17293,10256,2375,1999,8331,6722,19744
16699,3416,7706,1598,3502,9288,12448,6816,18255,17860,13737
16700,18555,13295,7525,19804,16524,5247,14450,8148,11267,7625
16701,17553,5308,2787,6650,10820,666,12545,10139,2283,11365
16702,5303,13900,747,11908,18426,898,17229,6558,3599,3162
16703,7385,16966,17072,9199,4512,19198,6558,4532,18953,17971
16704,6829,10422,18842,8555,5113,15509,8593,13554,19328,18294
16705,10745,8422,7478,8546,11896,5960,19780,10280,13162,19042
16706,10791,11836,15822,10358,8758,3624,16009,3883,1550,18683
16707,10325,14157,8944,9045,12904,9686,17443,2574,6664,522
16708,2661,2337,3513,3988,7631,10951,13917,19729,13214,12417
16709,16785,5961,16847,9292,17834,16096,15731,12629,13217,3356
16710,14377,9945,12433,12018,3522,3741,16417,1194,961,13553
16711,13069,263,12958,11452,8977,19022,9992,17559,7659,18463
16712,3261,10328,18035,12650,3721,8650,5031,5863,6044,9785
16713,14210,12219,2186,16694,6804,7807,10633,15398,3061,280
16714,17570,4330,12286,890,13704,3087,14514,1042,4783,6799
16715,19577,10547,3466,14026,14622,478,4507,14897,19788,19445
16716,2249,19922,12678,13407,7211,13132,5037,2705,9586,11366
16717,5295,12361,11980,10307,6244,3339,8208,19376,17371,3295
16718,11269,14039,15999,15378,1923,8974,683,16900,14933,7942
16719,18317,14971,15465,11303,9725,15831,11573,2672,13996,15975
16720,14700,8112,14091,3728,4985,3906,4921,14485,19039,7961
16721,16287,14098,10445,12342,14303,9517,5192,19953,11837,14336
16722,18137,15054,12596,12420,12983,6804,8485,5940,11013,17487
16723,1079,16675,7871,19029,15244,4934,17858,11467,11002,12011
16724,12763,7052,12300,10598,19523,3487,923,3343,13448,1762
16725,10115,4873,14337,19122,5424,16576,3128,13244,3296,14369
16726,10673,19612,13420,2633,8854,13742,7144,15891,8926,8505
16727,10896,12796,17629,17189,1859,1438,10725,9040,14470,15824
16728,13639,17645,7958,4651,10400,1427,8042,7860,1020,7518
16729,8989,4860,7122,18785,10401,19074,5174,8684,331,15328
16730,2099,14403,6173,4875,11367,8421,4214,9459,5536,17358
16731,11638,8352,17097,11397,1492,8818,17795,7818,8538,2764
16732,5268,12949,15102,11245,440,5530,14232,15892,13312,365
16733,13279,16196,1685,14786,10817,11306,16474,12890,14284,18640
16734,11640,9390,12278,16091,8618,16584,12310,13672,14215,10998
16735,8813,10057,2443,19288,4944,4213,13901,13805,3189,1041
16736,10678,13857,19142,9601,15138,4854,8232,1314,18527,13328
16737,5097,3438,2916,13073,14719,7261,16472,4921,5835,13025
16738,620,842,5274,12151,19979,8324,9259,460,4099,18168
16739,2160,9616,19610,737,15603,5907,10473,15820,7644,11947
16740,11097,14599,11138,828,11256,19670,14527,6792,13237,219
16741,11568,11314,19637,17511,7663,5806,3060,18076,7713,4041
16742,14946,18329,6683,14276,4948,11102,18174,4505,18042,11922
16743,16526,1616,18262,18047,18418,10963,7463,4306,3533,12742
16744,13632,11250,10407,14756,18142,4728,3828,6696,2980,12169
16745,16825,18793,16363,582,5491,2086,11852,18120,13777,9963
16746,12838,9871,2985,3250,4561,8441,14783,11504,8851,12705
16747,12093,18926,19514,13629,5662,19829,12563,1361,16063,6128
16748,11407,7935,7566,10274,12153,7726,16336,16401,4266,6681
16749,367,6002,11170,13519,8940,12240,9539,12303,19392,5039
16750,16233,7019,19115,13963,5829,2266,6515,13244,12034,2437
16751,8086,6571,10190,15208,14954,19137,18627,9303,1468,13892
16752,4124,14055,8563,558,1688,1380,13312,9087,5149,10152
16753,5319,17476,14598,6656,13428,3916,13150,124,12962,885
16754,19110,11308,12548,13702,18089,14914,1259,17385,2975,7644
16755,4434,1703,7094,2978,4203,3932,11619,362,19337,12816
16756,19197,734,11404,18491,6256,10970,933,15680,2197,1238
16757,16277,4881,13367,2082,11707,19119,3908,7086,11504,1919
16758,18015,15033,10329,2226,5384,8279,7808,12532,17128,4599
16759,4300,5011,17899,16244,9126,5261,18188,3605,2943,19870
16760,11485,17699,9283,7163,9603,2650,16514,10790,15719,8907
16761,18336,4427,2123,839,9724,17168,1482,5944,1835,3684
16762,11321,12797,11887,19527,2758,19540,5049,15757,4698,16712
16763,15195,5948,7447,19114,15238,7057,19950,8707,18327,15042
16764,18789,6729,6011,17083,11487,15042,10040,2373,13327,12920
16765,9035,19525,8039,15143,6099,18576,16290,6356,485,13488
16766,9619,8295,10626,13337,12399,8808,9927,16574,6730,1533
16767,15994,2750,6606,12772,2217,921,8644,9752,12214,16734
16768,6501,4145,10142,5660,10075,6274,698,7743,14781,12100
16769,18772,19866,16857,12179,8893,6743,1198,9752,9664,7715
16770,12797,19809,15236,16348,2462,14979,4858,17902,15881,7029
16771,14049,8992,12103,4196,6358,18039,17179,14350,10309,8295
16772,11212,10168,8491,11421,10695,1045,672,17736,12631,18234
16773,14679,8332,12229,2142,2746,17581,19759,11858,8477,19404
16774,5514,9237,11251,12177,18236,9981,16059,1287,5236,16287
16775,4293,8407,12496,6045,16721,7150,3258,6034,4917,12638
16776,818,15277,10126,19860,5001,17897,2708,10674,2451,142
16777,649,5717,615,11045,10324,8572,13214,11835,9391,454
16778,17373,11679,4745,10305,14859,13230,12249,9457,18599,6579
16779,2629,15613,9625,10365,1730,16797,2756,5655,11496,18575
16780,14069,6910,12334,10680,12951,13036,18981,19365,5203,4490
16781,2013,19183,10780,15079,9840,3035,11270,4250,5941,15524
16782,4293,11141,6697,6717,1006,2169,18396,3841,17861,4737
16783,11753,9674,2541,7396,18557,6723,3613,16291,16681,4759
16784,7856,8486,2817,5956,3566,3436,18881,11358,12658,760
16785,16122,10271,1419,12897,16872,7741,19858,10090,9169,18230
16786,138,6489,12822,15071,1268,4287,6848,17574,7362,10953
16787,1621,12702,5260,206,17337,10409,323,8442,2387,1380
16788,18144,13182,17886,7304,9228,15774,1233,977,13451,3118
16789,12346,14049,4736,5441,17132,11097,8130,6183,3793,12565
16790,10784,16259,18548,2941,1975,12461,15554,4090,15246,1556
16791,602,9945,3048,10642,19418,16964,13245,19207,7358,11928
16792,1070,13583,15373,9588,17610,1911,19938,4899,16771,19476
16793,12457,692,11221,17957,2347,6673,19800,13284,18442,12051
16794,2676,15621,16805,8995,849,9405,3208,727,2975,3471
16795,3938,3801,5472,15498,8563,8702,1203,4976,6632,10991
16796,14655,7112,7655,800,3080,13172,13330,2437,13698,6351
16797,6837,8062,10751,16761,7662,13852,17070,8137,2431,16794
16798,8072,16666,12767,4095,13556,12374,18709,8072,10874,4953
16799,9106,679,16715,8580,8427,14644,9196,5384,17558,18456
16800,15723,10127,5844,8012,12181,10791,17721,17289,13744,6627
16801,15244,1784,4962,8243,15068,1033,3719,6897,1135,6545
16802,12662,13395,503,10508,2869,8672,1481,13847,2077,19879
16803,4838,4945,5998,12943,7976,10918,133,3013,8844,18059
16804,18150,11706,16630,2224,8443,11464,16369,17021,14631,9135
16805,4088,1632,8111,11956,19584,13808,12982,13653,13054,19869
16806,9150,6462,15343,18238,10349,9309,1608,537,17735,9108
16807,8201,19961,9723,16535,1161,11536,18560,9082,18039,12371
16808,3168,9346,9381,1619,10578,10401,6132,2706,14894,2380
16809,16121,2092,17529,662,14837,15417,6580,13445,16922,10191
16810,14814,8991,10608,7395,17559,5743,17088,3303,14002,15225
16811,6782,8420,998,7411,1981,15147,17075,5874,2004,12708
16812,13483,14791,10287,19379,15950,227,15761,5995,17761,6967
16813,6697,7334,2045,4719,7726,12730,16704,16989,9730,4657
16814,8090,9361,246,16697,5234,1835,17748,10693,8916,3448
16815,1586,3333,11599,11190,1086,3832,10038,9117,286,10545
16816,12234,19891,11242,3233,2108,1387,10585,8677,7656,5996
16817,170,4673,7116,1480,12381,14846,17608,19612,11635,19076
16818,14768,15580,9581,7076,19488,10492,11209,14140,19366,8574
16819,9897,16980,15087,4997,10235,14586,19665,11267,13560,9916
16820,14267,1473,19512,17725,19271,14110,18943,1718,12644,15989
16821,11008,3530,19802,12940,12261,5853,14450,3523,15795,8855
16822,14440,3997,18529,12940,12380,1349,6270,13756,3985,3020
16823,13091,19393,12400,120,4337,5360,4081,19316,12417,17051
16824,11662,2560,2458,4342,7328,11457,3142,10715,5402,1531
16825,19858,5696,1678,15392,8835,3503,415,18595,1096,7239
16826,4768,7869,14833,3761,9512,16507,6270,13028,9085,11436
16827,8767,13163,18004,4165,7382,14053,10152,17583,3732,9649
16828,3875,14513,1062,18985,11938,13251,15573,15467,9087,19797
16829,15762,9872,17547,15291,13440,14183,10952,8681,10281,6417
16830,9857,14322,19343,9561,8875,6379,5480,7453,9153,9188
16831,3022,4947,18224,17779,2606,18186,580,18138,4971,18784
16832,18418,359,19959,6706,9070,9505,3888,13803,7646,2616
16833,4642,16464,9746,6557,797,18170,15901,14765,9633,17359
16834,15814,16681,15553,13474,3237,330,4964,109,1039,17157
16835,10591,19036,2714,13726,13802,15455,19838,19700,8033,13885
16836,8521,7327,1831,11687,11379,11772,10341,1061,4749,4587
16837,11588,5740,19979,5821,4943,12661,7239,6381,10063,10785
16838,6064,6894,1102,12334,14595,3154,15843,16451,12732,6559
16839,1350,14936,8950,15969,11739,11436,2740,19711,8961,1729
16840,6056,15509,1692,14343,16664,12128,10360,1135,2025,9719
16841,3170,14505,5822,6872,15002,4457,18511,18743,261,1884
16842,3418,16601,18832,3541,805,547,17786,9082,9738,10454
16843,9820,17174,18740,8344,9392,4983,5004,275,5396,17975
16844,4317,12714,9569,15809,6844,18929,8396,18229,12616,15983
16845,14870,10325,14176,361,9514,15935,2358,13003,6124,16878
16846,2613,15357,17213,14888,1088,17663,8820,19453,4850,6321
16847,16312,7550,11817,354,2912,4833,12777,11752,18057,6612
16848,15021,13884,3171,19050,5066,9030,5428,527,3803,19654
16849,19588,10899,6311,8994,5361,12697,14900,9338,7969,9831
16850,10873,5306,11614,8545,15302,1825,15527,2088,5957,1927
16851,9043,227,13945,13460,583,12252,6569,10738,1502,18295
16852,4007,9406,16452,19671,2688,4560,3762,2933,4852,13174
16853,12818,14463,11889,11369,16979,628,12473,5607,17500,8971
16854,1591,7745,16879,1464,6766,1229,14960,10762,3294,10708
16855,4334,10782,13180,9054,4425,17863,1700,310,14516,2671
16856,13479,7867,15614,2353,8462,15809,12234,19359,980,2230
16857,16879,8588,17062,16268,8531,1007,14384,3532,14530,11300
16858,13763,10312,17000,1207,7279,14792,3785,10966,7969,2320
16859,4152,19599,5120,6754,15846,9999,15579,1288,8832,2019
16860,9594,7547,15970,3093,3490,15647,18705,16471,16840,8728
16861,6981,2034,3662,15297,2877,15367,15155,19193,5651,16921
16862,19736,8747,13860,13983,16269,14350,15857,2737,2498,5933
16863,15225,13370,4211,12385,12956,17263,1322,19456,14232,10234
16864,14052,10915,3216,13905,7896,7746,4446,16176,14009,19888
16865,1430,10696,8495,14865,19277,18346,11607,19806,570,768
16866,17270,7931,6462,3333,10227,19660,12475,19649,16349,10986
16867,15548,19746,7145,6011,5709,956,5459,12478,4802,15703
16868,8702,5983,12499,13595,10288,15002,7569,1260,12849,5243
16869,8408,1063,13172,17231,19839,18628,11111,8918,6062,6040
16870,12618,241,16699,4659,11946,2421,18320,1851,11931,11271
16871,17266,2548,16046,3962,9188,2898,15017,7786,19365,8284
16872,15330,16456,4326,272,19560,13056,9516,2481,1174,102
16873,19755,19101,5168,6790,3096,9300,12811,1642,9372,9540
16874,10922,124,9421,6058,17713,8822,11305,15369,17303,19371
16875,170,8341,106,663,998,4855,257,17906,1788,14965
16876,13419,9652,3247,6653,13675,8798,1706,13092,10632,7941
16877,11563,15589,7159,11528,3501,6446,929,2200,9344,8684
16878,10134,7193,6767,4939,14296,6533,10333,19002,553,9396
16879,2927,18296,17204,11819,17468,12585,18427,4310,12855,1719
16880,14990,18462,17286,15917,8807,2903,18810,18333,7332,9842
16881,2747,12655,10554,6622,15139,11787,16640,14765,17319,11139
16882,10511,13850,5681,16761,19332,14109,4489,19118,10622,2112
16883,7245,15018,1662,4668,10832,3691,6128,13885,941,4150
16884,1482,1579,17587,14668,4625,8375,4504,15405,3631,18749
16885,3219,9182,17014,15146,11890,3480,8846,17472,18648,14019
16886,10862,15397,1117,4677,18566,13029,12815,2433,15514,12222
16887,16570,19902,3458,11657,1726,3156,629,1330,11090,6176
16888,16674,14338,16659,2967,17049,6989,19205,7843,3399,13020
16889,6074,10219,10576,18650,7430,14056,15710,2761,4767,4746
16890,17041,4531,210,2093,19648,19998,12030,1780,15296,9664
16891,3053,3171,1959,259,15887,18331,4738,165,16527,12558
16892,12369,4659,4360,6985,11062,1068,13905,519,6082,830
16893,16569,11444,10660,17598,16983,2241,9976,3386,5916,1801
16894,17290,16424,4880,1989,17206,18400,3977,19113,17068,9865
16895,7019,12588,13446,7214,3641,17031,8961,19698,18260,13359
16896,1165,19669,6703,18542,12129,5383,18324,9516,6642,5783
16897,16763,10021,16281,19023,14310,12495,2122,10977,18625,19225
16898,12260,16830,6245,15213,9012,17076,11847,10548,9259,14705
16899,9592,19941,10390,19243,16766,14029,19726,267,9664,7215
16900,16363,17939,4114,10978,8396,15557,6728,11568,7771,5128
16901,16444,8952,8582,6162,4358,13790,8544,6516,11420,6701
16902,18691,4878,10986,4128,6878,15291,15100,2730,17731,18554
16903,8940,11064,8936,9141,17157,5977,4152,13687,9082,3841
16904,499,4873,9292,15060,3098,5681,16765,17691,19190,11907
16905,9116,5761,18529,8825,18852,13184,9784,7350,2420,13855
16906,7371,8769,12244,15107,13883,19382,4766,7176,1938,14594
16907,10173,17409,5795,18024,5445,1199,7803,1704,19572,5978
16908,7569,18189,5705,6814,17690,7504,954,11303,14450,6382
16909,10162,5907,17285,5301,8133,15152,9486,19014,6770,14173
16910,10657,11186,15249,5658,16454,4076,623,9763,12690,11537
16911,5713,7950,19803,4594,8784,12179,8972,16026,8216,15118
16912,519,17351,8454,14359,8232,16751,14687,3695,9286,11974
16913,10520,5479,16246,10018,9357,16430,3856,11842,17706,1925
16914,12800,16226,9925,17123,11247,3358,18744,15522,6906,559
16915,10016,1672,11881,17389,3048,19135,5808,12095,7164,4854
16916,12718,13787,10554,3867,269,12259,338,8195,18296,17278
16917,14472,2858,10446,10022,2409,19640,10395,2247,18445,12897
16918,8929,11892,10664,19927,13262,10225,10034,8269,5051,9206
16919,3896,10221,12622,13473,13483,5029,15526,14723,15432,12439
16920,818,5371,8759,11555,3740,14445,19451,17160,5706,16486
16921,11367,8526,6922,5102,2342,18541,14325,1916,16108,8023
16922,2425,15171,612,10671,5125,2695,11818,3075,4480,16640
16923,2343,11819,14329,185,10476,2880,12496,4878,13866,3830
16924,19945,17199,7637,10746,10904,14230,2401,14671,16139,1005
16925,14278,18278,986,7682,3928,6430,7243,2678,889,19944
16926,16189,13915,2276,12028,13653,2862,18384,4655,16170,6022
16927,15098,7789,6708,14762,15302,11745,6420,440,10202,16691
16928,18883,2819,10162,16182,13612,935,14234,17965,923,19514
16929,11472,16902,10068,2035,10696,4582,4031,8286,2232,5572
16930,18993,19565,19790,16452,14991,2477,11493,8267,14812,9312
16931,9112,19813,12153,1455,13498,14408,16323,1537,17101,1894
16932,19021,13194,12522,1369,9032,10043,4577,7811,17473,2257
16933,7651,11116,4383,352,2745,10083,19958,9124,3548,15728
16934,14158,17868,10048,1927,1909,10279,2010,8683,11464,1442
16935,16034,1193,19327,14649,10328,1330,11898,10466,13190,7011
16936,3537,8010,4501,15836,11537,9879,5365,18512,12147,10937
16937,6448,9066,5943,13633,10711,7280,19497,8709,19953,12237
16938,14849,2071,16339,8345,4495,16853,10918,5659,5516,7933
16939,9423,16516,11894,12227,18927,17281,7949,5876,8186,10993
16940,15893,19510,579,6915,509,5480,13194,10000,5043,17689
16941,15742,16628,2588,15561,561,5305,19422,16082,13407,18241
16942,7663,5103,5127,14597,18212,6398,11605,3721,1375,17930
16943,5322,17512,17325,2902,8635,6663,9620,11051,5576,17439
16944,2698,11436,157,363,717,7613,5049,17348,15608,13077
16945,15114,8285,11049,18255,11122,3564,4727,772,11127,13049
16946,9933,16784,5543,12433,7577,10062,1675,17576,11831,9296
16947,2976,6880,8184,17607,8892,10153,17384,7309,10755,7836
16948,12017,17316,6927,17934,8119,13112,9758,16830,1290,14141
16949,14195,5540,135,19804,19981,19975,17179,15439,10868,12018
16950,11879,14359,16962,18593,4994,1509,5986,12511,15787,9255
16951,3875,16898,14489,3823,10587,8727,1599,14520,18917,7818
16952,19262,19610,2173,17227,10581,2444,5153,19491,2426,1031
16953,14156,19074,12930,19444,19517,18006,16129,344,7861,8824
16954,16186,6422,18454,4378,2028,1597,10660,17289,12122,14664
16955,1170,19585,16047,17186,16582,9869,13057,18242,668,13281
16956,4663,18192,16570,11240,14123,3088,19590,3104,8894,17157
16957,1851,7830,6715,11059,627,1444,7327,2405,13534,317
16958,5288,18319,1558,4397,13463,19356,7198,11335,16005,18204
16959,19878,465,19439,11534,4332,2250,14096,2244,14074,13738
16960,1849,2783,4095,4741,12445,19908,10144,18135,13264,12801
16961,2601,17970,10572,8743,18664,5691,18961,2931,12463,11863
16962,14509,4784,15462,8592,12159,12321,5020,6699,6504,10472
16963,14989,1686,11408,6901,13266,11174,8992,18863,19346,16473
16964,16289,18692,4950,2600,2675,8632,10749,12180,12598,11220
16965,1173,6801,8933,19114,1368,3046,12359,1912,7390,17664
16966,7039,18836,12090,110,1496,3137,1549,11607,3733,13435
16967,2702,12695,13525,9363,5553,10310,15899,19353,12821,16551
16968,12100,5994,10485,15175,17374,2491,5769,14272,6396,13949
16969,19117,1239,15536,14247,12643,11591,12027,2318,15207,9852
16970,8059,11460,3621,182,4525,3178,4826,8823,4773,15228
16971,8358,18205,5422,18757,18773,5023,228,13552,17530,6608
16972,2775,4808,18807,14489,6253,14280,11257,11736,16338,2364
16973,3819,1547,17409,5683,466,3381,13101,15173,5489,13889
16974,18782,1652,1639,889,10892,3863,16238,4644,8710,14330
16975,16147,8832,12610,7196,14961,17226,16531,14798,10713,16283
16976,12947,15197,2295,11697,6477,9089,3494,2591,4631,7921
16977,9107,14655,7700,9411,7387,11022,8775,1813,1308,18628
16978,8249,5462,3136,5062,13943,909,14033,11302,19145,14166
16979,2508,9766,5335,2795,18710,9026,19108,19735,13939,5623
16980,14946,18994,8536,14659,11232,12467,16916,2179,10018,9781
16981,4639,8025,15682,6684,121,16672,2684,2038,9085,10947
16982,9023,5893,18501,1233,4903,10786,9843,18128,5446,8712
16983,9808,18998,7407,8121,16692,8743,7069,16951,13719,12290
16984,10543,12969,16576,356,8323,14121,955,5974,15009,13794
16985,16421,11415,9079,5103,9001,8846,16042,11287,8291,1064
16986,4075,18193,7072,14080,14671,19716,3299,6839,4402,17830
16987,1442,6626,9225,13552,19888,7040,455,12490,6750,9876
16988,8331,17737,6726,5692,10563,9316,15671,3454,2714,12941
16989,11479,2569,5247,18855,7307,782,2781,12135,4264,5131
16990,16229,11005,19673,5231,16581,3407,15605,3532,15642,5320
16991,509,17994,14327,3878,4394,7862,465,9999,13958,14076
16992,12829,18045,8635,15009,13249,17912,1272,4065,9723,2334
16993,15142,4478,7704,17066,17667,15152,783,19057,6578,13689
16994,9391,3774,17261,16661,3106,18397,3018,2172,13090,17379
16995,4944,5475,18756,9712,15507,9424,14467,11717,18552,15089
16996,18571,9714,1620,13443,18708,10789,13239,16783,8971,17038
16997,7456,1157,5779,17692,1267,18840,18666,15116,1656,10180
16998,9334,8664,2262,17888,6324,919,2476,3580,10649,5359
