"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
19498,17892,5808,15033,4412,7698,15009,14380,1090,4009,19142
19499,9979,18605,6398,18529,5932,19469,2905,8890,17736,8645
19500,19509,8439,18127,14940,9975,18881,1932,1970,18772,15473
19501,7969,13442,6262,3108,14307,5313,12462,2570,955,17508
19502,2471,15077,13261,6407,7971,6660,17843,13368,8801,8886
19503,10477,19945,14486,17161,15278,8562,10510,6489,4759,12877
19504,462,10318,13740,483,9374,10890,4397,5056,13540,4070
19505,14338,4781,15832,13316,10388,1056,2291,19675,15793,475
19506,17189,11059,13605,2146,17076,12443,19221,8372,15542,9353
19507,5631,14015,14026,10279,195,18443,3598,12097,3280,14979
19508,7890,827,5706,16298,8896,2605,9106,16761,10176,14435
19509,15352,19650,15573,15376,8294,19526,17117,13389,18266,12699
19510,18857,18411,402,11201,9823,9658,7428,7591,18227,12137
19511,8039,16496,8460,12426,13308,13018,982,16893,11248,9693
19512,18313,13128,19205,16478,18921,2641,3885,12335,11654,7289
19513,9018,4510,7144,14397,11578,16208,9350,16134,14017,18314
19514,5629,2753,836,10164,2377,18751,8966,15248,16061,825
19515,15638,12792,12042,3883,791,19956,6052,15932,18397,8799
19516,9057,16875,12202,17518,17869,17006,7712,3025,9516,18956
19517,5134,2456,19138,17908,11936,10901,4926,5371,16840,10373
19518,14587,13303,6759,3075,11696,13737,6992,16900,1188,7745
19519,3938,16655,6226,18522,198,13773,3283,9176,13198,7769
19520,18128,9033,1624,9789,13982,18483,13556,10844,9756,6581
19521,14445,9681,7732,14971,6155,8498,4595,15639,18956,17784
19522,14922,13472,16380,18877,5284,16068,9034,16648,10587,14705
19523,5780,1486,13385,15615,11801,14869,13754,15428,11839,411
19524,1262,8090,762,12428,13221,18492,7796,13718,13293,9914
19525,14024,13830,18168,6777,10818,6369,16130,15232,7328,12123
19526,13380,6774,8325,3456,3645,5762,1408,16990,6627,11498
19527,9626,9367,13717,1289,11190,6312,1025,18859,17834,11969
19528,10109,11184,10167,7810,9268,19437,9021,13343,2374,16394
19529,16400,12218,2030,8901,9807,8137,6537,5038,13002,1698
19530,17609,14194,3041,6016,9743,3551,3505,256,5661,18162
19531,19093,2275,15703,11605,11768,19589,7958,13761,6445,17524
19532,8072,2731,987,9065,19343,13209,19822,4740,12517,6745
19533,7748,9701,17625,3813,5418,6848,5140,14653,5752,19016
19534,15858,15309,7621,10200,13499,12702,19761,17689,9270,13068
19535,19380,9130,6181,6756,13958,2797,14783,5827,7495,13951
19536,11819,7186,4577,19969,448,15607,1083,8528,8496,17253
19537,2921,17613,11615,4457,14759,9295,17612,14289,15967,1292
19538,2376,17899,238,17789,11947,9031,8471,2495,16300,15054
19539,13837,7873,8291,3043,9032,10952,19896,12404,9395,12922
19540,18995,9358,15963,9278,9600,14424,5159,12258,6908,18912
19541,11950,9548,11355,10855,15941,18594,15393,10434,17568,14773
19542,5158,224,10845,10864,1349,10390,8783,8395,10721,16215
19543,1591,1970,15234,15173,7129,16540,3573,19907,1318,9269
19544,4428,4581,14626,15084,9265,18424,8524,11519,3555,3113
19545,5991,1804,17905,5678,13340,8878,794,17469,14197,6047
19546,13030,18569,19072,13046,11603,15302,1507,3476,2074,1250
19547,9508,13946,17313,13801,13405,4980,17252,13840,160,3297
19548,18412,2733,16600,4240,14838,9631,15709,9129,19028,10027
19549,2169,8856,13660,6762,3607,6357,5530,17822,6022,6429
19550,19654,12842,7033,857,7348,16259,12866,2745,1762,18667
19551,5058,15773,15067,10131,6184,10204,2514,5552,305,17917
19552,9577,703,14634,18776,2754,6821,17308,7830,13220,8586
19553,10944,3505,12935,1092,17037,6313,11296,6280,3810,8378
19554,13446,5566,11310,7599,836,17312,5465,10960,12447,5218
19555,19520,15947,1107,14716,311,4112,11746,7365,19849,11138
19556,9331,4156,3064,19785,13377,18248,16936,2175,10296,14335
19557,10802,18306,490,2472,11583,2416,6102,16735,6877,15984
19558,17394,19685,3401,3886,933,2063,7973,19411,8166,12177
19559,11881,16885,13233,15628,15829,17681,1175,581,3571,11629
19560,15516,5667,12611,16812,16619,13806,9881,19219,12630,6772
19561,16030,10757,15380,14634,9145,13855,9482,15199,19738,9901
19562,13596,1333,6832,7809,736,754,17010,10550,13896,3004
19563,7780,17374,14711,7755,297,15755,10029,1594,4674,10150
19564,12937,8379,2523,13957,7355,12236,7501,9005,1864,18164
19565,9958,10068,4171,14134,6795,1097,14983,19102,18587,578
19566,1418,16029,186,8544,4997,18884,13648,4556,12126,2626
19567,8818,5239,3795,7010,3123,306,8406,2466,4873,7190
19568,3384,18718,18023,14023,16671,847,8585,8338,4285,13527
19569,19839,10933,17719,9232,7896,739,17549,19762,940,6897
19570,14665,405,15377,8093,6870,13943,19729,5717,18488,2566
19571,11985,14577,10044,12961,2992,18688,13255,726,3128,16150
19572,12163,2983,1777,13966,8914,6426,10772,12136,10675,16190
19573,19087,15614,11801,2132,18247,14587,12026,6696,689,7200
19574,2761,11030,8557,218,14293,11879,11319,17981,14810,12636
19575,10530,13663,985,17007,9849,3388,9131,8160,7461,13301
19576,13227,16050,18172,12568,14873,4593,13648,2877,11945,5785
19577,638,2198,14995,8858,3946,10913,10960,10480,1794,3610
19578,18166,4953,7308,1389,7242,17139,1706,5190,17126,11213
19579,10699,262,11468,19571,14822,6765,18735,1457,1932,257
19580,16263,10715,10649,16059,2034,18708,1131,10520,13621,799
19581,12877,11028,2613,14837,14688,7617,18263,13224,15900,6447
19582,1827,6469,9766,6457,16705,14611,15787,8753,13414,3067
19583,2999,16003,2065,18975,9704,8365,16569,13649,2520,14826
19584,5532,7212,1192,19697,19891,2598,11946,5894,15962,6332
19585,6180,11697,11181,6093,2689,2564,10282,8899,7696,18391
19586,7976,12347,6865,16730,6376,11896,14651,5467,2877,13330
19587,14193,14152,14016,156,1048,5338,8134,6474,11817,15827
19588,2536,10512,1964,800,5687,9453,18208,17920,17434,12167
19589,3417,4132,15550,16823,2979,8633,5884,16292,8234,4621
19590,463,17499,7585,19828,3627,18281,4345,2705,17528,968
19591,5589,16975,4053,18602,2689,3270,6095,8912,3976,592
19592,5479,4048,13138,10447,4730,9981,2999,7480,18745,19985
19593,14689,17755,12620,14887,13650,13399,13715,18711,13514,14887
19594,10119,716,11901,2195,10155,10981,373,11484,4992,10300
19595,2307,16261,15105,13306,5569,11073,5138,18448,7328,17235
19596,11285,18026,3918,252,7312,675,11187,10385,9766,10145
19597,10236,11579,8057,9253,3063,18560,5624,11683,2780,3772
19598,19746,13063,17885,4879,5729,15818,5846,19412,1547,3841
19599,1590,14747,16363,12877,2931,7546,17434,7194,4151,4910
19600,5834,17732,4570,8628,7407,11085,18283,5066,18787,2260
19601,1692,9560,3087,10353,6844,11516,2391,8999,15769,12864
19602,15094,13713,10178,445,6942,1825,3168,13979,19826,13249
19603,16389,4506,8739,17814,11927,3719,10080,836,12917,17515
19604,12923,2435,8720,12847,13863,6664,12398,13201,3935,2219
19605,18903,8149,15786,7855,10972,15798,2060,16237,17525,16814
19606,14884,4687,11083,7318,3579,8091,15627,18063,9732,3236
19607,19221,15246,7280,1635,18721,17440,10821,3412,13830,17187
19608,18176,10347,18099,5360,15110,18662,7797,18518,11347,10748
19609,19183,817,7545,18590,19589,3208,18334,13571,5801,5074
19610,19801,13613,2150,18526,12007,12022,8098,17572,13627,12332
19611,8001,1791,3520,2588,3195,19740,8854,15601,5912,11730
19612,2678,6718,19210,6873,16724,9124,6536,12450,5488,5201
19613,4613,12132,5189,19125,3285,11328,6323,13597,13025,7451
19614,13057,11850,4782,17663,19646,8997,12207,17557,7357,16827
19615,3879,3553,14420,2080,18764,5269,2132,8071,4067,11975
19616,17442,2412,12387,13729,5418,16562,861,17852,17699,19911
19617,3312,8837,15458,8704,17529,7352,4913,4424,16855,18490
19618,6630,4794,2276,917,2928,11857,12671,10087,4701,19552
19619,2933,8504,4599,13053,13386,19222,9175,1651,1476,2255
19620,17546,8015,8410,18972,14454,2653,2255,3361,18525,250
19621,17464,4478,6173,12899,19401,15314,11388,17902,10534,9329
19622,1464,428,5033,19001,14055,11113,3288,4052,4292,16393
19623,3241,13508,16172,4242,5307,12121,18782,11854,6530,1235
19624,16614,15506,3975,7869,13426,15662,7647,10667,1719,1334
19625,17998,11374,6035,14489,11354,936,6108,6869,9982,1856
19626,3206,17945,10488,3057,13663,105,14855,5633,12864,11322
19627,7873,8144,5159,11675,12311,11922,15125,5300,9143,14203
19628,5949,18716,9603,688,14956,8319,5198,13347,19866,5347
19629,17197,13163,8021,14232,6000,7276,1821,10065,18137,15985
19630,13293,16375,175,11020,11593,3849,4618,17066,16601,11681
19631,14938,6288,1102,9970,13799,695,173,1666,8565,18657
19632,18695,9141,505,4875,916,245,7575,1917,8944,7686
19633,17814,14195,18422,17682,13238,17290,15592,2203,14313,3708
19634,10901,816,2551,7491,3434,384,16506,6987,7438,11762
19635,13327,10480,12914,11123,17173,3461,8400,10459,1452,3839
19636,8957,16814,3103,15734,12776,9433,6440,18166,867,5702
19637,7179,7289,10146,14645,4083,19558,15443,6935,19408,1416
19638,8175,1562,17813,16270,18456,1466,8956,4699,13069,14751
19639,210,3461,6396,9428,6075,16602,2112,16676,19233,16374
19640,12639,5717,10541,5986,18655,19204,6393,260,9954,4092
19641,11292,999,17426,13163,8684,2379,5004,13565,6719,13320
19642,13435,18530,2626,472,14429,2055,4817,17867,12658,4639
19643,3071,12828,10736,3749,12733,3618,3296,2836,10298,10638
19644,7012,13668,10725,16451,2849,5118,15280,14256,14123,17539
19645,11774,11399,1529,17115,18198,5580,16242,12151,3076,8643
19646,10078,5750,1775,3830,9210,7425,5839,16716,11100,8009
19647,18810,14295,15082,14409,18518,9352,13079,2069,16270,8101
19648,3250,5628,16116,18167,6716,7784,2237,14805,10137,2303
19649,11990,4772,4350,4976,3426,10839,2772,18396,4167,842
19650,5467,12472,7411,8177,17192,19456,1374,6697,14558,8616
19651,3023,6806,14212,14069,10446,9636,5814,8217,1296,19464
19652,16568,9422,15917,9671,780,7565,3811,7076,15110,4274
19653,6621,10117,9039,9303,10000,13704,12461,2176,18121,10533
19654,7567,2380,15550,19514,16370,8577,4223,9939,8610,18783
19655,14279,14207,11203,1033,9746,13542,635,306,11822,9464
19656,2098,11024,5089,14700,15526,4509,2142,18396,17444,15750
19657,12835,17937,10614,5063,12115,5140,16841,8911,3199,11179
19658,10588,12349,13644,13079,2975,18474,11226,3385,4470,18793
19659,4685,15891,14563,18678,15072,7428,6328,8609,11258,17156
19660,18212,10928,17753,3228,5116,15101,1591,5416,19069,9753
19661,2588,6246,6630,6259,8773,18548,1474,15758,8336,5439
19662,2750,13621,15463,15593,14358,14206,1128,2617,11822,4097
19663,3515,11466,12089,12379,2446,19248,2862,19443,9921,10387
19664,10705,6488,7279,10432,789,19073,4566,8137,3496,9651
19665,13864,17392,8931,15911,5792,9610,17175,18456,15340,2239
19666,16425,360,12192,1529,19498,3098,8977,16272,16181,1812
19667,15604,2665,19352,19364,5409,8857,1827,6093,13825,19789
19668,983,15709,2959,3080,9554,11751,16830,8443,646,17863
19669,806,3233,12953,12530,3415,16602,15641,9885,375,6645
19670,15007,5496,11481,659,9732,17115,951,18541,1884,4411
19671,12100,13665,15519,19002,14746,13380,10196,12287,5470,18703
19672,16968,1174,1134,6379,19747,17063,15895,6321,18147,11633
19673,5500,17866,9975,16450,18544,2714,19169,12705,3816,9384
19674,767,14115,12956,1266,5356,8807,12835,621,9081,15089
19675,3209,1264,13686,6332,6541,9395,16998,6332,19086,1435
19676,1845,2104,2544,12210,8431,15805,715,3660,8920,17466
19677,14952,18542,5867,1677,19413,17189,10114,8324,18424,7170
19678,12393,6631,14405,19130,4865,13133,5937,17176,16650,10238
19679,12501,17537,19061,16295,6422,9247,19311,17280,5794,19666
19680,6344,17126,16881,3190,3190,14047,16895,12410,12318,4642
19681,17409,17133,16817,19641,13392,4528,6411,10348,19010,4645
19682,5094,15394,15256,11689,14052,15817,19420,4166,6507,11048
19683,5450,15658,10883,1411,18723,2913,310,3533,9697,17886
19684,9613,19060,2210,12939,7813,9157,18111,3646,8935,17168
19685,16542,1194,8008,7514,8573,10277,5682,9154,5648,257
19686,11303,14472,8624,18468,12903,4297,11518,10335,2286,2781
19687,5535,11378,18401,13183,4271,3935,15591,2171,6482,9049
19688,5463,4119,15243,6050,3137,7433,9023,6833,17836,9623
19689,16040,14386,377,1305,8962,13110,19492,1181,1094,1890
19690,14987,1158,19436,1536,2680,15305,19262,11774,421,18188
19691,10346,335,1263,14564,18797,17192,14149,14787,6306,19767
19692,10691,4345,17081,1796,17004,18468,10987,18724,16607,17152
19693,18636,13082,7465,18174,2328,16051,5966,6786,6005,6711
19694,6167,12033,14079,7927,10793,564,1457,1319,1703,373
19695,3121,4039,2814,3475,11935,1096,1457,15820,5271,13699
19696,16810,1453,11977,5839,15357,16980,385,15263,3503,8904
19697,7486,13131,8922,15323,14349,3317,9407,7652,4761,4256
19698,10700,18064,8694,19992,12943,16466,18169,3358,16094,4838
19699,17757,5270,197,17261,16098,5927,10936,18322,6521,16053
19700,8784,1352,19561,4623,9215,16215,13168,14799,15307,6370
19701,5727,3337,965,13263,4943,8846,7949,11103,17664,19757
19702,4036,1231,18126,17825,18495,9064,10731,9452,8799,14377
19703,14418,11516,17561,14093,19576,8443,18616,14683,1904,14463
19704,16708,16786,8849,12942,1835,13716,530,8889,11484,1834
19705,6548,6977,11305,11424,8362,17631,4053,14033,11024,16517
19706,6425,114,13983,5012,19227,17151,17023,8163,16673,19963
19707,6907,10126,19391,268,15127,10201,17341,7095,9332,7865
19708,19178,6745,6385,19878,2438,11352,15533,13725,13666,5593
19709,5111,1663,18573,333,11883,8384,6467,14512,8821,16753
19710,7159,10398,16638,1337,17930,12437,19093,14887,2852,2313
19711,19749,18348,2000,7141,6344,10175,3079,18201,5177,11994
19712,17151,14075,4446,12670,17951,4442,11678,18390,5212,8258
19713,12511,6616,4269,19515,2652,19503,11407,3829,15131,18638
19714,3108,8945,9239,10999,4989,16461,3016,15192,9600,1395
19715,7449,17955,2062,17257,18005,8907,16352,4470,3870,4430
19716,12239,12963,14782,8478,10187,4136,14194,12190,15771,10503
19717,17524,6035,813,10340,12043,17844,8615,8597,13605,9429
19718,17839,11045,12867,16563,16261,9272,2416,15590,6417,381
19719,7752,14707,9950,3831,13579,2803,18428,15828,8523,1278
19720,7259,16505,19660,328,5921,3112,2077,19844,1180,621
19721,16165,1901,3857,8482,14244,16311,6843,2735,13592,15476
19722,8983,10972,16410,19849,4800,2811,19787,10849,8219,4849
19723,16757,6366,7144,12561,16068,3483,4665,217,2967,7225
19724,10374,12369,4228,15741,19488,19065,6692,5847,1716,11530
19725,10932,15792,15527,14776,8484,12161,19125,12562,14788,18814
19726,10380,10227,19639,11328,2086,10875,15086,3853,3530,14279
19727,1361,1961,17247,16153,2795,2884,2487,13319,10862,4659
19728,16905,16183,7503,19204,2964,4814,18073,6278,11992,7090
19729,18407,16496,6648,5449,14721,11538,4930,7084,13875,7608
19730,10799,15799,11086,8809,3421,12848,16330,16179,10519,19748
19731,8122,12107,1400,14091,17956,7057,14882,4340,19311,7610
19732,10424,6707,1580,1267,18348,17976,3943,18178,4597,3639
19733,6089,12183,18033,18843,10697,10773,744,19843,4089,13745
19734,520,8771,5218,910,552,2139,15441,16350,13792,3246
19735,6161,13645,8818,11937,12624,18334,14567,18105,1817,7910
19736,12240,1708,17175,7499,11894,16863,11354,11428,465,9222
19737,12417,13482,18211,7404,3241,4179,18269,6689,9345,9397
19738,10001,7456,5782,1741,11162,18296,16909,9674,813,7762
19739,3690,12155,19494,8664,6310,15508,12068,11246,19562,8681
19740,8988,9067,12125,11408,10322,10185,1218,1458,1391,5297
19741,16837,3421,19419,3291,6432,1053,18300,1661,2748,10265
19742,11632,10673,9722,11651,11684,16510,19282,986,5336,15685
19743,9974,17864,3185,456,10122,869,926,2148,15939,17036
19744,6353,11584,13001,815,14911,6011,11556,14282,14546,17505
19745,530,601,12126,2868,16003,10642,19063,10632,4734,10014
19746,6469,8403,4907,4990,14718,4580,9383,6042,19218,13662
19747,15275,9661,5030,989,11239,2210,17138,1425,7914,585
19748,5902,16203,9285,18942,10719,17702,619,15030,10092,2070
19749,12720,18592,2719,9078,11661,17863,13867,17454,7710,2069
19750,16963,13563,10800,12792,11773,18328,2358,9131,8064,2335
19751,13893,243,6858,19002,17128,8648,9005,19892,11725,7115
19752,1790,382,4931,12065,1212,2772,7281,19352,14922,5213
19753,3418,14920,16642,12029,15897,18305,11290,5352,5365,9258
19754,7862,16355,10866,14099,6544,5943,9786,12886,12254,1324
19755,16773,4679,15673,2843,3186,15594,4610,13135,1431,18742
19756,19219,15369,4164,6496,10312,15989,4754,12209,6097,13335
19757,487,2704,19475,18305,6390,7285,3979,16923,16851,316
19758,15662,10882,11694,15563,10208,8188,13967,3200,4076,16689
19759,7748,10389,8861,18084,8071,3168,11435,3061,15782,1287
19760,8762,15555,11345,13525,3733,5043,7218,8257,18205,7052
19761,6600,14274,5293,546,7978,11967,12708,7794,687,14008
19762,13260,17288,4921,755,5217,8344,178,16030,838,4632
19763,8352,15553,5317,15913,1815,1906,1460,5333,2422,7789
19764,7248,7575,11989,17139,1175,7770,14367,5244,5523,1504
19765,9933,4215,13983,8927,1827,8503,9196,17350,12308,4108
19766,13459,10734,569,14406,6755,8082,13722,1120,13008,10311
19767,13918,19623,13062,6829,16779,19107,13239,16768,18207,13961
19768,10191,13217,17561,8309,12068,10258,15876,18189,15815,14027
19769,16821,17129,2857,4022,18380,11226,17562,6100,16300,9361
19770,472,5232,14964,7508,4991,15090,7607,10640,14593,11119
19771,18131,11187,9126,7151,13009,16141,2167,1692,187,7869
19772,13326,5609,2694,681,438,10419,10586,16436,18561,18598
19773,14671,12529,6766,12149,1875,7638,4897,635,16998,7609
19774,10687,6664,4774,16311,13218,12197,14976,15138,4688,8293
19775,11906,16597,19032,4991,17705,8308,2201,539,14145,18673
19776,2316,10676,16281,11990,10837,4222,4522,11338,2157,14561
19777,17645,2915,9576,5776,10195,17114,1434,6763,5315,1229
19778,19839,5564,1596,17686,15254,4230,3828,14415,825,15869
19779,4080,4951,14270,10031,15645,14661,18587,17203,15226,2918
19780,2684,17359,3966,1526,543,12153,13601,7488,7938,5900
19781,18898,12209,17681,19704,777,15152,2149,16341,3189,14759
19782,2587,2874,18265,18770,10578,11631,12623,8229,12198,19312
19783,17500,7365,5100,2528,17315,15929,16717,6757,3966,15497
19784,14324,13278,18626,16144,19288,17454,5370,15468,13572,7812
19785,335,7803,13793,2959,11403,2974,2510,135,7011,1800
19786,5485,16762,19679,5556,19986,4183,3598,11885,5219,14488
19787,4208,9069,1123,17289,18100,19347,3102,18714,6585,3759
19788,12109,17071,18086,19265,8627,13496,5616,15168,7569,14809
19789,1120,7493,8972,12217,14746,7523,6250,6465,1593,12941
19790,11719,5178,19684,18373,16578,2672,448,8374,1376,13177
19791,3759,14470,16519,6783,9288,12130,3866,12561,12775,219
19792,9621,17814,14428,2500,11439,12915,14667,19769,2527,18403
19793,2879,6982,2532,7948,10495,6954,16732,2868,11647,15998
19794,2007,16711,15064,9105,19660,4408,19057,1960,8153,4576
19795,4521,8069,6983,18220,19068,17901,18140,18910,14478,15811
19796,6133,2233,1344,18948,10791,7797,1117,13796,14905,15392
19797,12064,19039,12396,8007,11510,2514,11719,15918,7624,8637
19798,3697,2255,11473,2941,5437,308,14765,19787,1916,1829
19799,3347,16556,12409,630,2704,10082,3087,5550,10753,2069
19800,8394,7438,7780,13609,9892,14255,14615,11781,5796,16589
19801,3638,1404,9390,5683,12143,11510,799,9175,1086,19402
19802,4050,6891,4502,5719,3380,4838,3814,10284,7941,15507
19803,17404,13375,12805,12984,17268,6584,3480,14881,10845,7718
19804,3162,3335,13821,2275,4579,407,15776,8745,3761,590
19805,11343,18858,19289,15389,18116,19436,19271,6351,14840,5626
19806,11914,9489,12995,13236,2288,5114,18961,7881,12587,18151
19807,8677,5463,15942,1847,8160,1640,3229,3534,10339,4303
19808,12822,14680,16417,685,7890,18859,1489,3203,19852,510
19809,18164,17669,15612,18740,15938,15072,14328,16607,15397,798
19810,1885,5031,6785,18774,9648,13116,4400,2682,13606,5496
19811,6204,12640,4676,17441,12588,5576,2505,4666,17357,5441
19812,4852,4926,8908,9821,15318,9693,13302,10975,9017,7797
19813,3823,17141,19211,11084,7702,17866,12273,16251,2053,2910
19814,8989,2435,1668,6082,16260,7657,19887,7435,16360,782
19815,17310,743,5656,18002,9855,14437,11052,13962,1730,18759
19816,2369,757,14317,7397,17272,7653,2242,13148,18190,3949
19817,3292,4981,1850,10995,4848,3636,821,4711,17136,9276
19818,8195,7625,8036,16815,2988,4648,14374,11779,12780,17384
19819,4417,16640,10113,19767,825,19057,5419,16868,11890,5903
19820,19827,16351,15332,4806,17142,11897,3668,5983,4787,13753
19821,9259,1111,6411,2092,3087,10501,17570,1099,3473,6039
19822,14855,8974,19324,10561,17036,15273,15613,5157,17694,17402
19823,15523,16009,10533,9843,9518,18176,1044,9311,17320,11628
19824,369,18597,13810,12542,10985,11248,8067,5084,613,10830
19825,18744,10795,8277,15398,12131,13027,17905,12253,12695,15565
19826,10933,6953,13352,10090,9061,8127,18352,15949,15345,1357
19827,6318,15092,18281,14123,9093,13867,3955,14564,3765,15104
19828,11865,2044,16545,15943,9051,19646,18769,4741,17180,6883
19829,9140,16470,11397,12616,19804,2126,6825,18639,6163,19161
19830,8788,13631,4394,13841,6209,19906,2967,8635,13811,14794
19831,18544,4717,10946,7172,5754,12117,16100,6244,12573,14137
19832,18170,2761,9239,6130,17047,5621,8511,12329,6955,18712
19833,4432,18712,19649,17430,7000,18325,2615,17708,18032,13368
19834,8580,4148,8991,8834,15355,15272,14338,3407,10237,19739
19835,4335,2242,4089,266,10096,16889,15914,6032,16413,7907
19836,19672,19684,15733,12255,16364,14196,6544,13417,13624,3561
19837,18913,4652,2419,323,583,6926,5294,3552,19693,1369
19838,4302,13065,10712,4266,7429,7259,4025,19930,1139,9904
19839,2133,19412,8670,18544,16159,8542,1173,15505,14767,13636
19840,18118,2687,10736,19312,9179,10458,2822,4654,201,346
19841,14660,19030,7802,13430,17354,10169,16192,4277,17741,13600
19842,9166,11783,11993,14132,8193,7959,8547,12697,8020,5517
19843,6294,5899,19466,6467,1525,11054,7428,19335,18731,8200
19844,10807,18638,9247,12295,16224,13830,7045,5760,1836,14828
19845,5858,19508,17912,11470,4605,13336,8588,1779,16922,4236
19846,12360,12972,3153,9752,1534,2585,15262,16036,3309,5569
19847,5230,6017,18439,1367,1927,17820,4093,18089,4837,8380
19848,6203,10909,9152,9635,1286,8397,10532,19217,1935,13308
19849,11820,6981,11031,9358,12420,711,8713,11147,1047,8739
19850,4690,10093,17837,16449,5556,3102,18517,11389,19165,5051
19851,348,15766,16389,8307,12120,15605,1131,14432,7928,19277
19852,13702,18493,1505,7411,10295,5013,2992,14763,8830,11958
19853,1836,3237,17025,1930,12172,11305,2843,2201,15566,15603
19854,8190,8767,5364,19371,4162,574,17931,15393,17483,17325
19855,19658,7988,16817,4291,19120,18059,14670,6827,5831,8776
19856,3215,715,8422,7634,12641,9192,10514,18385,10748,9935
19857,1854,12093,8456,2024,14758,18727,16263,1495,6349,19050
19858,3232,19294,9561,1564,12498,19938,17583,12514,15696,2772
19859,18132,19914,19055,14232,13437,5519,1288,13559,15990,18492
19860,5919,13780,13903,2671,14202,7293,391,12807,11396,4704
19861,17968,10259,1276,19503,322,15365,5040,8227,10398,14508
19862,15169,7303,5474,7851,9359,13805,15527,6391,19996,14614
19863,12970,6809,8154,12661,8969,12084,1210,7225,7813,162
19864,12785,4031,19610,10420,350,14289,5940,3324,6123,18987
19865,938,16772,18133,16803,1025,3102,16608,19499,8479,8401
19866,6057,9982,8628,2530,3884,9060,12631,6469,3073,14651
19867,10256,858,13921,4919,19574,16424,5385,15967,13322,13205
19868,19242,10360,19269,16849,6108,11731,462,11117,16090,18536
19869,7802,8323,9080,15705,13323,18871,9929,4783,4622,1709
19870,16673,18165,14331,18682,19997,960,7380,11815,12970,15670
19871,10703,3840,11714,14007,18054,6204,19239,350,8154,19310
19872,16896,4298,5303,19660,1854,15789,8968,16713,12470,19323
19873,6764,3861,10498,11949,10151,13309,3783,17956,15965,11126
19874,8222,1724,8007,8662,12970,14073,19758,19345,19493,11707
19875,8473,2310,11291,8602,15482,9226,3983,3077,18478,2412
19876,861,5575,19771,11314,2978,8238,16423,18949,18634,160
19877,9917,2106,8738,14749,16564,10667,17320,10604,589,17603
19878,3340,17690,13861,15733,8902,1505,13687,5433,16160,14867
19879,5843,2503,4054,7114,1742,8041,13905,15243,1075,8001
19880,8556,7347,6672,853,1322,128,5806,5328,14506,10732
19881,17005,4649,3152,18326,9832,10733,17991,11978,11118,2792
19882,12342,19621,3053,4030,17067,19072,8968,1175,13027,13696
19883,7470,15919,5043,3112,13423,5196,6149,4800,7700,15359
19884,14154,5413,4940,13012,18241,14700,5250,5266,9967,3407
19885,5552,9053,8024,9477,10836,17633,3252,14361,5871,14382
19886,17779,11386,8287,16867,2994,5862,4939,8516,11376,4721
19887,6126,15705,8139,10355,5759,18194,17359,18520,13358,6935
19888,1705,5090,17226,17660,19339,16584,16392,19032,7118,16039
19889,8261,17768,540,725,9443,19214,19183,2682,19529,11999
19890,4630,13527,11882,11273,7010,18351,12009,15790,10255,9491
19891,12192,6973,11369,8768,18773,16307,3918,1637,17263,17099
19892,11765,2490,11432,10655,19044,7448,12801,11389,18142,12614
19893,6723,8077,7373,11059,7402,5388,7752,2117,17724,17760
19894,2195,9729,19792,17347,16606,12952,12419,6918,11317,3433
19895,6726,11729,19703,17133,9080,13245,18388,19769,15014,6473
19896,14502,3894,13600,12362,4058,5662,13323,9459,2940,15320
19897,14828,11302,1602,17747,14762,2587,16413,12559,9737,4436
19898,17847,14709,18502,16535,18288,2672,1226,19624,14528,10364
19899,19889,15770,3541,515,19912,12835,15894,16030,9927,14164
19900,15048,7408,6077,4655,13029,5270,18481,10682,6149,11360
19901,3438,7271,3224,10543,17876,16481,16447,6464,12005,302
19902,10014,2455,2626,12465,19348,10542,4741,479,11816,9894
19903,2049,8785,10341,15582,13310,16242,19255,5678,16151,12206
19904,16589,7701,8398,14612,18554,15036,19274,10630,17805,14992
19905,10511,15581,14039,8766,10039,3192,13667,10222,814,704
19906,14555,12312,10438,13028,16669,12797,9053,17915,1773,16167
19907,5230,13689,11761,3712,14616,2451,19631,652,14988,10018
19908,250,14262,19250,19441,8245,6807,13530,7715,5368,17780
19909,13411,18410,17588,424,9868,18546,10535,7742,13621,10864
19910,10588,12729,8546,15307,19295,2971,13921,10139,1683,12695
19911,2241,19482,15153,19839,294,12732,15152,2702,5717,9076
19912,9696,4202,14020,17897,13622,12148,7991,17484,2269,6995
19913,16704,16012,6420,2473,4512,8334,3952,7527,15412,13174
19914,18350,2936,13135,13031,13541,16555,16199,12941,14692,12810
19915,9997,19214,8182,5622,3913,4852,3727,5883,10100,12326
19916,1683,17563,7357,525,7627,18774,18355,7190,15981,15568
19917,17508,15397,2828,14327,5517,8581,2883,19868,4982,17973
19918,1634,4008,14828,14813,17031,4923,8772,16396,9250,1019
19919,1645,19986,12598,17456,15457,16487,12205,19829,9169,15298
19920,12152,1398,5085,4066,11858,321,14356,19761,4097,13202
19921,17780,10278,9124,13629,4222,9533,5690,19245,17321,6207
19922,7654,10887,4750,9303,5048,3975,6166,12671,16301,16177
19923,12997,19450,2024,15039,9460,14671,3959,12893,9722,3157
19924,6122,15764,2514,14285,3687,10276,12246,15571,17063,19193
19925,15553,3341,3787,8846,19721,6416,6299,5070,8303,11937
