"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010"
14774,9623,17027,11939,16110,18153,10451,8423,7180,8465,12426
14775,5770,14874,10328,7118,17465,6209,14477,1541,17816,14069
14776,14280,3597,11157,15048,19995,11600,4558,1608,12462,12070
14777,12802,1071,17583,17982,3981,19176,10781,392,18148,3452
14778,17440,13942,10669,11141,9822,8328,10684,15390,11473,4149
14779,874,19743,17062,13279,7155,1362,16454,6591,855,14887
14780,7708,3845,11707,15881,13931,11666,4057,2783,10189,16074
14781,17273,16780,16583,7183,6371,10983,8635,219,15622,17693
14782,12668,10897,6953,14677,13063,4848,15413,2800,10458,6364
14783,1765,11922,15886,19274,7369,7127,13549,17812,18854,11140
14784,742,17107,1726,11151,10753,2351,922,11822,7338,2408
14785,18038,7334,18182,3400,8091,14307,18858,1493,1261,1197
14786,19631,12259,2854,19252,15844,19769,17191,9093,14472,7704
14787,18822,3384,19374,2441,7519,19844,16832,18107,2254,14095
14788,7350,19124,2784,561,2174,19416,4302,8204,13335,9578
14789,6403,17564,5124,18034,16440,1937,12780,8248,8610,16273
14790,101,8638,359,10333,10094,13842,10715,4920,15649,10635
14791,9042,11581,1132,4972,13627,3553,1398,17596,19481,11252
14792,9174,5454,18632,18466,17582,6173,2519,11351,9363,9253
14793,7625,3418,15085,7480,17709,10609,10723,6939,14293,13721
14794,7385,13234,17705,18358,10263,839,13044,9887,19237,17944
14795,19867,19900,1602,17305,17251,1098,3411,3592,7331,13292
14796,2851,8590,5808,598,7355,19609,8749,16130,18859,3601
14797,7125,2337,4602,5035,10108,17452,18802,4569,3863,15777
14798,15666,7109,9646,19028,12932,14661,2466,14459,13979,7255
14799,19589,14600,11393,3844,997,6999,16368,1324,12343,6015
14800,12889,8272,3637,11140,10524,17300,2483,10060,2324,4565
14801,19252,8237,19818,14430,2391,6619,19770,13744,15970,9376
14802,15814,16969,5631,3978,3034,9570,1739,11824,3942,2877
14803,11229,10256,1853,5358,7093,6154,4961,16168,9868,9310
14804,7714,947,3704,5865,6799,4745,11312,3023,12222,6528
14805,10506,14861,17760,3660,17720,11312,1843,11402,5151,5200
14806,15227,14563,7083,4314,19441,12575,19103,11352,5764,8393
14807,14140,4799,5015,12035,12953,6697,19283,13367,5047,11553
14808,2820,1680,18858,14318,1148,18699,5287,4934,7649,12354
14809,8277,17016,4232,16692,18229,7514,13705,19286,19075,19167
14810,18172,18061,19813,2519,9864,14524,16572,13143,16585,16606
14811,1450,10737,14303,10206,6451,3044,7186,15154,10956,11917
14812,12162,17421,17866,6698,15014,19227,2493,1735,545,10488
14813,8641,19841,6382,15814,10255,13112,19113,6529,9995,19118
14814,5010,11313,16225,17381,16598,16609,7942,6209,1492,16647
14815,10316,4529,11657,6521,5580,17833,13604,15359,12787,16031
14816,4425,19579,7174,1660,3742,17564,6288,8270,1974,4966
14817,2748,7500,6956,928,1041,3622,6141,1870,2693,12735
14818,6018,14821,7945,5282,11684,16155,1634,3893,7328,9887
14819,1283,18588,12536,6210,6821,12432,3440,4589,16704,9470
14820,10334,17275,13866,12583,4257,4895,7287,12282,9616,3513
14821,11348,272,13009,6468,4219,16708,11564,14700,19953,11827
14822,13565,751,10684,4705,6617,560,960,17488,1751,5779
14823,19068,4662,6855,17302,5269,14447,19759,7782,5343,5696
14824,6800,3847,12964,8942,13180,2920,9355,1129,16201,8195
14825,376,6166,11811,14138,13780,1854,919,11864,8660,2524
14826,8257,19937,11827,15895,7295,8685,935,14005,15253,2629
14827,16092,3790,11328,3222,629,13802,18371,15427,766,17299
14828,19000,875,8149,12613,15063,18108,18138,17532,15302,19679
14829,4982,15269,9564,10146,13353,6474,13894,2456,14112,5105
14830,16449,8940,3390,5042,5389,14487,7309,19453,2970,7643
14831,5410,19029,17403,8145,4612,13769,11589,12858,2299,8539
14832,15141,15847,12871,18366,16467,3431,3875,13323,1516,7551
14833,1078,11806,4955,5509,6610,7799,5604,761,8386,8665
14834,5207,4892,9804,16996,19659,13047,5570,6587,5690,2840
14835,1051,6303,18344,11171,17850,16932,7650,4555,4980,18946
14836,17445,5026,19131,366,14564,10502,11823,16515,13160,763
14837,9049,5079,1680,6354,19773,13036,12231,16781,5666,7291
14838,9746,4585,17747,10335,18578,19126,16235,8313,786,13404
14839,10706,19208,16292,17133,3240,13702,17673,17165,15024,825
14840,11277,17788,2068,12572,13031,5834,17263,12733,13088,13795
14841,3748,7154,14494,13583,10206,428,18199,8493,14423,12097
14842,17947,12184,17922,4488,19014,6541,6785,15933,9601,14199
14843,4799,12340,14890,5008,17487,10501,14411,611,11347,11265
14844,11781,8741,4733,1844,16488,18673,16606,10140,14361,8130
14845,7621,3551,12455,15515,14798,16031,4662,14735,18881,907
14846,10699,6989,14128,10916,13151,834,19291,19726,670,12189
14847,10208,6982,3445,13067,10089,3517,11264,19161,4392,10461
14848,15258,1386,13729,6428,771,17516,13324,3807,9939,15997
14849,6503,9819,6631,10579,17845,14688,18324,8863,7262,9453
14850,2258,4998,1216,2728,18118,13969,9833,3471,10199,11814
14851,3320,6926,18492,12752,5529,10192,8237,10784,5599,10539
14852,14164,18942,3844,3332,5598,8374,3989,2996,12513,150
14853,18250,19715,10894,13741,4703,5965,14981,8427,3220,15410
14854,13053,9605,4326,6913,18174,2102,8553,13199,19479,8426
14855,1299,1174,191,6533,13546,15960,789,16252,15350,18532
14856,3949,1618,18632,8997,15776,17305,13725,8864,12567,2577
14857,5391,427,11562,5116,11607,19592,10388,19122,903,1443
14858,19489,17565,8355,594,2217,6860,3956,1375,17221,13262
14859,17069,11679,5315,1515,18593,10130,941,16381,8479,16614
14860,11483,19025,10105,8547,4037,10942,10138,4617,16718,9144
14861,12746,11088,8715,4177,7109,5241,1550,8996,19596,7159
14862,7132,15907,2831,12141,244,6290,12696,15116,8979,963
14863,1888,16762,19556,14027,14361,4004,16622,1211,14657,17377
14864,18627,5787,19692,9585,8156,2793,15501,14863,4425,15633
14865,14739,15493,11575,14741,16392,4306,11346,12170,1877,15179
14866,14222,13540,396,8509,7319,7633,17127,9442,18131,14659
14867,15282,13198,10210,6314,9662,17553,446,1596,3660,15136
14868,3004,11845,4212,10236,8231,17221,2793,15577,16311,18206
14869,1862,1267,9739,10952,3398,19372,15686,8880,5942,1279
14870,3900,11950,12314,5642,12191,335,15721,13119,7569,18342
14871,16032,15761,1044,5147,11543,15420,11594,10044,5203,3531
14872,7192,4846,291,2883,11476,16821,15484,5119,5305,19160
14873,2625,7404,11351,8431,5435,16154,13544,19997,10423,9536
14874,5468,16581,7867,16056,13747,6887,5669,5164,433,19199
14875,7540,4485,10582,14112,3258,10547,5171,17323,3221,7298
14876,10690,16200,8024,15177,13474,13389,9600,13600,1339,10464
14877,356,1982,12839,15887,17128,12488,6617,17810,3642,18766
14878,16147,19072,1607,3976,14113,17734,4147,17845,5723,2723
14879,4665,5529,10126,4102,19232,4500,5804,6823,302,8614
14880,7839,11764,5471,12581,793,10441,1366,16444,12378,15323
14881,927,4851,11305,14678,3611,18153,8178,11125,9258,17590
14882,15236,3689,2511,7580,16222,16564,2105,645,3721,15324
14883,12871,10542,7196,4570,11335,11992,8263,4180,18595,19384
14884,15662,8216,12801,784,16282,10745,7241,18988,12372,4266
14885,17850,14840,11591,3254,15422,13898,4533,11156,2840,10530
14886,5414,7753,11944,18830,11137,18215,10245,4189,5805,1781
14887,433,8729,15222,12130,3790,8942,2901,6433,2368,8143
14888,6652,13863,8160,16642,18202,14700,11574,4618,17102,11632
14889,3164,6364,8198,8445,17945,11982,13532,9083,18440,12230
14890,13021,6426,10539,2427,8038,5049,1433,16886,3739,7596
14891,3931,12773,15963,12130,2585,9416,19646,8365,12749,18849
14892,6314,13732,9797,2739,10993,8948,1804,16627,12067,466
14893,19380,1762,15878,18962,10323,5838,4922,976,18590,5032
14894,12743,10856,10313,1133,14026,10033,6654,14581,11358,7418
14895,2830,2744,14847,15821,7579,899,11093,7915,18427,15153
14896,7042,17327,1710,12315,9287,1091,1410,15222,13216,7249
14897,5449,15977,4340,14193,6981,6650,10272,14323,3939,7629
14898,8031,4915,4472,8142,13257,3738,8162,5386,2003,9940
14899,1067,13122,2559,16282,6516,19426,1207,17294,10169,19758
14900,8770,16855,17711,13862,14487,10631,2198,8244,18610,7051
14901,11851,2553,18338,16208,6543,12966,4929,16624,1430,15598
14902,7831,10939,2530,536,18805,10438,16575,12409,13901,8924
14903,18903,9923,12191,9191,1017,17533,2915,14813,9074,11070
14904,3490,1008,14687,12042,2826,6570,1015,12845,19337,5025
14905,19713,16154,9291,7062,1706,5806,18624,15953,2152,6212
14906,751,10637,7334,12703,4666,11055,13452,17903,5408,19972
14907,14586,2632,440,18304,15041,10329,17123,18178,4882,1752
14908,19602,17518,11255,16423,638,9773,4552,620,2287,8560
14909,9800,3154,2768,19835,16735,11323,2521,15528,8362,10142
14910,10722,2269,1421,1655,8147,3800,617,3081,13109,7577
14911,16396,4163,10399,1788,3313,15086,16364,10939,19409,18436
14912,9188,4059,8750,6953,2688,6758,13720,18101,944,10362
14913,7509,10640,10978,8532,3725,16471,16112,4859,13931,4819
14914,2835,14100,16938,1684,15637,19368,12184,12768,1351,13853
14915,11866,2880,4403,15131,10985,9156,3116,18431,1256,15727
14916,11053,8467,6652,1479,13523,9190,17283,9669,7838,14318
14917,377,9971,3907,4128,7096,201,6783,17895,1381,4842
14918,12138,2058,214,13843,10052,3436,10426,18318,2899,14836
14919,14828,410,2683,16615,11927,18558,14973,11605,15041,18531
14920,1700,18601,12436,5494,16501,15964,6293,15600,8680,9650
14921,11715,7127,2153,6173,12785,16301,6372,17389,4851,3016
14922,16406,14567,2444,17781,6118,8646,19283,13919,17169,9452
14923,9513,14620,6553,11512,7844,9448,4883,19465,13235,2518
14924,15824,15250,7912,18686,6953,3560,14124,16025,12454,19419
14925,1786,8891,15425,15692,9202,16206,14819,493,815,10921
14926,12282,4881,14712,7883,4134,13085,3654,4191,8705,4231
14927,12726,3807,7491,1608,8130,8598,9200,11871,3209,6559
14928,14237,17191,747,249,18877,19733,8552,5284,6692,14641
14929,13190,9156,10766,13687,3895,6242,12404,18769,5940,17415
14930,4351,19712,12297,4841,3506,10077,17728,15172,7200,14072
14931,3739,13053,16517,13577,2706,113,12006,13078,2354,4747
14932,19409,19224,18266,7728,9591,15199,13008,10578,6615,957
14933,3846,8571,10874,1612,3243,19369,14229,10035,9494,1170
14934,11181,10286,19633,9436,19651,13925,3559,9849,13023,180
14935,12048,183,9615,11600,3233,6303,9281,6395,19066,6016
14936,14495,2717,7938,12429,12095,6092,1373,16127,15026,8538
14937,12389,18138,10564,18409,17709,5763,1580,8190,14110,7764
14938,16059,991,14791,13074,6428,15067,17004,7287,241,14431
14939,11463,17263,3817,8269,4834,4675,4739,7083,10502,12551
14940,18435,502,10882,4598,16650,4716,14191,6998,6600,4815
14941,1574,2447,17119,13633,4642,3636,4578,17109,19733,8140
14942,17714,18120,4459,7592,15799,10833,19299,16778,885,4256
14943,4543,14113,11046,4640,13640,17531,1368,17815,7955,12754
14944,10805,10289,17976,15800,5631,9324,17718,10487,5211,17672
14945,5017,19446,12685,10227,2798,3479,2896,12365,1686,14705
14946,14867,17748,8047,16986,13105,7349,7327,1669,12133,5707
14947,12478,15223,19136,6406,16450,400,15097,7812,11976,11479
14948,9547,17861,6783,9189,17459,12691,7414,9070,13311,15970
14949,18621,17249,11093,15969,12922,13264,11517,17068,6646,11464
14950,8478,3858,12193,5147,8870,9609,18125,10628,3340,627
14951,14667,19645,12625,10424,5970,18756,1895,12550,4638,3215
14952,16398,18540,5460,14645,9820,10465,11060,17781,5285,12986
14953,9819,3158,8956,8752,7727,11124,3289,19194,19564,19312
14954,9067,17455,16755,6467,5566,13789,881,12518,14031,5697
14955,4908,7625,1494,14807,19621,2210,7712,5612,15006,2130
14956,1535,18304,5836,5963,7437,15948,6834,19184,8036,2349
14957,18520,3436,11370,13302,12735,388,4860,11792,16615,6555
14958,1794,4156,17524,10611,17035,19069,13735,7781,3931,15494
14959,17015,16988,17867,9446,19784,15298,6499,4469,514,2103
14960,11928,18105,7174,7158,8615,15125,9616,12314,2589,12513
14961,815,11113,1197,14418,14116,2771,3373,5477,7922,7700
14962,15116,11053,1379,1734,687,3282,15010,14975,10188,18571
14963,1253,9738,15147,18470,14274,12418,2088,8831,2974,237
14964,18075,6287,1070,12897,2608,18638,17400,1484,13643,17383
14965,13033,12353,19835,14573,4694,4654,18395,10161,7821,1744
14966,12335,3132,5643,19818,15751,5943,19590,5109,13770,17414
14967,5652,15822,3041,7954,19646,10635,17610,10895,16522,13005
14968,1988,1151,12614,3269,2251,8554,1840,15335,19060,14571
14969,9260,13695,18582,18348,355,5543,3732,13898,5869,16420
14970,16596,12654,12550,4610,18950,6476,1873,5020,16094,16456
14971,10202,12601,15176,7724,17878,4603,1511,19537,5902,12278
14972,9246,3900,16853,17405,8475,4172,427,9847,2178,12435
14973,8111,6747,11426,14682,12347,11455,4408,17568,9681,2992
14974,9077,9931,9460,3644,17809,4003,3360,272,14635,15308
14975,7733,5501,9740,16344,14462,17921,13627,7072,12959,18209
14976,2356,11144,5830,1733,10719,423,7480,8821,13212,13701
14977,11318,12547,3232,8947,15655,13801,10054,15849,2860,8309
14978,13783,19290,3912,8336,19157,13002,17051,12957,11553,12228
14979,14181,13587,4826,7192,14169,7835,1120,1775,2697,2659
14980,15356,14068,11317,6470,3934,19788,15042,772,7827,12217
14981,15645,9477,15435,8496,8671,203,2062,150,7698,19306
14982,2856,19849,13817,2904,1395,12216,2656,5603,9801,6787
14983,15779,13411,12424,19505,902,18645,16803,11021,10619,6423
14984,11915,14317,12548,6390,5482,1746,8586,16441,1850,270
14985,12217,5079,1765,8058,10909,3536,5254,5429,7519,15939
14986,599,6137,19597,3624,19463,2334,3468,5340,4312,4088
14987,18236,10589,8145,1914,8444,17405,10233,8667,18548,6311
14988,9593,12129,8509,8253,10786,8458,17048,10374,6878,11994
14989,3777,4813,12853,7084,17329,3825,6007,16759,11730,13741
14990,9010,14530,4036,16500,419,2792,8678,4033,5011,12713
14991,7405,3908,8605,5011,11322,8061,15505,5493,1970,1135
14992,14817,9276,9429,17444,4710,9858,6193,9084,1492,10946
14993,8637,11774,19236,12183,18569,12930,13246,18490,18525,13836
14994,13163,15035,1941,7937,10147,16101,10452,5453,3997,1922
14995,5715,6340,11655,5746,19321,11867,9983,8270,8619,187
14996,5984,4172,1158,3161,7805,15390,9048,8467,229,18675
14997,16264,10438,932,3172,18851,1235,8167,11312,346,19862
14998,9228,8295,9419,5169,4062,840,13778,16865,12814,6681
14999,13079,1452,1433,17534,12595,17739,16837,5843,18030,10631
15000,2053,13807,6182,6767,9554,18099,10210,11067,15697,15266
15001,4521,8790,5292,11336,4127,6638,13457,10401,10994,7632
15002,3518,8110,2622,6551,2023,8414,11211,16323,10751,520
15003,18108,15523,159,15510,16654,18902,1659,17417,19146,6273
15004,14398,11987,18726,6586,14875,13541,13324,6293,7343,15561
15005,2146,9582,3562,16509,2851,6926,3324,11753,6671,3907
15006,10240,12112,18712,10904,14486,18016,13695,13548,18146,10234
15007,17869,905,8462,708,14243,8496,5790,6748,15229,14436
15008,9201,4891,4661,17638,18607,11327,19607,16681,9371,17086
15009,11238,8422,14707,14820,15462,14607,3395,13956,7284,17542
15010,10442,19632,2068,4166,10634,18094,4845,16839,18326,14794
15011,7242,6731,17083,16865,7268,14770,3002,9694,3356,11837
15012,7795,14684,2856,18993,9492,19816,17583,19142,16476,13378
15013,14139,18513,16656,1412,14605,8554,15050,4412,12560,4127
15014,6351,10671,7961,2945,13753,1532,13026,5277,7242,5219
15015,998,4872,10165,13871,16847,19297,3832,5703,7193,17608
15016,14194,19542,10111,14934,11473,12990,12244,11345,15907,14815
15017,1204,12658,4851,12065,15861,3324,9557,9841,19824,7212
15018,16694,10163,5342,10838,9311,12939,18705,8767,6115,4312
15019,4653,9414,3935,18582,4252,8004,10201,3670,15144,18924
15020,9900,15574,7879,15563,14403,17576,5665,19336,16755,3880
15021,4928,2249,10913,7683,6796,7588,12328,18839,9631,7854
15022,16001,18869,7487,3743,18036,1510,13467,8468,8259,16695
15023,11004,19867,11976,1281,9752,5156,7963,16825,10746,19999
15024,16067,15149,10339,6307,7958,6845,2514,7659,1486,3948
15025,5829,6604,9145,5820,2774,15424,3873,11152,17528,1640
15026,5157,15624,12272,3420,15591,4727,7535,5723,19638,10013
15027,19311,18636,852,2581,18962,13265,4158,11794,17336,12358
15028,11640,19121,3595,6902,1367,7110,14011,7914,16643,13236
15029,7666,1645,19923,4858,16412,10540,1158,12456,2944,3377
15030,12845,12928,19711,11250,10371,5305,16453,880,820,13772
15031,11479,526,2793,1080,2460,5667,18471,17119,18305,11508
15032,1943,1370,12436,8163,8710,16997,12184,3609,13016,367
15033,18905,9309,1511,18938,7202,7881,12894,19505,10699,7879
15034,9348,6192,6558,6362,7482,17566,5277,2286,2442,10338
15035,12353,19500,2569,2059,16963,1891,5045,16313,18005,12944
15036,15541,19062,2225,14264,5443,2428,11307,13192,15539,264
15037,16459,9949,7676,15590,7996,5391,15885,6789,14310,3616
15038,6582,19677,7114,11764,19439,4338,7593,18892,10891,8946
15039,19174,18623,7510,14513,5287,15440,18741,7159,11061,18264
15040,604,13948,3448,5422,1933,619,6166,19433,11059,16614
15041,8870,10854,15781,17289,9880,18240,2817,17155,6916,7102
15042,7916,17195,9426,12014,1932,10668,19099,7024,15167,16012
15043,9908,19268,5395,11910,13463,18003,6434,17228,7907,11089
15044,7716,8765,13013,19556,4514,16349,7712,8831,18981,9325
15045,4889,1920,16455,17102,5957,13963,14614,15572,1263,14295
15046,3585,15590,5654,12691,9202,15332,12189,12902,12313,14288
15047,13632,12639,8447,7244,18212,1092,4324,6986,2076,7321
15048,19582,19157,14781,4801,19828,5882,15735,12099,12673,5057
15049,9608,4689,2290,7816,11944,6935,983,15982,11639,356
15050,17816,2657,4989,8308,6610,9677,15572,3652,17284,1243
15051,894,754,2405,14431,19413,19004,8135,1565,15245,15146
15052,13459,12860,18602,6515,2640,10635,3858,4003,8707,11894
15053,17153,14984,11470,2706,6405,9063,4978,7104,11825,13871
15054,11799,16086,7454,15012,4232,19710,7841,12891,15157,5892
15055,4047,14790,7688,16811,5691,17182,6239,9416,2666,6045
15056,9082,10263,8797,19420,4434,18140,2569,17498,393,4663
15057,4476,14088,4889,12135,12895,2596,4434,7390,10189,4183
15058,10377,9537,11688,4811,3302,8448,17768,1845,6539,6252
15059,4208,7671,3021,12402,12311,12574,8642,3290,13775,1258
15060,9263,10556,3369,13200,3318,9799,18362,12685,10217,19245
15061,7605,15728,5808,18222,7950,5042,9935,3571,8024,4862
15062,9895,7732,16918,16571,5374,17727,4548,756,9120,11707
15063,17415,5730,11446,3322,9625,4015,15529,4752,9372,3414
15064,5022,10878,18415,8287,11351,2188,7865,4682,14362,18343
15065,9049,4233,1701,14655,16057,15177,3679,7455,10020,5508
15066,10857,1367,12714,16309,3188,7080,7082,14366,15209,13191
15067,8670,4467,8306,11067,16671,5416,19078,16309,5618,9474
15068,9093,14402,326,3929,19445,11488,2559,11046,2573,7261
15069,14995,14925,1172,15210,17514,13527,4640,6475,16597,14577
15070,3049,14585,17000,4107,19876,17684,17486,11836,17678,15000
15071,16909,11612,11017,4906,5531,18978,3727,15163,16542,16968
15072,6466,1286,11127,19866,12403,13373,4525,6431,6794,8009
15073,8841,7617,16819,4377,5931,14106,13256,8213,18941,10655
15074,12571,11132,17655,6220,6642,15921,8096,14988,11430,15725
15075,19388,540,12678,7963,19458,3132,1960,10804,1066,9811
15076,13131,106,5470,6041,16726,429,7172,15341,2329,4693
15077,6616,3741,13588,14929,10746,10728,15783,5692,3900,14911
15078,10647,5107,15985,15338,15486,9729,17896,2860,6674,2503
15079,7805,9920,13124,6037,1582,11837,4864,18405,9354,19642
15080,14228,4803,14140,892,8650,13478,14046,1365,11612,3856
15081,1943,6327,2642,15504,1765,13119,1909,2949,4664,837
15082,4187,19743,8100,12627,3687,4559,2410,16973,14656,3232
15083,8316,985,6445,14225,13168,18702,1836,13612,4250,16675
15084,5307,14502,2208,4345,13471,4309,19463,3038,7533,11904
15085,12844,13720,1950,7469,8020,18645,8329,10093,1200,13146
15086,3488,6783,11926,7815,15576,14352,19119,14899,11744,8745
15087,14629,13806,16754,12713,9218,17909,16011,12328,3945,15349
15088,8011,12711,13795,9169,1028,7590,11673,19383,7093,12567
15089,13477,11660,10954,19385,10428,19564,14407,17750,19682,15946
15090,19035,19071,14798,18997,13133,17276,1822,10565,19968,14580
15091,6254,9308,2752,7269,19597,3483,14279,4919,15254,10938
15092,3171,4191,7350,6337,1403,19887,11768,15725,17570,11657
15093,7073,3437,17529,622,15895,9252,8195,15278,13770,6478
15094,4264,11087,9041,16403,17582,10842,5214,19656,11250,12896
15095,12200,855,10886,18801,19823,6111,19058,18455,16977,5889
15096,19770,673,5354,6129,9446,5618,4680,619,11552,19286
15097,10728,16127,7371,1942,4598,16520,8496,4259,12177,15980
15098,10221,3017,8033,16036,2167,10711,3668,4226,11602,18514
15099,10415,4505,10047,17050,19060,13115,3772,6921,2670,7780
15100,18612,14852,15452,14099,2876,4070,11940,8103,15343,9195
15101,15841,15436,1667,1905,5480,10242,3252,6998,5354,12800
15102,4796,4616,3201,13644,13538,1034,8032,2137,4182,7468
15103,8875,7664,12867,13033,18586,10863,15846,1547,10250,15365
15104,726,7806,13779,12387,5476,1594,12984,3763,326,17374
15105,3454,573,16183,10990,19707,7038,5209,5268,19216,16410
15106,4596,1686,10902,9046,17830,4126,17686,14554,2435,8669
15107,3019,1149,737,5373,1771,16257,10190,1591,3264,9264
15108,13171,19238,14970,17293,13203,14462,15629,19365,13018,18296
15109,1870,4918,1875,1344,18921,18881,17906,3720,8696,4841
15110,4458,11713,14094,9803,12151,18302,18256,1280,5144,5457
15111,5762,3184,16581,2595,15748,3326,15245,4122,11958,408
15112,8207,5514,10512,13984,3290,19123,168,8665,7210,14482
15113,9055,17776,17371,11681,5468,15187,19036,3673,3453,6589
15114,17564,1195,17664,19974,2159,5008,699,1194,10196,19799
15115,6674,1428,12545,8894,1175,13234,8128,19467,14562,6320
15116,13934,15257,17119,148,9426,18226,12708,3819,6323,17049
15117,10032,18750,17128,3402,7593,10258,19821,1354,262,9391
15118,12099,774,11281,18103,7919,9097,13415,3832,1900,10662
15119,2468,10582,15807,6026,6887,18151,12609,19808,7667,10232
15120,12805,7895,2272,16964,17240,15165,6550,6315,1519,19143
15121,11960,1750,18291,3085,5767,6390,11871,15512,9119,18547
15122,17136,2571,10326,13810,10985,14371,5590,14113,19899,2726
15123,6455,6092,17469,6103,16247,10865,14767,10969,13748,15903
15124,4504,7943,17520,19579,675,14892,1892,9191,5152,19528
15125,18641,9973,8403,14623,14217,10391,4276,9770,17613,9404
15126,2499,9392,8300,17322,4392,13112,13008,663,14018,883
15127,12841,14882,761,18850,7062,1683,15632,19710,3958,1235
15128,9367,5887,4528,9701,8345,8701,4884,8136,13836,17100
15129,19490,5730,19994,18889,15912,9222,15323,7164,18210,16033
15130,14683,12543,6012,10952,768,17648,3619,17943,15340,6987
15131,18427,18033,12653,15646,891,239,11148,19230,10116,18947
15132,15041,1176,10590,2568,9428,1177,4351,3937,5112,17873
15133,7996,16555,6749,9339,17598,15099,14875,13798,14939,6734
15134,13631,11634,8388,5677,17346,3655,3664,15746,9045,15596
15135,16715,5144,6565,9898,11150,17563,14628,2245,19488,9349
15136,19584,490,4942,17398,17444,8838,13109,13910,13410,13092
15137,15793,2039,772,6278,3591,11941,9260,8395,11605,18589
15138,1675,17091,16394,17144,6809,16522,1546,7946,1816,8350
15139,5965,12397,9541,16558,14377,7122,2876,3754,14920,15087
15140,8480,17814,1721,5678,8265,18508,11813,13695,7637,15464
15141,1818,2804,15295,19091,6951,12608,5266,13862,11198,15458
15142,18946,13956,1523,187,6088,3518,2395,648,12965,1379
15143,8504,6060,13082,18885,740,15892,15858,431,15962,9730
15144,8818,1638,6099,2774,1054,15745,10831,13532,7994,14027
15145,5533,4026,19699,19257,2657,14166,14640,4528,17343,1916
15146,6175,4308,10591,2402,4946,6512,2620,6723,5581,12644
15147,4832,16331,8187,751,12082,7048,5496,3969,3475,19722
15148,15359,2485,455,3179,368,3847,4019,12307,17363,13312
15149,16624,818,7553,19416,13713,16885,15424,8575,11383,18746
15150,9429,8197,17440,14597,12193,4406,10582,2225,13287,6141
15151,7150,10347,782,8812,110,18413,11809,14203,4685,7746
15152,13859,2429,828,17078,7553,3256,18978,7751,18747,1105
15153,5594,9585,19382,4050,12591,12794,18143,4380,3253,3129
15154,10720,4886,14933,8471,12836,9144,12421,16558,5666,6112
15155,13522,2523,1104,15456,6181,16683,3124,17885,5453,5449
15156,18981,18487,346,17313,15688,5818,13076,11412,14389,18638
15157,15944,4252,8785,12138,16867,11635,11311,12634,17588,5973
15158,6327,18437,6408,7033,19389,3005,10264,4956,2974,4402
15159,13490,10567,6521,10177,5867,17766,15523,9173,232,15706
15160,19755,3422,1368,13629,1921,17059,10595,8230,9198,13576
15161,3491,3795,12387,8501,19002,17906,5230,14999,1832,17076
15162,14310,1259,19845,19876,11001,2875,2131,16748,5835,16984
15163,15541,2491,2465,18937,7852,804,9401,1416,14591,17032
15164,11354,5323,9847,18490,7645,14179,2438,5202,16520,6978
15165,7468,2332,2662,6497,16642,15361,15362,12198,18552,10253
15166,10705,17289,11117,18088,15269,4345,943,9714,4458,16594
15167,11346,13338,1164,14575,1886,1051,2369,5882,7900,13581
15168,2724,6950,10095,2289,12722,11052,18219,9282,11649,17398
15169,6936,6819,3175,13262,16667,13575,17920,17352,5441,1086
15170,6392,5992,3354,13217,16207,1892,12639,4037,426,4710
15171,19330,6870,18081,5380,5976,16569,15259,18717,13771,15655
15172,12058,10632,4966,11207,3763,2404,6319,6022,14986,9416
15173,8787,7057,12327,11035,18886,8456,10311,7431,15170,10505
15174,10998,19506,6538,3841,15428,11714,13458,14301,5694,9711
15175,6628,8782,9969,19522,7356,16706,320,12209,4143,591
15176,10155,8627,17473,1348,11270,13281,1311,18236,12820,6406
15177,7255,17734,8087,12271,4972,10125,6221,9385,14748,5453
15178,2429,18806,5704,417,9916,3244,2813,11653,5653,11488
15179,12671,15506,7934,8203,15235,7486,9228,5065,15937,16918
15180,9915,6413,11805,16924,16337,19841,5040,14263,1571,16854
15181,9409,11953,8622,17133,3907,18359,17572,17919,2946,13228
15182,16637,7592,4785,1126,4267,15571,18174,18516,17791,3457
15183,7022,13669,14450,11521,1142,9495,8259,1387,14250,15239
15184,13440,766,545,5612,13088,5116,7065,7260,16092,6665
15185,18336,10071,7304,13922,11428,3108,7799,5157,19964,1966
15186,15885,17548,1605,6257,7909,4329,5577,13657,14427,13349
15187,16285,17136,12366,5977,11349,13265,11661,6683,8245,12041
15188,9061,640,13645,7258,2580,11075,17519,3371,5134,9448
15189,15502,8805,6708,14313,11371,5442,10869,13845,19102,4968
15190,17872,2809,9391,7929,14063,12162,19536,17942,15984,19932
15191,3767,13240,16599,382,7811,11783,16445,9732,14936,11046
15192,3051,3040,1356,7492,6731,9195,12235,13211,18823,3702
15193,10455,3494,6812,5064,14175,14592,3758,8961,745,6190
15194,6218,10532,1405,10781,17330,854,8545,18581,11185,532
15195,1815,19026,13093,18173,1217,18325,8195,17040,3477,12248
15196,4430,19798,18297,10465,10733,11285,10893,2283,15281,10562
15197,12361,7852,1138,7478,14944,14905,6110,10147,16589,18734
15198,9343,8126,15929,17959,4167,14712,10536,17408,11380,7699
15199,2927,6215,15997,4835,2619,8802,15021,3957,7601,10866
15200,12785,2990,3801,2832,14137,15654,4911,9915,10928,9375
15201,7651,12631,12634,7708,14746,2538,7989,11963,18977,15801
