"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
15455,13810,12348,2417,11922,12452,17161,6280,15377,15171,7131,16191,6912,7585,11582,12935,4468,18148,16905,4404
15456,832,14828,18272,15066,4467,2109,8230,8085,18901,10218,12232,18681,571,16557,1452,19150,6676,15116,370
15457,19180,6175,9741,489,626,17861,15311,10062,19708,16670,11047,11407,12145,13124,17802,19410,3094,2721,9117
15458,6139,2682,11873,8002,19891,8063,15498,11904,4341,6659,17276,1150,19458,8169,18612,19244,4401,11788,7798
15459,18548,7521,1111,1960,12535,16620,15010,14126,14942,728,10671,3582,14235,2644,12587,3713,8671,2676,11988
15460,1956,3540,3042,3924,10414,4012,17166,16134,11776,6692,13037,17444,5648,10191,1465,3475,10138,18410,14355
15461,12968,5106,1403,2060,7591,11547,10417,4365,5412,16415,1170,11762,12872,19270,13135,8522,10050,797,18847
15462,7678,19536,15115,15236,8710,603,8926,8273,18682,2954,15596,6057,5987,10054,15704,14528,8868,2534,9768
15463,5044,534,11092,9212,11601,6653,9932,15974,11228,19547,12945,10231,15663,14303,13452,19728,19777,18798,15886
15464,6687,11073,14660,13575,11482,7470,1645,9502,8063,816,6855,10683,3407,5185,16318,17538,432,15057,9001
15465,3930,9689,6016,16322,14020,561,6354,10831,6167,5039,8890,15890,1895,3924,19481,14175,9387,396,19527
15466,3739,2716,4765,8369,5491,9306,12537,19337,13574,15712,17843,15869,12862,4711,2874,8438,19523,16157,4152
15467,19794,19159,8802,12875,12667,14090,5606,11095,10759,2548,10345,17717,18473,3510,15807,117,12205,17542,6889
15468,3445,6157,2609,13985,11950,17397,19810,2421,15978,14152,12123,9901,6594,6986,6836,17223,12979,16281,8508
15469,10503,17982,7770,19101,488,14158,5001,8458,8699,9476,4138,318,10171,10791,9687,11984,12368,17850,15902
15470,1915,3974,12137,12420,11960,4812,2936,801,18185,2632,16661,3865,3856,13875,5628,17693,19162,2367,11932
15471,15407,18184,19120,19282,14892,2304,18794,10036,10813,18492,17910,6763,6513,15237,7007,14476,11070,4515,1747
15472,7391,15414,1939,10481,16829,4120,1284,3768,7629,16942,18343,13590,13664,12068,325,4407,5653,11956,3894
15473,19336,14671,5666,8793,14562,6073,7387,15369,5518,5721,11816,5152,5687,10947,9901,7029,4314,18450,9472
15474,10587,10819,4350,3596,19491,1352,7935,16369,5459,17214,1941,19253,17272,17368,1212,6308,817,1661,11106
15475,3239,19733,180,16719,328,2001,10566,8196,13253,15444,5048,8122,7328,2777,8356,4313,4145,18813,4156
15476,544,3081,1665,12706,7975,6654,16908,16527,8239,10831,14420,18648,18332,12779,834,3131,8696,10506,12909
15477,11646,961,336,19263,7998,12276,6670,10655,15597,7453,18475,16061,15350,10537,17976,18453,1733,6664,19474
15478,17320,16411,19702,15416,14551,2013,19201,9214,6993,19035,7458,5788,16886,9735,15473,5603,7869,3337,19974
15479,2258,3496,18307,5389,15009,13384,4064,2956,2964,17808,5367,3826,6914,18417,19443,2848,5103,11094,7417
15480,13451,6982,16054,14248,3019,7260,17749,14574,18598,4103,17150,15893,5822,16830,12845,16510,19429,342,16112
15481,14258,10705,6952,5113,2846,7182,12440,12255,19455,2044,18043,14598,12599,10947,19078,18348,5965,5104,7772
15482,1592,2296,2468,16164,4855,732,19516,18617,17463,2227,16608,7556,14025,12909,16602,19537,13911,5130,10231
15483,8310,15656,11951,16728,12282,14441,3337,7359,2079,17666,1143,19560,3459,12965,13397,19879,19960,12539,13574
15484,19937,2544,4827,5956,375,14813,2602,8059,8310,6761,6537,7970,2932,13363,9979,11618,12621,14886,17085
15485,4435,15276,12061,4889,12876,14363,18575,6603,17616,10716,2253,4389,19852,5421,4065,1545,16628,9969,19721
15486,1984,13732,4201,2542,8252,2242,2028,7645,18862,16015,4650,12065,3364,15136,3417,2188,4334,2922,13410
15487,13474,11362,4840,15855,8751,17941,14855,1617,7532,10555,2606,15630,15698,13113,13961,6834,17464,16126,425
15488,577,16897,11262,14501,14306,16504,905,14459,16330,5793,8105,19908,18742,6497,15051,2314,16019,12741,15757
15489,622,15760,6831,5426,16413,4589,703,19980,2046,2295,5374,6252,7918,2523,6513,17497,5331,4703,6688
15490,15296,11296,9709,6488,14834,19328,14464,18907,6275,8279,18103,18815,12997,16994,6713,5778,1283,18375,4938
15491,5806,7279,8463,17985,12357,4766,2729,13833,9242,12275,18539,17347,16632,1244,18591,15682,18532,15365,16060
15492,18310,12471,577,16641,19731,674,10810,1489,14418,7934,8133,6558,3506,1322,12957,4014,12836,2944,4147
15493,10925,2459,17994,3288,14276,19569,16071,19401,17026,3283,18408,262,5943,10780,4727,2887,2360,19724,13366
15494,2530,15142,6694,166,13849,13913,5809,14279,11856,11171,19915,4227,15020,3998,9943,6702,427,7531,3289
15495,16540,2630,9669,18307,16833,9758,14316,8201,18158,4226,10779,16429,18030,10219,15375,18657,9124,12155,8254
15496,15579,13625,15999,7987,11291,11592,16455,15198,9683,15810,16301,3473,12348,5914,18307,4018,18290,196,10071
15497,8079,14517,1105,2664,9715,5682,9746,10740,10816,19522,6663,520,3463,15244,143,13763,1823,14199,15528
15498,1933,14326,1730,17486,7901,7627,6790,19383,13525,17295,8549,7069,14532,7985,11054,7097,15849,12303,2243
15499,17109,15551,14743,9243,18707,15846,4638,7987,2624,12523,4594,3980,6318,5853,17719,15384,13026,11191,3466
15500,16580,15235,10117,5621,17336,9422,11243,8417,11777,480,15157,4790,9316,18544,9858,9916,17544,823,282
15501,14426,9360,9364,2167,15646,7003,6619,19198,6029,10342,2303,16623,9531,15585,15908,8069,721,7248,8730
15502,12910,10349,9465,16323,13327,5195,16017,3896,18212,4097,12446,5373,4700,4760,14270,12650,13030,6659,16464
15503,13250,19490,3851,7049,276,474,1375,3116,19046,3062,7821,6970,10601,5848,17360,2917,11875,132,3931
15504,8451,13151,18908,11792,18719,5657,1842,18486,19186,16551,19542,13967,10352,2740,7321,12178,14381,9532,11862
15505,7546,4121,11456,5215,14532,19261,296,8738,16546,9768,1528,14127,14048,7104,14584,16634,15914,10823,9149
15506,17720,4723,5373,17460,9996,7676,5699,5107,9929,9079,17027,13366,16118,16314,6327,15561,5385,8008,17740
15507,9725,9429,13905,303,1077,12731,2568,10349,18651,15365,13484,4224,5148,503,5659,16797,2726,7760,5546
15508,19632,6380,11880,12248,4415,13257,3842,1782,1023,916,4059,14543,16102,16400,14705,8785,1177,9147,10532
15509,4990,11777,19957,1719,10014,13875,8248,3094,3076,7314,132,14982,10341,13869,13586,8490,7491,10890,18086
15510,18529,8826,12281,7243,12056,15988,11169,6777,17319,19004,4800,687,1977,18077,18672,7934,16391,9170,17526
15511,13719,2570,13363,6386,12906,10570,2966,18457,15245,13797,14399,15154,11813,254,387,6709,12199,15904,18969
15512,16671,4867,9137,707,10297,16717,19787,12575,18936,17421,19822,13454,19362,8233,15708,4219,18000,12817,15463
15513,16692,8620,18537,2743,8840,13649,17287,18693,2771,5768,8985,8721,18147,17009,1305,15814,17735,17714,4954
15514,2736,18168,9781,17133,8675,6702,5879,19977,15734,1525,12288,18064,12463,6095,18850,1713,4742,18657,7950
15515,14780,7756,640,7057,10487,6728,16415,11688,13499,1648,15872,12430,13156,13609,10107,10378,5496,8482,1448
15516,6786,16505,9466,6101,4313,14271,2084,13809,19102,14178,14379,14109,1500,1923,3196,19372,16416,11484,621
15517,14426,14732,2407,5215,17532,18005,13014,13963,8814,5069,7414,18208,7240,1891,1346,7175,16652,13020,5841
15518,5775,14500,4829,14314,16260,15489,6368,12432,3415,7182,16187,5755,12972,12270,9233,13632,9082,12839,6881
15519,17239,5374,13770,5042,3563,5634,18932,872,13029,11407,2981,15702,9125,2917,11143,338,19586,19629,441
15520,15075,4120,16041,1459,1281,18477,4639,14200,6576,13437,14590,886,16438,3199,12939,5017,9652,2714,11509
15521,17446,2685,4605,1702,19443,12215,4456,3538,5666,5550,14379,10814,1247,2543,6866,4433,2278,8572,10599
15522,7048,15777,4675,206,6602,12785,18509,13041,8861,10784,277,9357,18448,13823,2071,5273,1593,5078,483
15523,14469,2250,5545,9405,15053,6255,18377,1762,2688,14754,14232,2187,2947,7805,3899,16270,17073,16806,428
15524,1014,6721,1235,12631,7555,4480,3783,3976,6955,12142,12941,9265,4832,13932,6076,10269,1023,18256,10628
15525,10272,10354,800,18898,15605,15496,8472,5901,3979,17195,12504,5613,16874,19428,6827,19034,16741,982,19553
15526,7099,12335,18026,3860,8847,5543,3961,9208,16176,12464,18921,19702,4510,1963,4509,10626,5929,928,14605
15527,4303,17277,11457,7094,11257,13833,6471,18277,4904,9317,17308,2976,3747,2334,19958,483,191,16259,8063
15528,11846,2707,6535,11245,15921,15924,8287,252,10575,10138,8948,10931,13371,8946,8233,2670,12699,468,14407
15529,12097,13532,18185,17936,13805,19079,7346,11403,17886,16040,6876,6415,14049,7001,8766,14965,9680,13074,3431
15530,16136,18039,5141,16833,1066,9528,1992,7005,2481,17680,6833,12828,11153,13054,8083,8505,16183,11367,15156
15531,7837,17291,16792,10961,8659,8776,12173,7351,9235,16173,4657,16764,4770,15383,6619,10220,1191,16553,5154
15532,13109,10031,8747,13844,5000,13221,16291,8285,6886,4784,10817,5253,15704,4554,12821,14861,140,1515,12038
15533,13318,2467,19158,7529,8819,15116,14860,17421,14805,3752,5238,14089,12032,13145,14502,7750,1940,17338,19026
15534,9700,5918,12683,19636,601,10962,17642,3239,2110,13523,11213,11778,819,5527,7092,1011,14216,9352,11791
15535,18982,1098,13351,3596,11788,17759,10504,14556,16856,15757,13927,3495,6079,6343,559,10521,10849,14253,4120
15536,4874,6954,8151,8993,14410,19173,3855,800,12496,521,17728,925,18564,8494,13456,6749,1418,17422,13429
15537,18170,9056,16850,1955,14353,18233,17316,7704,11208,11751,470,15171,19895,17547,3520,9969,18203,18969,16648
15538,8929,15883,3585,1089,9156,3254,17707,5196,15572,3611,9471,18072,16675,18187,16143,4364,12904,8727,17323
15539,7783,14413,10201,6468,2687,18611,13606,12755,14623,5647,17406,10493,3928,10394,15665,13434,9410,7405,13820
15540,8317,4058,3949,13062,9116,13095,1210,12138,10700,1949,11684,5011,15440,17345,14813,1882,7464,4826,4192
15541,4879,13751,18741,8703,2302,8914,18087,9223,8420,16447,14013,17939,4571,1109,13561,7758,2337,3023,1934
15542,7782,16873,11585,5056,17356,19873,1290,9568,8397,13731,15683,4097,2252,11571,11253,8327,11749,18791,2563
15543,9169,16694,3100,10070,2989,11937,8855,19848,9717,12749,5564,3777,10299,1992,11523,17982,4167,8468,9562
15544,6508,13420,17792,19494,10632,14315,12680,1584,17008,10815,13716,4428,4067,13612,15435,2642,10299,14792,9343
15545,15925,18320,4925,16815,14742,6792,14325,5718,5988,790,224,670,883,6182,5505,18604,11842,13291,6404
15546,15364,12370,14740,15597,18778,9631,1435,3366,2133,968,9571,6567,5146,12013,17492,14673,16036,6067,13769
15547,11748,124,9272,12994,2677,4457,19311,17274,19836,16130,2425,8822,12746,7043,2640,4627,9594,6355,8821
15548,5873,14298,16383,3697,2762,6609,13631,17816,18381,197,797,17889,18780,7966,5831,18319,3631,5454,16514
15549,16941,3044,13534,17412,10773,7995,6572,12368,11266,10281,11217,10345,6497,14446,9273,11991,10609,10968,5513
15550,18058,315,18592,11324,3369,7427,10833,6115,11588,14442,10442,12483,9215,14188,4742,16580,12640,9478,5003
15551,8218,5240,17470,13441,8376,9350,19238,6860,12188,12208,14843,17758,15109,5817,1770,14455,13885,14527,13814
15552,2997,19928,7493,8660,2388,11787,8573,18260,1167,8422,5057,8876,7483,18744,10690,4671,16339,366,5399
15553,13580,6357,8073,10442,10499,4289,14580,4374,7283,6768,12207,10182,11086,13269,15739,10462,17762,18864,12435
15554,12309,1325,15663,19829,15711,4829,15396,4679,11952,19807,3947,2288,18181,4723,3939,9811,3385,9618,8206
15555,16046,11752,13645,1361,13026,7610,13743,15405,6512,5753,5342,17446,3115,17379,15938,9717,12660,10722,5945
15556,5361,15941,558,9067,15432,8800,8777,14184,2193,13706,918,4955,18055,1398,16771,4975,10574,16328,14892
15557,1093,8190,2266,8120,15773,5752,10577,15795,5460,989,964,3087,16872,14533,4824,16304,975,11791,19724
15558,19271,12232,14180,8957,10142,4428,7925,7052,13004,9523,7515,17365,6810,2226,15877,14825,3407,9850,7798
15559,2403,2454,5195,8450,8006,5057,15038,1150,19742,12472,10829,12568,4395,1787,7851,1624,1534,19235,11417
15560,14945,1817,15570,12766,16966,9837,8639,2870,13769,19010,18935,9154,4735,16659,7663,18165,8235,14298,1674
15561,18835,16353,10577,2029,6501,12765,12271,14298,1328,4273,17099,446,4691,17049,13936,19138,18481,6823,7472
15562,3967,14843,8343,18924,4696,17690,18645,982,10384,936,6523,9846,4170,6123,125,2991,15242,2667,1016
15563,16261,3594,2667,11334,7630,19604,7682,5363,9631,17131,465,15431,4809,18820,10711,16010,3101,8048,7574
15564,7380,8361,4322,5976,18445,1621,12315,6404,1634,4543,4214,16467,17329,8302,10210,13706,5028,18501,13934
15565,8905,17461,17027,431,4504,7203,4700,19857,2877,425,11159,8921,15854,2840,9241,12958,17476,7387,14430
15566,772,7807,10994,2786,5563,17787,19010,15661,6674,14434,16283,12982,10106,13213,12283,3792,17947,5313,17656
15567,18050,7463,18002,18139,14806,8424,14881,18346,12323,17427,19491,17725,15428,8662,5543,12777,17604,10247,11779
15568,2205,4652,6860,496,1634,2910,17508,8965,9240,7939,15401,5959,7010,4544,19488,16503,12281,3519,8901
15569,1375,19858,12907,5447,15164,14331,1637,1397,2202,3001,14891,1130,14801,17266,13841,16050,168,11447,3922
15570,17022,5633,3127,14498,15084,3899,3974,5588,17303,12670,812,1378,18905,3995,17120,2427,15011,140,5023
15571,18495,8917,10901,17723,16268,17377,9143,545,402,12848,8775,18303,10346,2380,13654,19469,12395,6482,340
15572,10552,4747,10596,19098,6995,3202,1299,2915,17272,2385,12617,5305,9085,9460,11152,3436,4704,16160,15222
15573,9735,17757,16780,15806,1467,15971,13045,16114,3908,278,4427,2584,13749,11504,5944,18716,1616,7340,7568
15574,15083,10909,5922,19049,10782,1835,17708,17302,4485,9752,12808,1156,6987,17831,2459,1466,13525,10822,4693
15575,18151,1987,11595,3881,18949,12839,18046,10837,13306,17454,11057,13312,12831,19277,18473,12511,17441,578,5376
15576,4274,11198,4451,17391,17860,8737,9534,7860,12441,8660,19658,12898,4282,3972,4119,17216,19700,2300,3728
15577,9770,3737,2190,14749,10232,7884,10019,18934,10441,3108,5172,1972,17618,14386,2494,16227,10859,6262,8469
15578,10402,15580,14325,4798,8443,13053,1699,14559,13838,17405,4824,17180,3493,4929,4225,1056,5808,7412,2529
15579,18151,5199,17647,12441,19089,19543,5912,13351,6272,2362,18568,6253,8482,8351,2482,7377,18407,10930,9125
15580,2286,1757,3494,11519,6761,5030,13492,11332,1088,6571,6588,4266,4928,10104,18192,19687,15224,8414,398
15581,2601,13657,8744,17466,1574,9243,478,14107,18202,5716,12119,108,4812,15547,8427,3855,17975,7758,2689
15582,7237,13549,7900,14649,18267,2610,1509,13262,9627,10052,17059,18772,8252,17242,7591,11214,17504,14962,10282
15583,9579,11938,7335,247,10877,3893,16660,15489,147,18138,2316,2027,1995,4656,8015,10782,6918,15972,833
15584,4199,8001,17740,16102,3343,14512,454,2538,15141,3904,101,17464,9852,3288,14236,1629,10060,5839,18628
15585,17603,2257,16640,19145,7038,3961,1174,4772,875,14343,3945,9950,1165,7052,18822,11803,7876,6655,11540
15586,8998,1979,9319,1879,9467,4671,2643,17213,16873,2993,5784,13677,9998,8832,16741,13460,12641,17610,923
15587,14781,2495,9223,19555,18522,7418,517,17325,3183,16431,13043,14733,11187,8370,4787,12250,6006,19504,19622
15588,13335,5324,6707,14986,1704,16193,19529,9846,4469,11470,5435,6620,18234,18706,18718,4569,19059,13810,4226
15589,698,7728,16263,6769,15921,19422,991,4117,8649,13739,13209,12107,6132,14553,11660,9780,16379,10969,16616
15590,18985,15222,15537,14434,2225,11649,19198,1194,5250,10648,18259,17015,7015,15885,14926,18175,15193,6450,11800
15591,10082,9607,19099,18227,9787,5645,15589,15710,3606,6705,7355,7969,14064,3485,507,5067,12047,6261,2750
15592,3084,4603,11301,855,887,13462,15892,7987,13417,345,14858,7112,1128,12488,14463,6682,722,9548,822
15593,11821,7759,15593,16692,16474,18156,4571,5498,2909,9774,11145,15436,7857,5767,6471,4229,9462,13701,12886
15594,12941,4037,16444,12281,8115,4670,13356,602,18732,13280,14230,3868,4243,12201,5525,6954,2472,16666,9694
15595,15592,4286,19710,2572,274,10551,19373,6853,2346,4825,1157,7475,6736,19510,7283,13496,9341,8673,800
15596,15669,5948,10303,5772,1755,3197,4465,18243,2928,12239,9890,11127,18855,19190,9313,12718,17391,12442,13695
15597,10142,10683,5797,3483,11176,6088,16975,6116,11989,3842,15162,841,1965,14620,13157,6962,4672,17861,13257
15598,13043,7770,15189,7390,753,2007,10962,3756,9882,7548,6603,13419,9634,6252,18192,16866,15772,7230,4890
15599,18764,19657,2417,9868,13343,780,10463,10595,13756,7764,19656,6353,2485,15328,8116,12935,10011,9222,1295
15600,1170,19707,2687,17324,4245,1272,16957,12943,1465,6002,9432,7379,501,16432,8204,5046,10781,10863,13958
15601,15984,16457,2338,753,17811,4137,8765,18288,14298,9660,4354,1449,12620,19008,19149,16819,17397,3812,19790
15602,916,1656,10720,19193,3267,3859,4983,19294,994,328,9612,10361,12511,7467,13670,924,7191,2587,204
15603,5079,18193,12474,19070,7192,484,18350,3226,7910,19413,3402,2933,12505,3655,6005,9039,6506,5817,577
15604,13734,18694,13505,6594,7360,1204,9246,5339,5337,10368,1797,18432,698,18812,17240,18920,13408,13918,11447
15605,3559,2962,7086,19235,18880,1950,14361,12518,9488,13689,10028,3638,13436,3382,14140,14465,3008,766,4491
15606,17542,18507,6160,5419,5812,9621,11961,10715,5806,7116,4532,19207,14677,11478,17233,13856,8441,6763,2702
15607,10821,16425,15566,13989,15533,12116,3630,16744,4828,8529,9776,18363,19801,17557,7765,316,2865,19164,11982
15608,807,7812,18765,4410,5017,15813,9593,9164,19533,13944,5362,1891,4753,8765,12155,9729,9387,9724,18971
15609,17153,2125,18155,19769,16951,15345,9468,3816,14552,3536,7985,1771,7008,18786,10024,192,7121,9905,18754
15610,12659,7278,14042,19222,11727,13413,18697,12926,1484,7514,4833,12165,2687,19847,740,3874,8261,864,11985
15611,11055,5812,2459,2630,10554,345,4788,18986,15382,13311,4081,8545,14048,19926,6173,19066,11978,19775,7649
15612,5219,12488,10942,12598,14959,10913,6131,12878,13627,18558,19827,14876,3828,9185,8887,18167,3116,2539,17044
15613,18372,11664,10357,11855,10392,15751,15967,9747,18441,13197,15478,12965,12786,5374,15251,753,18027,5541,3689
15614,12013,7816,19457,3233,15613,1813,10286,19554,13213,10246,11566,18930,4044,13433,5284,5456,7890,17661,7310
15615,9105,2781,13607,13676,10359,17317,10503,12879,2426,2906,13765,19818,8750,9738,19346,19545,7029,919,9609
15616,19993,12843,19777,18016,2714,7118,14309,10624,19668,13588,10178,13971,19080,16227,4528,16862,11434,10968,9345
15617,761,3766,2707,3899,16776,16406,573,14176,2305,16687,11650,17720,10664,19078,6636,16628,5591,1368,4095
15618,4791,8583,6177,11568,14888,3276,10401,4740,8952,2015,14108,3532,5150,4518,11183,11671,5805,7990,14946
15619,16863,2802,18731,12160,7692,11885,13132,9150,14476,4993,15937,4549,18242,9764,7599,14251,16767,1864,8669
15620,3567,16354,16132,428,2734,19618,2346,3412,2110,4058,15256,11151,7118,13209,19358,581,5902,15468,1190
15621,5311,14201,10970,1854,950,18344,1758,1056,15126,834,16999,8200,14975,11505,9665,1163,13537,7131,16188
15622,12162,13056,5020,7131,18722,16120,3359,4389,2221,19234,16873,16218,3712,4010,7430,9373,671,18929,660
15623,11016,2718,4400,16076,11168,11912,16150,17530,5397,451,9006,5865,7370,10331,19852,18769,17300,14061,18238
15624,13989,19571,3355,13940,8251,8697,14957,16668,17902,19823,10794,17507,18092,5671,11915,9729,5536,11477,16435
15625,14619,12452,7940,12618,16345,7131,16801,16946,12861,9601,13442,201,9007,1690,9098,5520,8085,6092,11367
15626,16338,10500,5051,18599,9322,15533,10476,6457,8813,11010,10450,13667,5577,6699,2448,2679,6218,5740,18422
15627,558,4375,8424,11411,2672,3200,9904,11031,10926,10031,4198,7041,5816,10764,11970,1524,10742,4952,4129
15628,16829,3236,10027,16178,7779,3408,2884,17644,3022,7498,2201,2406,16793,876,18150,536,707,10400,7530
15629,8974,4395,5513,16172,13804,16513,11440,6040,7266,17225,2515,11184,8657,18693,6073,13043,12097,16753,6096
15630,7704,10786,18574,19916,6579,3382,7929,9017,19203,5580,13391,19466,3822,19912,11606,11247,6074,876,15260
15631,5555,10485,18766,653,13830,4954,4919,2362,14925,19173,4104,15532,19969,3948,8148,4908,13105,19315,16178
15632,10639,7707,14792,1392,8888,19558,5266,10170,2647,5291,13095,18090,19374,18469,2432,7016,5867,18339,16811
15633,12314,3391,16603,15863,15125,19838,13859,19490,19565,16104,16295,5070,6578,1171,12894,17036,19586,2512,5852
15634,15831,19572,8187,5718,5368,19870,16517,15124,11538,8361,14291,7026,19045,2826,12010,14872,16894,14768,7263
15635,8668,11561,16050,9282,5115,9967,11815,9151,2506,10520,9673,16943,2451,11396,7650,17084,19749,11582,9450
15636,11086,5210,5105,2124,370,9326,5813,18372,14437,8485,12201,1584,18078,14276,15979,1549,1395,16894,8543
15637,19368,7032,10721,16702,4266,17569,8808,2006,12977,3509,10830,18105,17963,7059,2796,12973,7831,12515,17011
15638,13092,10589,7096,12983,3825,3224,9150,19517,4476,15430,19463,12811,12548,16286,17342,6484,3307,519,10873
15639,7410,8096,13451,19106,10451,11620,7795,19200,13633,8555,5538,6177,17301,1362,16502,1689,9605,15800,4191
15640,15077,123,990,6793,15041,552,5862,271,17807,19890,2412,15497,18122,18048,5981,3484,8101,5650,17887
15641,17572,13134,1222,9895,1837,15759,5722,4870,6270,8479,4706,12654,368,4405,11786,19803,3525,4525,8816
15642,18963,4449,15770,1273,2576,3299,3142,10479,1191,1033,18792,4777,1815,8735,1422,10500,18074,14768,4297
15643,5316,19351,1727,16750,14755,1954,16023,10483,4209,13216,15833,5240,17215,2703,7147,17338,5270,788,14025
15644,11645,17420,16333,387,14381,961,4675,13903,17083,9097,1126,11377,5956,6012,8319,8473,13426,14521,15173
15645,1244,18061,19889,10829,13214,7555,9456,17378,7349,19059,18251,12140,3854,11816,18583,1451,14826,4907,7586
15646,2912,12050,8567,2239,5401,2519,2059,7864,15633,2408,14315,19857,1954,11959,3134,7108,19187,9019,16251
15647,10244,12168,11392,12532,13930,16449,15150,10988,1590,5936,11788,1764,17945,1330,17473,3775,3645,13089,6293
15648,7352,14569,14194,5989,19708,17726,2755,10407,8810,1120,14331,4877,9069,14692,16720,3256,12988,2843,19513
15649,1583,19382,14480,8412,17054,3736,9645,8924,1768,15775,15630,909,11859,9410,4661,1168,6682,4428,1449
15650,3499,16778,1239,591,1775,15867,15449,15778,14594,17184,16371,5888,9884,18240,102,3376,3247,19337,15746
15651,15858,18923,4940,14564,3580,15808,17929,13824,6358,5498,13436,3511,8089,6323,15698,18421,3104,15940,8016
15652,14243,14300,12212,14585,17122,3559,3941,6762,12033,13729,14951,10903,2132,8656,12439,4511,5360,9446,444
15653,745,15494,14413,16409,19991,977,8365,10595,6220,7327,15836,5693,13282,12287,1271,9061,7995,9334,494
15654,18465,8247,2693,17179,4702,11756,3280,12261,11148,7194,4874,17127,9573,16698,17164,6347,12829,3091,2834
15655,15756,8186,3467,4098,15417,10116,16832,11304,10881,7162,10215,9594,7193,16464,4804,11595,14562,4483,15667
15656,112,7665,3638,8268,10866,8011,19561,17260,2110,17702,11473,17347,4373,5586,17523,5746,17087,7570,6640
15657,10651,10998,1561,9080,1642,1064,18542,7594,809,4922,7468,18910,15571,14146,16677,3962,3562,6062,5910
15658,587,9292,1076,3819,4297,5611,7038,8296,6512,16294,17155,14803,5267,293,7366,16315,6531,11393,4045
15659,9182,3245,6585,12320,1801,4195,16031,5212,8449,19958,15197,10664,6542,5194,11489,15171,14079,181,16810
15660,2485,16760,2684,8470,9575,12091,19856,748,16758,9822,9421,7688,12203,6041,5185,19532,16230,14308,10701
15661,10316,15576,3386,19656,12734,15917,15637,10501,19756,19622,14725,2630,3646,8619,5034,18537,5307,15459,6244
15662,19152,8825,1524,10004,7615,13711,12342,15391,9337,6980,14224,14848,19925,5854,11972,16761,11266,8346,2295
15663,14279,5939,12936,15695,3499,16097,18768,237,13058,7940,15546,18655,16542,4108,18058,2591,6304,14145,19047
15664,14577,15844,517,9427,1601,15007,19714,1939,7614,12877,7249,11991,7518,11145,1781,13621,10525,105,13136
15665,8376,1044,16675,4631,18323,4458,14729,19609,7612,18684,15347,340,15842,12772,17275,2565,16400,4914,3054
15666,14962,6879,4640,15640,18519,10691,10349,8868,9448,143,5456,218,16631,7098,7278,1059,9309,1294,8000
15667,7507,18833,14604,8860,7439,13597,5356,1540,10709,1502,5594,14931,4340,16853,14388,11748,12783,7189,14002
15668,491,19642,18589,9753,12636,15330,274,5460,6602,3508,528,17448,3546,2803,19241,14722,14588,1223,7121
15669,11590,18629,10929,18553,10197,8521,12693,2359,17448,19229,6741,7367,4979,8875,7660,2380,14458,1814,19225
15670,12507,9239,2195,4325,10971,7714,2960,5108,9583,11945,1506,3569,7980,6455,4040,14710,9521,5617,4121
15671,17103,11890,4961,7608,19935,1950,18721,3331,5751,15064,11525,6324,11014,19836,10536,12846,596,6983,1601
15672,15632,2525,2006,11322,8877,14868,8136,17589,7607,19295,5804,2892,18756,4009,6478,12033,11493,1884,4285
15673,8647,1568,12262,16096,8022,4181,4059,9040,16965,17112,10871,6108,7973,9267,15897,3403,8262,16180,6394
15674,12931,6461,8272,10248,3728,18551,16161,11767,19559,13186,9327,2447,3169,19969,7993,19447,12724,19956,7271
15675,18055,19317,8902,4995,17075,3644,2331,13919,10218,4125,5570,4532,5898,9744,15791,16898,1451,13768,5852
15676,13420,3332,5490,17012,2072,13512,17965,17227,11416,3559,7438,842,18037,5325,15289,6730,14765,6983,2332
15677,5806,6567,14208,13108,11656,7185,16758,8258,2945,3953,6492,1311,11980,3273,16873,9241,11165,19157,13653
15678,19205,9238,16900,722,19500,2275,12631,4314,18892,13287,17665,979,9176,6567,17600,10038,14447,5550,7714
15679,19018,16842,16437,11616,3763,16456,1840,18838,1079,18349,12816,1261,4267,1010,2666,14803,4872,13752,13075
15680,6969,3712,7072,10875,8531,3553,17066,3390,16008,10038,5784,8898,17044,16301,2503,12749,16404,18092,17786
15681,15035,12124,5295,14907,8763,13028,12752,18597,155,7920,11870,3287,12736,7589,14153,8444,16285,18708,19285
15682,11641,281,11236,9129,11062,5540,8692,1513,4939,3527,12880,12470,5129,2639,19154,4722,2274,4320,17903
15683,18030,6570,7006,11390,488,3075,9521,5842,10906,7148,14983,5637,13345,14561,17482,3316,5551,12403,687
15684,11288,15139,6590,8356,19291,10191,17643,16594,9186,3980,8659,8835,18701,19933,5134,18846,9923,860,9081
15685,4498,13526,10122,9091,5335,4569,10509,9832,3806,2741,10353,19784,982,872,14827,3856,10277,7701,1709
15686,5000,11715,11084,17028,8541,9455,17220,1749,19413,11579,8817,10069,19562,7759,16272,14600,9848,19820,11337
15687,973,9330,7980,17784,10373,9132,7240,8488,15730,19419,12225,3562,18218,4263,10824,7185,5839,13094,12261
15688,3565,15500,10768,9966,682,7068,15141,4540,14478,9926,14184,9380,8329,2669,831,5061,12781,6831,7287
15689,8134,13833,2452,1721,2617,16925,1516,4571,104,16312,656,5343,18149,13165,9159,6625,15718,11459,14872
