"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019"
19449,7870,17189,12679,3430,10817,15278,6138,1438,12846,11666,15486,18276,11875,18054,6177,7291,6798,3169,6487
19450,4364,15504,5167,11225,16745,18270,6418,2823,15164,13198,3485,15988,3549,19917,8245,9661,19071,19540,14526
19451,9354,16495,12395,6388,13471,324,1807,15913,4014,4234,4485,14019,11462,9048,5474,19133,16451,10198,1348
19452,11200,10815,12558,2060,968,8762,3935,17599,6500,19390,1665,8144,5819,648,14518,17439,18826,4991,17816
19453,6638,3454,3275,1156,8908,1165,18874,1098,18938,1294,1339,4736,2274,7601,9220,2985,17457,8138,12783
19454,10526,527,7145,1887,7854,4005,17845,1375,1160,1748,6464,15204,4289,19907,13330,17965,16517,17241,13436
19455,18079,8640,15504,9719,13148,3290,2467,17016,15928,18948,17656,6619,3120,19794,3081,18103,11665,17908,1409
19456,19895,10113,9161,3381,12026,1860,3499,19421,11095,17928,1507,18081,9004,15999,12233,766,14390,6181,3337
19457,2472,12152,19822,3471,13070,17374,17819,15123,4079,2979,926,17408,19028,16273,12441,4170,1337,4495,9352
19458,1893,15874,13595,4751,11097,19807,18694,11199,13708,8503,19829,8172,19047,12840,1229,17638,12699,13758,15816
19459,16779,1119,4620,16648,11280,13569,5379,7067,2790,4867,3310,177,9281,7540,8888,165,1081,2865,11854
19460,14179,15925,19666,2718,15644,18357,3223,772,1431,16501,654,1443,19623,13432,6522,16640,5924,6383,11014
19461,3099,7242,9947,17791,19876,13045,2334,19020,573,10465,7340,16045,1644,11045,1271,9129,12066,16939,13883
19462,13901,3481,2097,15697,18426,11520,19605,1146,10866,7197,14933,18778,17914,16386,9878,5968,19557,3365,8343
19463,5111,4150,983,17644,8608,13832,19148,8637,18416,11324,16343,14333,5296,3741,18826,10537,13377,11281,3309
19464,8913,3902,4909,10766,2723,4567,2531,6365,11308,16208,17115,18774,2637,10677,17179,7500,11357,11324,2555
19465,14500,18723,18896,12147,3577,9187,19362,3511,5450,3249,15175,11317,16284,168,15919,7085,536,17916,11705
19466,18111,19635,13197,13539,7573,11620,1204,18952,2103,18238,1171,2585,1993,7810,19779,12773,7504,2485,17243
19467,11368,7756,14961,3488,7904,7211,17938,16549,14164,16329,8992,15177,11833,10836,4190,8816,14874,10785,14668
19468,19086,5512,5561,19007,10452,3141,4581,18351,5971,19912,8699,15464,5845,1398,15853,18469,13312,8583,12096
19469,7546,5458,9433,7152,19245,1898,9942,18341,6197,1115,9514,3834,11962,4873,19459,19451,7849,7036,19793
19470,8722,17551,9861,7853,15321,7218,8743,7114,3923,19796,416,17894,12835,8010,3251,14364,9157,11345,9874
19471,7834,12013,3522,14709,3749,15088,1752,11258,9869,13841,12026,6669,18037,11919,9824,1874,4790,2724,18285
19472,7750,11179,2133,10690,2444,9499,18722,12756,13167,17289,6977,12203,12889,5586,7416,1421,6383,7833,16175
19473,16579,12040,1677,3818,18113,6346,2053,7754,3364,14148,4709,9396,6132,325,6333,13389,14546,13776,19684
19474,3455,4729,4576,12062,5688,12321,13204,5941,12600,16104,10222,7601,10509,17629,8911,12301,13120,16253,13148
19475,4828,14404,10570,5450,14181,16894,15063,6230,17235,7998,1011,9746,3566,518,13976,10922,2414,19540,6986
19476,13186,18412,11969,3244,15485,11588,4157,16312,147,7780,1103,10174,19144,7175,10031,8229,17194,18438,4651
19477,16202,6245,2354,3693,15224,18701,6044,8073,17598,2746,13292,3215,5295,12273,17027,397,7856,9937,16759
19478,16747,18840,2080,855,5288,14945,1071,18043,13115,1857,11710,2623,7545,18990,1709,4834,18263,6965,11840
19479,14398,17781,12015,2202,17257,7970,10231,221,3506,11129,6126,14074,3652,4740,18082,7573,19329,8453,11211
19480,12160,16836,585,12430,13208,788,2538,3326,14174,4308,7892,12402,10235,13425,14516,3571,13185,986,13105
19481,5673,7390,4409,4444,15593,17839,3955,1766,7099,5164,4658,5474,8205,1043,11124,11732,19298,8716,3651
19482,18584,2821,2719,10751,12787,14605,8207,13972,15916,1960,1262,7926,19208,4729,2686,11650,10990,2292,1449
19483,257,14780,1011,19394,16829,3030,12603,18410,17642,4272,3008,6364,3458,19688,11977,3027,4247,9948,1136
19484,9531,13021,537,2511,6975,16020,7564,18403,13474,11788,4587,5762,11494,10236,19048,18733,6652,3277,12726
19485,5000,6807,18120,11626,6823,4102,4584,14053,16412,8190,19320,7267,11633,8321,15994,13193,7458,7045,440
19486,2760,18277,11050,984,8671,7220,3866,2979,12792,5894,13953,2306,637,9862,8797,4798,3031,17863,5474
19487,10524,16596,1328,13811,1825,1405,17837,12005,17039,15877,7683,11461,3994,7848,4630,5794,6065,6783,16274
19488,18265,16617,7914,8266,12492,18648,4319,7979,14831,3295,2469,6468,11732,16821,4504,8362,1534,4699,10397
19489,17038,7971,11454,19224,2482,11930,6967,16225,2438,4051,13573,5853,14108,17757,2807,7793,10709,13653,15789
19490,7380,759,10724,14908,3410,6558,19751,11239,404,14441,12534,10877,4004,9940,15575,8693,5956,4211,5869
19491,19879,12608,8664,1329,16265,19571,3954,8336,9735,7320,16971,2374,784,14774,18824,6773,14230,9690,12533
19492,13668,8617,2672,1891,5242,245,15994,13599,2319,12911,16002,18355,13168,6184,3350,14307,4334,16185,13615
19493,12452,2727,3017,19539,18936,7057,2544,4251,5195,3870,8273,594,3711,2433,17257,4274,6994,9014,11301
19494,8580,8307,12687,9036,14250,5820,12788,5546,16622,10326,8363,10381,8248,344,11213,18280,3477,9417,2481
19495,7002,14297,3170,6927,17178,18690,2630,15586,15924,8931,7647,7963,19504,2726,15543,17543,13868,7416,19525
19496,17756,13495,13386,9103,10862,19356,4321,9776,14746,5923,12233,10259,19300,19459,11216,17030,6326,17403,6648
19497,4034,8839,5681,10952,7974,2383,8991,11446,9213,19094,13355,13671,6208,14888,18818,13923,16219,17886,13534
19498,19324,10202,2339,16639,2330,12521,9783,6247,9706,4207,352,10505,3042,16436,12507,6308,2349,8021,4243
19499,14931,13952,10227,18418,14217,17043,4002,16576,18969,12603,13990,5850,1189,8497,14856,8938,2906,4960,13449
19500,14221,12260,12439,12340,555,18911,6305,12757,17713,19055,16617,577,10275,15120,11186,1381,13653,5322,12990
19501,18892,4713,8045,8368,1442,16926,3780,1032,7417,6267,12808,5177,1371,19420,13188,18614,8261,5208,16612
19502,7031,535,19338,19809,2238,19972,16972,6778,12163,1781,9175,140,12177,12344,3697,19677,3231,10648,9778
19503,15413,2367,2293,5525,10524,18298,13367,16716,7346,16918,1202,9182,16020,6180,5113,3736,16021,9607,15874
19504,19128,17552,17659,12473,210,15813,8726,17780,7786,18422,19955,9624,17812,3040,4993,2062,11946,12709,11033
19505,13480,14700,15586,7257,18310,6832,8445,10110,12069,19158,4743,16040,4350,7412,4758,4757,6148,18245,9339
19506,14407,5917,15870,4355,18163,17237,12776,2407,5503,3130,9208,7750,6641,17964,2035,18067,2829,8454,1716
19507,16405,13253,6340,17374,7083,3524,11440,5796,17254,14340,13547,13099,15182,960,742,17916,8977,16333,16758
19508,5403,6679,9522,4956,7989,3239,3390,3737,5109,18683,2758,3123,6765,3652,1185,16480,14150,18579,12941
19509,15434,8978,5806,6385,17792,14983,16624,14867,12435,10151,17858,3807,10118,18726,7058,19847,19307,8473,11447
19510,1583,10925,15788,15259,6833,17406,9897,6044,16589,6992,18278,13509,12732,8218,9839,16695,18794,15758,3087
19511,9268,6259,4313,8649,13876,13375,1578,873,19614,19482,11553,13531,10957,4974,12712,4011,15010,19888,19462
19512,16722,828,15972,3404,18621,10750,12851,19136,10925,6528,17604,11152,997,8323,19915,11277,10096,6883,2236
19513,5230,11286,18684,1655,5915,1590,3748,13042,3627,3131,18977,5739,1197,19764,12994,17453,3271,1866,13038
19514,17130,1285,17408,17959,12213,4578,11809,7568,7774,843,3389,677,13740,763,10874,2879,10934,13489,1004
19515,18110,1201,17729,13757,13587,18947,12203,856,14139,3409,13442,2540,2505,15156,15243,2689,8704,2351,8256
19516,9538,7107,3239,10539,11673,2687,8075,10864,1526,6079,16051,16956,14453,9789,1051,14808,430,18720,18736
19517,13679,11692,5511,16131,4146,4520,9266,3991,5678,6563,6044,15439,10831,16194,8456,8375,14605,15395,6273
19518,6955,19792,14655,9667,11981,7960,9932,5532,12487,11829,1258,15630,11755,18511,1613,13020,365,7874,6892
19519,7669,13180,15923,1907,17963,10309,1266,11091,10347,15129,18617,4313,16182,11972,6143,1430,11275,5089,11378
19520,13097,3419,11295,12044,16963,16443,3797,1680,18679,18277,6349,3511,9294,3023,12625,13297,3885,15759,11644
19521,11830,11506,10445,1520,8563,1729,19552,16264,11268,4807,453,16976,17486,2699,12129,13398,9442,2871,8406
19522,13715,6541,8257,6033,3796,7123,12254,10578,6341,10300,621,16366,16226,19339,16568,14113,11138,11401,11197
19523,18934,6848,9552,1444,1585,7884,13327,5058,16241,16806,11416,2614,15949,10350,8480,7662,7190,4719,13248
19524,14483,16903,12030,13933,14567,4067,9918,4021,19440,13296,16464,7144,17404,13449,3940,10520,9429,6593,14054
19525,14583,9452,11249,4026,4594,5108,7728,4769,1282,9905,6225,12867,934,18721,17749,5501,18942,14488,7911
19526,17480,13621,19413,1004,10129,14082,12998,13013,8442,3717,2613,13823,6024,15293,10261,13094,13986,13340,6736
19527,18725,1367,10974,921,18884,4631,13540,9918,10055,13139,11814,11376,7181,2517,5992,1835,10513,10590,7773
19528,7286,2087,6778,6098,262,9143,16023,11713,12203,15766,2767,11068,11198,13079,11173,17201,14287,9118,8697
19529,19458,1411,2718,17086,13888,2115,269,19380,6132,13870,15621,9066,16363,3696,307,16046,2947,933,9684
19530,12504,5174,4324,10106,383,7589,13913,11463,1544,5121,14945,13478,7593,6429,12138,18864,1333,12407,12272
19531,9567,17642,12188,8559,15394,14544,1453,2899,11060,3199,16052,13277,1050,16294,15234,10840,10358,15112,2187
19532,1156,3173,19276,7590,18744,756,4865,4275,2569,14016,19727,19504,11040,17755,8049,18130,13492,13124,14432
19533,6666,18014,14218,2537,13046,19667,6846,18629,16016,2178,748,3323,2421,12038,4979,899,7329,19316,18321
19534,951,7056,10541,12298,13667,1825,3382,11253,17896,5329,6059,12580,6753,10237,16463,17385,15173,10671,19724
19535,4793,4383,15854,8151,10539,7471,221,10890,2234,7609,15287,11143,13485,17187,11428,3356,1912,6259,19082
19536,1842,16295,491,11800,11059,11307,3398,8313,7139,19039,9140,17642,16627,6909,4159,12183,8002,19873,15435
19537,8964,9897,6306,575,4441,18342,9821,4939,4138,10805,17703,10997,6967,16771,7394,8440,229,7365,5150
19538,8966,2328,1755,10586,4718,19508,12334,19743,8427,9251,15703,19077,2653,17687,12307,12678,12843,3960,13073
19539,12096,14712,10252,14884,18059,305,3893,1186,5249,10132,4272,15603,19699,329,640,6635,16665,2837,11651
19540,5665,19854,19195,8556,10708,10162,10395,15875,12729,19683,8029,6844,3789,9675,7154,14121,7672,16574,14329
19541,8478,9921,205,4040,1668,683,7978,3203,19782,1676,5367,9183,6831,16146,4174,18170,11937,14884,14484
19542,13590,3501,2410,14644,12163,7601,16883,8423,9024,18855,14079,13888,2731,19476,8498,13524,2745,4051,4821
19543,2612,18407,15969,16331,17915,3476,12104,15847,1859,15668,752,17023,19962,8504,17441,16795,2984,3675,1861
19544,1549,14527,13891,15190,7635,10400,14784,19221,19630,13772,11510,2721,6176,2506,9188,7348,7949,19957,6318
19545,17729,4360,5939,9885,7046,17743,251,4490,5084,3837,9119,16033,19731,18759,8712,15759,9494,10645,575
19546,3860,7488,384,6646,19840,13084,5328,801,16851,1865,12801,11541,8356,11713,9860,7839,659,14375,3128
19547,1178,11082,8782,13241,8763,18083,10959,5389,19290,4510,6081,14694,15037,12674,17650,1753,14251,6334,5543
19548,4371,4946,3360,6370,2077,6357,6842,468,2376,19403,6362,14221,11504,7006,4362,16194,13544,16095,18437
19549,18369,8277,10615,17606,16578,10550,3842,14649,4215,15876,9509,8670,10471,8117,1871,18986,19839,14997,17111
19550,8592,8910,15795,19038,4225,19877,14145,9542,11110,16356,6596,726,19432,13797,6272,12423,10670,6524,16946
19551,5968,12794,8720,12197,15691,13645,12702,5201,12191,17935,7325,4563,16869,1488,1713,13027,4825,9126,19322
19552,17713,11066,18795,19557,13529,1270,6093,1923,7674,3463,1577,10425,4667,7295,7535,18733,16906,15173,7829
19553,8794,7194,11665,19909,8156,14443,14060,7455,6785,19328,19945,6311,16689,11912,5467,10398,823,9286,369
19554,227,16168,16743,15859,14780,6123,10498,9959,18417,8717,16661,19187,16487,2179,12186,15120,8594,14966,6440
19555,6754,19725,9611,17583,2463,6825,4563,7581,7073,1775,14736,5507,13749,5499,11507,14124,16216,17347,4820
19556,16812,10890,12084,17505,2618,9892,13022,17689,14680,4119,5650,8190,12042,17349,886,2177,9464,17840,8344
19557,8435,7780,3838,17530,14245,15683,11081,4557,4422,16329,18340,15655,7799,2553,5176,13473,11964,1247,13354
19558,3990,10694,15150,8869,2666,5836,14541,9064,15696,17681,5538,17396,5538,19906,17964,10084,16899,16531,9515
19559,16861,7282,7389,19814,18637,13217,2347,544,14658,17785,5297,12045,1632,14915,5348,2286,8935,2176,18772
19560,16230,12889,7858,12699,7589,6308,986,9459,12638,7523,17389,6366,13821,6932,2170,1137,1575,18485,14367
19561,6068,202,14099,16903,16130,2114,9651,6747,7623,3937,11723,4930,2325,12521,4454,3223,6791,13221,11505
19562,11898,11250,1389,11262,318,662,13799,15257,3882,14787,8912,14088,11032,16883,737,11759,8288,15910,9375
19563,6614,16008,10355,11584,10033,13795,9113,17239,13698,15756,12716,10933,16051,14188,1524,10128,5018,17183,17380
19564,478,4126,4957,3280,5729,7632,14263,1118,2339,10048,3811,17526,1941,17912,496,8624,11804,14915,5579
19565,16926,14030,14991,12007,9906,11406,17704,10348,144,8693,19671,17293,16345,7191,4329,9838,8144,17457,19281
19566,9921,10435,13882,6101,8190,2531,6139,17791,8506,3548,3508,6495,16434,3436,6963,6332,14742,9318,13407
19567,14398,5844,3313,2964,19548,14527,4833,13195,11944,10074,18864,4757,6321,183,6570,16026,15242,1041,12636
19568,17750,19581,1928,13853,19873,14006,3564,6741,4638,16122,1842,12248,17339,5968,19369,17566,6625,10049,18763
19569,3628,8621,18092,6062,1258,19920,14267,16102,11361,9295,11499,19652,2439,8188,9112,7716,18837,16026,5592
19570,6150,18587,17827,2359,1599,819,11534,15671,4940,8418,3868,4156,4310,1457,15339,8032,5135,3246,7766
19571,10893,11440,9186,4130,6170,16706,17349,787,8913,7732,3628,19184,12513,19178,11720,4527,13770,7800,12886
19572,12203,1656,12530,2796,18503,8881,14537,19472,10106,16250,10407,15884,12154,8341,5218,476,16601,15624,12804
19573,7757,3849,1978,10181,15456,1505,19145,13156,4773,11887,10342,11451,8308,9140,11907,19950,642,15441,2830
19574,2145,8703,12313,17750,7914,9961,1493,11246,17522,19175,13441,15055,15576,19547,6280,1114,11187,9117,6593
19575,8517,4346,17095,3001,15956,18404,551,13028,7454,5467,14195,4820,8953,8518,1677,13357,1463,459,14724
19576,4984,5692,18922,19824,19686,7882,14160,5544,6149,314,7257,10024,8077,7370,11541,6018,5724,17969,4332
19577,9137,11369,16205,10326,15944,7854,13078,11996,5165,10873,4077,13789,18744,7173,11804,249,10469,18503,231
19578,16966,9146,16018,2502,11285,3256,16408,14568,11746,6407,11302,8827,11129,6178,1869,13117,15665,9773,1505
19579,3540,16665,7281,3455,1279,17249,16475,7972,6581,7700,8062,18522,13387,2407,16700,14411,18942,4571,6712
19580,985,19360,13410,14689,6498,17884,12944,6378,11870,12914,4823,14533,2317,18081,10388,3824,18847,10481,18329
19581,17993,19466,13300,13527,6612,4621,3410,15804,18185,2173,10970,7945,1441,2273,11445,9460,10598,13178,18875
19582,2770,4200,7306,8365,3922,8761,9982,19199,16691,775,10391,11311,4480,14668,15745,2695,10764,145,12113
19583,6589,15803,12356,18179,17624,9949,7793,8063,15699,5574,17983,13340,2813,10522,10918,7686,3176,13022,448
19584,13434,17494,9138,11783,14904,6063,16952,5028,16761,18857,8783,4348,8113,2471,1043,17344,13967,7493,18429
19585,13112,10587,14449,3930,649,18514,14893,10111,143,18474,1074,13376,6643,5396,16621,4881,19710,6023,17526
19586,16233,5199,2098,15949,11643,16376,3217,17790,6496,19202,15224,15802,19701,18840,11019,4838,17961,14921,9637
19587,1478,1441,6329,11949,3092,13039,4011,5557,2224,7359,8086,13473,6906,6555,8837,13812,3530,7025,5559
19588,3284,7232,14948,7941,14964,17220,8794,16271,13801,14209,17627,9673,8258,4541,2788,10316,10301,9483,17657
19589,1240,7334,4342,19507,16335,17789,18263,13134,9756,4747,2396,11922,17924,17410,10464,15010,8266,10648,12614
19590,5533,4916,14712,8046,6240,11897,1540,5966,16760,9571,14378,11621,7467,18100,18580,16228,2597,7366,8516
19591,17405,16612,4969,17384,11465,19335,2037,2710,3502,6908,11717,18805,11904,10067,5873,18463,17404,5410,14114
19592,14990,2752,17341,12870,2657,17058,18720,7983,14630,13648,18297,937,11569,13874,6600,19831,11632,19380,360
19593,3644,10374,9434,19716,5932,11876,13510,17607,1832,8224,15927,2175,3060,14083,7632,2899,18814,8644,5171
19594,13987,8724,12834,5073,17063,5463,19046,14360,11650,19595,18044,16608,8240,19574,10516,11801,1226,181,16066
19595,16508,3118,17125,14020,6274,15554,3498,1176,11506,8596,19910,622,10205,16306,19256,13393,3192,9660,1882
19596,16383,9912,13298,8269,17959,10170,17546,15418,16569,3218,10977,9280,3832,14815,9402,10615,7186,846,2213
19597,11986,232,13813,5632,13090,13832,4917,5184,9965,16590,11290,7427,7956,8658,8127,390,17442,3241,10183
19598,10381,19178,12653,13059,5435,11015,14020,3827,6479,8803,1571,6392,11982,14677,4671,10776,15155,14018,10827
19599,2159,19191,16814,17224,12291,1403,11870,17640,10308,16771,5010,16294,17033,3022,5606,12758,9189,15545,1328
19600,13969,19318,7800,10843,4927,4705,1393,3352,19152,15059,12576,4698,3343,14388,761,16978,9892,10575,15459
19601,7596,5396,10938,12927,4355,1669,18403,16663,17291,6152,10650,15412,8259,6903,257,19671,11240,1839,18039
19602,18006,2190,18911,8797,12941,3830,2676,14338,16943,7478,17497,3088,13638,8119,749,14452,7548,11229,17996
19603,5748,9244,4824,6925,9335,6656,13407,18624,11851,566,1131,16776,12047,18776,18811,17526,8167,14493,7801
19604,12884,19893,18216,18529,9365,18145,15084,11653,9698,11404,8962,789,13573,17527,10869,15767,16466,10839,18568
19605,2614,19736,11274,1981,1866,13026,4284,11093,15977,9573,12127,6352,7191,1256,12164,8398,17753,7712,18444
19606,645,12164,12498,18341,3785,9461,10593,5667,6251,7980,2482,13430,5801,3113,19466,593,12834,14962,9701
19607,10890,16870,14330,16281,7249,14529,3846,18112,18508,1605,3549,11746,18242,16537,10923,11928,5139,9862,261
19608,12706,18621,15127,8101,9894,8766,14249,10741,19797,7586,5971,5952,19042,5052,15048,7896,16057,14568,15259
19609,9981,14633,10172,11976,1332,10512,2596,13588,4243,13926,13211,6246,3852,14497,13156,19224,13347,8838,277
19610,3345,16931,9066,2232,18661,18427,1376,16684,917,2172,2668,462,4783,5661,312,19075,5715,19487,247
19611,18696,7545,1283,7550,10011,19530,2501,431,6319,18544,433,12140,5671,1077,12157,9261,7783,11387,1538
19612,2884,15943,11021,17777,4392,18524,8533,18928,7823,18249,2521,3232,12918,15684,4180,12354,1840,7426,5396
19613,14239,7759,6315,17389,8665,9469,11440,17582,5981,13937,2436,4172,10201,5300,8897,11249,16826,3716,15478
19614,4822,17009,9936,10893,1947,9563,18302,17293,14750,6183,10661,17820,10120,1055,6678,19685,1361,6991,2735
19615,13912,1107,13714,13637,17293,11171,6131,19840,19161,8275,2221,11452,8311,19418,19712,9338,1848,16078,10017
19616,1159,2107,19876,11733,13000,14558,2873,8993,4117,3060,18777,16119,8354,8419,13005,6782,17657,6139,13520
19617,981,2517,15446,10049,5030,624,4770,16023,4984,984,4900,7575,17740,13890,5447,16549,16060,18502,13850
19618,12412,19748,1138,14676,10655,15692,18783,18464,6713,1623,9758,6760,1790,706,7769,17662,14731,17354,8414
19619,5068,4321,15863,7427,5723,2263,11873,19978,12722,15400,5628,6616,11953,2661,13074,6322,14539,4247,3505
19620,19008,10671,15157,17079,4275,7049,3840,8860,1174,104,6940,15499,17418,16375,19003,2983,3349,8197,1742
19621,6692,14219,18325,11912,18263,4983,6850,17731,4374,10704,11916,1088,6324,8115,11994,3120,1349,8004,3325
19622,101,7090,12465,6435,11487,9276,841,13710,14031,11354,11193,14375,14490,14728,12471,14659,9954,11392,10786
19623,16622,17304,2889,19689,755,11745,8279,8121,7455,18589,3535,671,5887,17345,19650,18445,19367,18885,4804
19624,14290,13529,4631,15580,5028,18714,18390,17056,12991,10651,5198,6576,11156,918,12499,5484,17380,7701,10333
19625,3270,655,12104,18009,7522,6711,14354,11741,9950,8339,5580,3458,18262,18760,3665,18377,18202,12134,3389
19626,5594,15563,5256,13619,5350,19764,6693,6792,10427,16414,705,6784,8463,2272,15490,4090,6209,15894,8193
19627,6500,15080,15180,9731,2783,1458,19489,19154,13307,19736,9425,5978,184,19071,7620,15972,1706,11221,19750
19628,3459,4442,1501,18334,16272,10701,11622,18510,16222,8669,5594,3654,12206,3760,2105,17453,6830,11497,18738
19629,2707,17301,19802,2104,15830,19524,9717,18633,11859,3665,11222,17326,14225,8908,12594,14844,13801,6262,6858
19630,9001,14527,10041,1366,4050,5140,9994,1289,9285,6031,4931,633,3089,7671,379,9004,15935,2852,9801
19631,11202,2248,18191,15573,14178,14864,2582,5467,3349,3684,6272,14175,18942,7893,520,15596,13941,19674,17251
19632,16814,15474,8673,1114,16895,7546,506,17625,9664,3876,9890,10200,5886,9645,295,3164,1997,906,3573
19633,6853,12369,9001,2228,7568,5613,11350,14408,4505,5566,2581,18071,9238,13061,10892,5395,1399,18241,5487
19634,11937,11453,5427,8452,9972,2198,1739,5631,18917,7534,9189,11871,8478,11149,16079,3511,12367,9947,13696
19635,15075,13466,7695,3112,19676,13876,8665,12200,3639,16233,8589,3792,19994,11203,19085,4021,8338,7613,11379
19636,16659,19207,4813,14235,8285,11401,9125,10466,7644,14463,19939,10811,4385,9809,8255,17369,11090,11559,12617
19637,8217,307,12050,1490,10938,14792,3930,9075,3361,10915,660,3157,3642,19707,6502,721,9716,17257,11047
19638,12335,3346,5689,18783,3345,801,10218,16590,19243,18510,9177,4986,19805,15163,1293,18962,882,15007,844
19639,14488,6936,11215,1915,15607,7444,5314,10270,10839,15199,1795,10733,17107,16684,7672,18662,5055,10890,615
19640,13751,12966,4680,1124,6212,9803,19339,2241,14222,16558,10847,15942,4960,15972,15772,19319,14438,9452,11279
19641,12750,9173,2213,17584,14549,8761,10681,9719,5478,9627,11909,3510,11244,13507,5107,18407,10171,4883,9777
19642,16945,2686,18399,12155,3394,13478,6422,10898,289,5515,3025,18921,11247,11524,2206,15869,15297,6023,17889
19643,5837,13268,8347,16241,17962,13298,427,1705,7786,16228,4494,11740,956,13456,15616,10945,11625,13412,5965
19644,7448,9719,18766,5360,5702,344,7563,122,16778,2501,9825,1812,13616,8607,16276,6819,18843,7954,16392
19645,11517,251,4389,15011,14840,13545,1363,11422,1953,669,3330,17967,15962,18815,10142,10527,1794,18504,6881
19646,12774,7473,15094,2453,8755,986,2802,5242,7194,2128,6738,4644,10842,259,4860,16919,10617,5030,12876
19647,1024,13651,2310,17921,13748,539,13484,8162,17974,10848,18982,12158,17602,4431,8903,5282,4353,5197,15590
19648,4577,5270,11098,15510,15488,19440,8853,19026,4216,15508,7322,2054,14574,18475,4173,16654,19780,2800,7123
19649,8555,3952,1403,7359,9901,10531,12877,15449,3146,1177,6867,896,11383,11527,3295,15918,1829,17589,2073
19650,6695,15317,10265,11848,19659,10497,9917,16562,18377,9411,1848,7796,19207,8489,3955,16030,7772,11744,13556
19651,19386,13699,5874,2813,17685,14056,7454,16241,9659,9809,5145,838,17719,3049,1603,19314,9340,18483,5916
19652,18774,11957,9494,11132,2145,740,10010,13353,2013,19204,8147,16560,2674,3425,15431,15316,18801,7532,11074
19653,11796,7313,787,19283,11767,16692,3287,13333,8212,14734,8478,7142,14021,3616,19094,19955,15941,19369,11415
19654,15413,18193,18763,497,4309,11394,12489,257,17724,6421,3375,10728,17273,2507,3656,15089,15653,16229,15414
19655,6715,11973,3357,6333,15280,5296,10354,11445,9805,19707,11983,12320,5642,19047,15794,5479,10735,14889,599
19656,839,1853,9282,6568,15120,16224,2430,18189,6706,9225,3897,8180,5627,14688,8313,104,4035,15831,5243
19657,5229,764,13270,6728,7261,17041,13067,6226,5501,9106,8008,16997,10432,3846,9062,14096,13406,9854,17600
19658,15789,17004,17951,19307,1861,17829,3532,19575,11436,8021,14496,17020,14598,11584,1414,14675,13399,4407,15402
19659,2811,9545,16073,10185,8866,2003,12505,18920,575,14084,12277,6103,5497,5335,6044,10199,14894,11834,935
19660,6855,9091,15227,15783,13928,10465,2242,6126,17342,1963,5177,4786,10549,5872,13716,13771,6280,6308,12707
19661,19414,18743,14580,14003,15258,12898,8588,13671,3481,3159,18361,934,6734,1252,3660,8980,7164,19359,2438
19662,14556,10103,8809,3174,11049,7186,3294,11412,3455,4213,10713,3151,1388,1760,175,12379,4407,1916,5104
19663,11812,16401,15122,11733,3464,12419,8265,2314,17651,16064,9976,6518,14326,17649,3906,3904,8432,12084,4106
19664,6745,11947,14063,11692,1564,8681,5873,13795,9813,6173,4273,17544,19723,10540,8530,19328,6536,17883,12862
19665,3045,13237,5713,17237,5420,3712,18692,17960,6259,18704,7055,10321,8740,10737,8796,10879,9503,7034,4601
19666,139,10008,4565,7804,16170,9003,3441,14891,17085,15383,9317,18256,4836,18426,7198,9935,5430,9516,12136
19667,10657,8059,5358,6150,7835,17056,9822,5367,3721,1403,19601,10367,16837,1091,5730,12725,14499,8500,5513
19668,16472,12532,10785,1441,13705,7740,19423,12897,4561,16399,9155,3819,9135,15733,8250,849,18594,12920,11680
19669,6991,2917,17525,452,6311,10879,7715,14859,9278,3449,7962,19797,4617,9005,666,4199,13321,2664,15513
19670,13390,6331,11091,15244,10321,5751,1116,1563,4268,18489,5560,3231,3342,8028,13974,9071,7520,11257,5338
19671,12296,8226,12621,11401,19028,6083,12315,14914,2314,17123,17408,1627,708,9705,1742,13254,12685,2326,6440
19672,10643,398,5282,12730,14370,11825,5580,11843,2820,12177,6186,13021,4853,12163,19245,5681,4592,18133,13564
19673,6700,16295,11347,13192,4976,17848,10578,934,12171,6336,14036,17892,6285,11593,5404,11591,2331,17459,861
19674,17018,16704,5441,3873,17202,5246,14088,6950,2799,11915,5147,16519,14961,10410,13832,19699,15805,19958,13292
19675,17553,15791,5533,2552,8795,4868,12247,13255,6524,13438,8991,15864,13630,2363,9687,10939,1604,13086,7702
19676,13884,1740,3464,1484,8522,19674,9089,18019,17875,7022,569,10923,6030,17968,3482,19363,3939,920,13958
19677,13841,8431,12435,6528,1951,4782,7727,426,15994,3824,6991,2237,10368,1387,13328,7257,7682,5293,13899
19678,111,4785,12530,14364,17802,19510,19821,2010,19664,12962,18150,10740,14332,2658,6053,12137,3394,3863,12010
19679,10343,1265,11555,9047,7179,17798,6682,8470,525,3252,19514,16723,960,18405,3635,15624,11732,7655,19980
19680,14277,8106,4545,11354,9125,10390,11254,19499,7199,10355,8074,2519,19903,3735,6527,17670,5188,9564,10344
19681,14587,1331,14019,16239,18928,15176,12420,7518,17732,18465,1007,19964,3088,1510,12771,17678,335,14947,12541
19682,7266,13132,15927,8619,9026,13838,2970,2181,1712,16730,2215,19482,18320,5724,11121,508,10326,9702,15030
19683,358,671,11241,1280,14297,9238,16292,15391,491,19691,8199,2559,14507,8080,12897,13187,8985,15592,19760
